year,cents_ADJ oies_NOUN,cents_ADJ fois_NOUN
1948,0.0,1.848220954059343e-08
1949,0.0,1.47255123650325e-08
1950,0.0,2.8715476219076663e-08
1951,0.0,2.3455083209000804e-08
1952,0.0,8.435843135146115e-09
1953,0.0,2.693456835345387e-08
1954,0.0,3.322662323057557e-08
1955,0.0,1.783265446420046e-08
1956,0.0,6.104799332717903e-09
1957,0.0,2.3854601849393475e-08
1958,0.0,2.4816730004317833e-08
1959,0.0,2.5577467255288866e-08
1960,0.0,2.629916728835724e-08
1961,0.0,2.501337270643944e-08
1962,6.341956404476434e-10,2.72704117065814e-08
1963,0.0,3.2330266463986845e-08
1964,0.0,3.04198408684897e-08
1965,0.0,2.5718604135249734e-08
1966,1.6617224263271169e-09,1.495550172592175e-08
1967,4.930335584241163e-10,1.824224149515885e-08
1968,0.0,1.8863946849023705e-08
1969,0.0,1.544197658631674e-08
1970,0.0,1.7935027685211935e-08
1971,0.0,2.1067430466814585e-08
1972,0.0,1.9494558856081312e-08
1973,0.0,1.7642252103655665e-08
1974,0.0,1.9689501584707614e-08
1975,0.0,1.313640396460869e-08
1976,0.0,9.141642998145016e-09
1977,0.0,1.7630345183761165e-08
1978,0.0,1.128712323605896e-08
1979,0.0,2.0481905949054635e-08
1980,0.0,8.527726080842513e-09
1981,0.0,9.488323904349727e-09
1982,0.0,1.9864007327896616e-08
1983,0.0,8.841442245000053e-09
1984,5.799008495621649e-10,1.5657322549600394e-08
1985,0.0,9.02333674446254e-09
1986,0.0,1.558566253834215e-08
1987,0.0,1.2221633483022742e-08
1988,0.0,1.739000587974715e-08
1989,0.0,1.3720305780395847e-08
1990,0.0,1.7435683119515488e-08
1991,0.0,1.52398094144246e-08
1992,0.0,1.928480486412809e-08
1993,0.0,2.3818591543545153e-08
1994,0.0,1.635227242502424e-08
1995,0.0,2.060531301140145e-08
1996,0.0,2.028474987980644e-08
1997,0.0,2.2536003285722472e-08
1998,0.0,2.288702027897216e-08
1999,0.0,2.0565904534919355e-08
2000,0.0,2.2090157258958243e-08
2001,0.0,2.4534786646768225e-08
2002,0.0,1.2267419968736704e-08
2003,0.0,2.0417921575699438e-08
2004,4.404791253964646e-10,2.1583476339515073e-08
2005,0.0,1.7114247796712334e-08
2006,0.0,1.4824403926638752e-08
2007,0.0,2.0371844655642235e-08
2008,0.0,1.4901038625225738e-08
2009,0.0,2.7178696626606325e-08
2010,0.0,1.4171378737160012e-08
2011,3.82397197240536e-10,2.5238215073386527e-08
2012,0.0,4.085103100237575e-08
2013,2.789125042035323e-10,3.765318723480959e-08
2014,0.0,4.1360003422141745e-08
2015,0.0,4.144995813248897e-08
2016,0.0,3.914832547025071e-08
2017,0.0,2.9935776524325775e-08
2018,5.162933414126769e-10,4.104532180804199e-08
2019,0.0,4.26014956644849e-08
