year,mes_DET îles_NOUN,mes_DET iles_NOUN,mes_DET fils_NOUN
1931,1.1405356659111021e-09,0.0,3.820794525211113e-07
1932,3.287861094491973e-09,0.0,3.726242496782106e-07
1933,1.1470662197865522e-09,0.0,4.1064971867399436e-07
1934,2.3963160344919743e-09,0.0,3.0193582034598876e-07
1935,0.0,0.0,3.291278218853222e-07
1936,1.2124714565686645e-09,0.0,3.3827953060949767e-07
1937,0.0,0.0,3.651424336226228e-07
1938,6.482607339819424e-09,0.0,3.7339816572057316e-07
1939,1.5294050470515685e-09,0.0,4.5576269513958323e-07
1940,7.607348528892999e-09,0.0,4.0065370399133826e-07
1941,1.1806010391524069e-08,0.0,4.1025886332590744e-07
1942,9.102635090130207e-09,0.0,4.82439681093183e-07
1943,0.0,0.0,4.7322733820465146e-07
1944,1.927911696952833e-08,0.0,5.783735019804226e-07
1945,2.178504043826024e-09,2.178504043826024e-09,5.598755414837342e-07
1946,9.744772988540262e-09,0.0,4.21809453143851e-07
1947,3.5762612871081956e-09,0.0,5.495521691045724e-07
1948,4.348755133776194e-09,0.0,4.4574740343250596e-07
1949,4.908504269707237e-09,0.0,4.074058566061467e-07
1950,3.190608444114673e-09,0.0,6.008979482885479e-07
1951,2.1322803522849654e-09,0.0,3.251727669351112e-07
1952,0.0,0.0,4.3866383236945694e-07
1953,6.464296653518886e-09,0.0,4.535781457093435e-07
1954,8.795282724349818e-09,0.0,3.8308342809045826e-07
1955,3.754243138587299e-09,0.0,3.6040732709352596e-07
1956,3.488456634670456e-09,8.72114158667614e-10,4.665810848791807e-07
1957,8.835037701437898e-09,0.0,4.762085339393707e-07
1958,5.790570467567591e-09,8.272243445794913e-10,3.590153774268856e-07
1959,1.0075972611822692e-08,0.0,3.797866554577922e-07
1960,9.689166913240399e-09,1.3841666701708277e-09,4.768454076042872e-07
1961,4.86371165564492e-09,1.3896318540318475e-09,4.231428931689152e-07
1962,5.707760597495337e-09,6.341956404476434e-10,4.610602246657436e-07
1963,2.5864211883330768e-09,0.0,6.291469958341622e-07
1964,4.867174663303331e-09,6.083968329129164e-10,5.852777462678205e-07
1965,1.3680108268410152e-08,5.472043373977442e-10,3.753821786744993e-07
1966,8.308612242657887e-09,5.539074754423723e-10,4.4478769467559687e-07
1967,4.930335695263466e-09,0.0,6.823584399739957e-07
1968,4.491415656060482e-09,0.0,4.819289181057229e-07
1969,3.1792304344691047e-09,9.083515606356229e-10,4.4600062665267615e-07
1970,4.598724956395017e-09,9.197450023812337e-10,4.148049903562878e-07
1971,5.138397374260251e-09,0.0,4.4601289062029537e-07
1972,3.0780880067027283e-09,0.0,3.698835904231146e-07
1973,6.064523994098181e-09,0.0,3.6442277462356287e-07
1974,9.000914791279513e-09,0.0,3.105315435902867e-07
1975,5.711480177694739e-09,0.0,4.066573744410107e-07
1976,5.713526984862938e-09,0.0,3.565240760394772e-07
1977,1.8218023367655434e-08,5.876781838942691e-10,4.225406264879439e-07
1978,7.128709511583509e-09,5.940591352171509e-10,3.433661746043981e-07
1979,4.096381456264453e-09,0.0,3.5345917837048546e-07
1980,6.822180653731635e-09,1.1370301367108482e-09,4.4912690100318287e-07
1981,1.0753434365184944e-08,0.0,3.902863987548244e-07
1982,1.4898005162855554e-08,1.2415004579935385e-09,4.096951471410648e-07
1983,8.841442689089263e-09,0.0,3.984964429548654e-07
1984,5.799008384599347e-09,1.1598016991243298e-09,3.8911346322834106e-07
1985,6.015558162708601e-09,0.0,4.313155130830637e-07
1986,2.9972427872948515e-09,1.1988970927134801e-09,4.3759742496263243e-07
1987,4.888653593049241e-09,1.2221633705067347e-09,3.935366095220161e-07
1988,7.795519785247507e-09,1.1993107618124554e-09,3.4060427012150285e-07
1989,2.7440609784434855e-09,1.0976244357863152e-09,4.456355178206195e-07
1990,9.262706823776057e-09,0.0,3.6179043760853347e-07
1991,6.4476117778156095e-09,2.930732601047481e-09,4.40196036066709e-07
1992,5.509944056569793e-09,0.0,4.0773585752162944e-07
1993,8.862731881720265e-09,0.0,4.6640126072361454e-07
1994,1.4242301560329906e-08,0.0,3.571125368750927e-07
1995,9.760411590065132e-09,0.0,4.4030301182829135e-07
1996,1.014237493990322e-08,0.0,3.4217170608030756e-07
1997,6.712852163026639e-09,0.0,4.1331989919513035e-07
1998,1.0966696883940585e-08,4.768129224785866e-10,4.267475688379818e-07
1999,4.570201106446348e-09,4.570201161957499e-10,4.465086504978899e-07
2000,4.418031274155965e-09,0.0,5.023301845596961e-07
2001,3.06684819206815e-09,2.190605918883648e-09,4.2497755003978455e-07
2002,9.200565365130586e-09,4.38122149670761e-10,5.388902479808166e-07
2003,5.8336921959778465e-09,0.0,4.4711083901916027e-07
2004,1.4095331846153414e-08,0.0,4.845270460407392e-07
2005,1.666387328125296e-08,0.0,4.6388619523440866e-07
2006,9.471146977801936e-09,4.1178899179428186e-10,4.414377876571507e-07
2007,5.991719398412698e-09,0.0,6.207420923942664e-07
2008,6.386159323579221e-09,0.0,6.522397342223485e-07
2009,7.152288761247405e-09,9.53638501499654e-10,6.317855039128517e-07
2010,4.723792912386671e-09,0.0,8.83821684283248e-07
2011,6.500752353089112e-09,7.64794394481072e-10,7.158475767710115e-07
2012,1.5659562091485668e-08,0.0,8.490206226952068e-07
2013,8.925200023490731e-09,5.578250084070646e-10,1.070466211672283e-06
2014,1.2559581596960356e-08,0.0,1.0740608047399292e-06
2015,9.531274103302678e-09,0.0,1.0448936649254392e-06
2016,8.49249437440136e-09,2.0713400439298368e-10,1.0843465076959546e-06
2017,9.559323110863716e-09,0.0,1.2298824003664777e-06
2018,8.002546625363038e-09,2.5814667070633845e-10,1.1908306163377347e-06
2019,8.16316081397872e-09,7.65296326310505e-10,1.0678434847477547e-06
