year,six_DET âmes_NOUN,six_DET ames_NOUN,six_DET femmes_NOUN
1892,6.8953633913793055e-09,0.0,1.0217675061596765e-07
1893,4.926733243593162e-09,0.0,1.0222971313922358e-07
1894,1.2603078580752936e-09,1.2603078580752936e-09,8.128985662381183e-08
1895,1.8055843487019274e-09,0.0,1.2338159649516456e-07
1896,2.358811590497112e-09,0.0,1.1735087479536332e-07
1897,1.7480140668268973e-09,0.0,1.0021947094429606e-07
1898,1.6975064687230201e-09,0.0,8.374365334518075e-08
1899,1.1055156790007459e-09,0.0,9.231056097291912e-08
1900,5.191053142894475e-10,0.0,6.956011144865215e-08
1901,1.676621730339889e-09,0.0,8.550770447257605e-08
1902,3.928227076954727e-09,0.0,9.378642040758223e-08
1903,2.1600881083827517e-09,0.0,6.048246725676165e-08
1904,5.374625189347171e-10,0.0,8.43816119200369e-08
1905,1.0321518084666081e-09,0.0,7.173454880105012e-08
1906,3.0865106026567446e-09,0.0,7.356183884255074e-08
1907,1.028568674676933e-09,0.0,6.222840259750839e-08
1908,2.4556945366072114e-09,0.0,6.925058393392192e-08
1909,0.0,0.0,1.0066800104624463e-07
1910,1.6032452032632705e-09,0.0,6.680188091578998e-08
1911,6.384448969498635e-09,0.0,1.1013174194829389e-07
1912,1.5628263128064646e-09,0.0,6.615964620593218e-08
1913,6.363587878865928e-09,5.30298971401777e-10,8.537813261932925e-08
1914,2.678697486047099e-09,0.0,1.1719301706847318e-07
1915,0.0,0.0,9.778032161733563e-08
1916,0.0,0.0,1.4393575398230496e-07
1917,0.0,0.0,1.4037022744162186e-07
1918,1.1486376294556067e-09,0.0,9.418828739171659e-08
1919,2.762354567309444e-09,0.0,9.115769650236416e-08
1920,0.0,7.572231730534895e-10,9.465289885213224e-08
1921,2.2718242842501013e-09,0.0,1.1131939015029957e-07
1922,2.951174193910333e-09,0.0,7.968170301353439e-08
1923,2.1231896241147297e-09,0.0,4.352538596208433e-08
1924,2.578324886925998e-09,0.0,8.121723649168189e-08
1925,0.0,0.0,6.158979592996161e-08
1926,2.229227691330493e-09,0.0,7.022066927930837e-08
1927,1.1149224876660924e-09,0.0,7.581472916129428e-08
1928,0.0,0.0,6.741364177997866e-08
1929,0.0,0.0,8.912325144549982e-08
1930,4.201441416995522e-09,0.0,9.138135226294253e-08
1931,3.4216069977333063e-09,0.0,8.211856794559935e-08
1932,1.0959536611565568e-09,0.0,6.575721878121499e-08
1933,1.1470662197865522e-09,0.0,6.882397229901471e-08
1934,0.0,0.0,6.589869450124297e-08
1935,3.590485242455088e-09,0.0,7.540019097973527e-08
1936,0.0,0.0,6.547346043106472e-08
1937,0.0,0.0,7.554670666820584e-08
1938,1.6854778905894818e-08,0.0,6.612259362270834e-08
1939,1.5294050470515685e-09,0.0,5.04703683290586e-08
1940,1.0143131667916805e-08,0.0,8.368083737053666e-08
1941,0.0,0.0,6.788455841899577e-08
1942,0.0,0.0,6.675265740163638e-08
1943,0.0,0.0,1.0161323160673419e-07
1944,0.0,0.0,6.747690939334916e-08
1945,4.357008087652048e-09,0.0,8.06046500656521e-08
1946,0.0,0.0,7.935029078254274e-08
1947,7.152522574216391e-09,0.0,9.536696943257539e-08
1948,0.0,0.0,9.241104947932399e-08
1949,1.9634016634739737e-09,0.0,7.166416393644681e-08
1950,0.0,0.0,7.551106762093696e-08
1951,0.0,0.0,6.290227183569641e-08
1952,2.1089607837865287e-09,0.0,1.0017563489839176e-07
1953,5.386913581872932e-09,0.0,6.248819972576314e-08
1954,1.9545072227344917e-09,0.0,7.133951207549671e-08
1955,9.385607846468247e-10,0.0,5.9129328544571536e-08
1956,0.0,0.0,9.069987338961027e-08
1957,8.835037701437898e-10,0.0,8.74668715233895e-08
1958,1.6544486891589827e-09,0.0,6.286905129826437e-08
1959,4.650448914844674e-09,0.0,8.215792979271441e-08
1960,2.076250060767393e-09,0.0,7.54370805822191e-08
1961,6.948159270159238e-10,0.0,8.546235807926905e-08
1962,2.5367825617905737e-09,0.0,8.434801657131175e-08
1963,3.879631726988464e-09,0.0,9.634419040338571e-08
1964,1.8251904432275978e-09,0.0,9.91686830431604e-08
1965,2.73602163147757e-09,0.0,6.730613444361211e-08
1966,3.8773522170743036e-09,0.0,1.1133540489538518e-07
1967,9.860671168482327e-10,4.930335584241163e-10,7.740627161467728e-08
1968,3.1439910674890825e-09,0.0,1.1542938960218407e-07
1969,3.1792304344691047e-09,0.0,8.038911403218663e-08
1970,4.5987250119061684e-10,0.0,9.51936049986557e-08
1971,0.0,5.138397485282553e-10,8.478355972840745e-08
1972,5.130146862875051e-10,0.0,8.721249411536292e-08
1973,1.102640756478479e-09,0.0,8.931390382826976e-08
1974,0.0,0.0,9.675983481116646e-08
1975,5.140332159925265e-09,0.0,7.88184264521874e-08
1976,0.0,0.0,1.0398619032514489e-07
1977,0.0,0.0,9.755457686111413e-08
1978,1.1881182704343018e-09,0.0,1.0930687821542051e-07
1979,1.7555920051037788e-09,0.0,8.894999758979338e-08
1980,0.0,0.0,8.925686234562136e-08
1981,6.325549528618524e-10,0.0,1.1575755287651646e-07
1982,1.2415004579935385e-09,0.0,1.0676903627881984e-07
1983,2.5261264191556165e-09,0.0,1.1557028312125794e-07
1984,6.958810416790584e-09,0.0,1.345369948779762e-07
1985,6.015558051686298e-10,0.0,1.25123607475075e-07
1986,1.1988970927134801e-09,0.0,9.471286777085197e-08
1987,1.2221633705067347e-09,0.0,1.124390305307088e-07
1988,1.798966087207532e-09,0.0,9.41458946357443e-08
1989,0.0,0.0,1.4049593310971886e-07
1990,2.724325431913144e-09,0.0,1.36761141078523e-07
1991,0.0,0.0,1.1488471862719507e-07
1992,5.509944167592096e-10,0.0,1.476665012489775e-07
1993,1.661762283333701e-09,0.0,1.3404882004408591e-07
1994,0.0,0.0,1.3292814671217457e-07
1995,2.1689803286761844e-09,0.0,1.263431048670327e-07
1996,5.338092190498855e-10,0.0,1.2330992937847896e-07
1997,1.438468344439059e-09,0.0,1.4336734466269263e-07
1998,1.43043876743576e-09,0.0,1.969237288790282e-07
1999,2.7421207526856506e-09,0.0,1.8646420585355372e-07
2000,2.6508188977203417e-09,4.4180314962005696e-10,1.5772372208289198e-07
2001,2.6287270138425356e-09,0.0,1.454562266189896e-07
2002,2.6287327870022636e-09,0.0,1.2574105667795266e-07
2003,8.333845835650777e-10,0.0,1.5167599798360243e-07
2004,1.3214374039449694e-09,4.404791253964646e-10,1.6914398237588557e-07
2005,4.5037495954858286e-10,0.0,1.5898235972144903e-07
2006,1.6471559671771274e-09,0.0,1.713042276918486e-07
2007,0.0,0.0,1.5698304878242197e-07
2008,4.257439678578834e-10,0.0,1.473074080493575e-07
2009,4.76819250749827e-10,0.0,1.2921801406662325e-07
2010,2.3618964561933353e-09,0.0,1.2092909873473445e-07
2011,2.6767803529281764e-09,0.0,1.468405272930795e-07
2012,1.3617010852229328e-09,0.0,1.5182967416649262e-07
2013,2.7891249310130206e-09,0.0,1.5172840228672158e-07
2014,1.9489005964601347e-09,0.0,1.5071498538077321e-07
2015,2.21657536769726e-09,0.0,1.5028381206150243e-07
2016,2.6927420293532123e-09,0.0,1.5452196677756547e-07
2017,2.0124890642847504e-09,0.0,1.345852034262407e-07
2018,1.8070267504555204e-09,0.0,1.2003820337724846e-07
2019,1.02039510174734e-09,0.0,1.275493879404621e-07
