year,bon_ADJ être_NOUN,bon_ADJ etre_NOUN,bon_ADJ maître_NOUN
1958,5.2942358053087446e-08,0.0,3.1599969685380813e-07
1959,3.5653439312000046e-08,0.0,9.316399092185179e-07
1960,3.8756667208872386e-08,0.0,4.055608389119669e-07
1961,4.7247482370949e-08,0.0,3.800643093576639e-07
1962,4.312530421657357e-08,0.0,4.654996046404847e-07
1963,3.9442923593924206e-08,0.0,4.2158668689395995e-07
1964,5.049693641012709e-08,0.0,4.331785532496468e-07
1965,5.581484074923537e-08,2.188817349590977e-09,4.7059572444441145e-07
1966,4.154306054715562e-08,0.0,3.450843591989994e-07
1967,5.8177960227112635e-08,0.0,3.904825858214167e-07
1968,5.075299824852664e-08,0.0,5.44808757219073e-07
1969,5.94970259726324e-08,0.0,3.106562455057471e-07
1970,4.184839852428013e-08,4.5987250119061684e-10,3.2696933938147765e-07
1971,3.494110245583215e-08,0.0,4.794124892626428e-07
1972,3.8989117712162624e-08,0.0,3.852740286802714e-07
1973,5.182411655368924e-08,0.0,3.2748429867890394e-07
1974,4.050411561706824e-08,5.625571675160757e-10,3.3697175150226855e-07
1975,5.425906124401081e-08,0.0,3.621078312754378e-07
1976,6.39915000988367e-08,0.0,2.9253256816907935e-07
1977,2.8208553715103335e-08,0.0,2.7738410413036263e-07
1978,4.099008066305032e-08,0.0,3.3326717330250943e-07
1979,4.447499790671827e-08,0.0,2.803095142667189e-07
1980,4.548120458025551e-08,5.685150683554241e-10,3.2973872921004954e-07
1981,6.325549861685431e-08,0.0,3.4474243859605735e-07
1982,5.338451813940992e-08,0.0,2.8616585245888615e-07
1983,5.115406054301275e-08,0.0,3.681829388035851e-07
1984,4.233276129639307e-08,5.799008495621649e-10,4.963951276693024e-07
1985,6.61711396787723e-08,0.0,3.3205880467512827e-07
1986,4.855533219938479e-08,0.0,3.5906969220178553e-07
1987,5.438626970999394e-08,0.0,4.6625532590383045e-07
1988,4.3774843305754985e-08,1.1993107618124554e-09,2.788397475694815e-07
1989,7.518727329625108e-08,0.0,3.9514480576485767e-07
1990,4.2499475938484466e-08,0.0,3.2746391337434844e-07
1991,8.323280553668155e-08,5.861465202094962e-10,2.7724730866651726e-07
1992,4.958949872957419e-08,0.0,2.7604820407312047e-07
1993,9.028907754782267e-08,1.1078414852150331e-09,2.686515649941157e-07
1994,5.749669895749321e-08,5.274926606624319e-10,3.1385813326068046e-07
1995,5.53089982702204e-08,0.0,3.0691071017940885e-07
1996,5.4982351116450445e-08,0.0,3.1334601802157636e-07
1997,4.938741327009666e-08,0.0,2.83857747085392e-07
1998,4.005228504411207e-08,0.0,3.3329222404177017e-07
1999,4.753009363867022e-08,4.570201161957499e-10,3.633309999528933e-07
2000,5.345818010482617e-08,0.0,3.309105656157385e-07
2001,6.615629644102228e-08,0.0,3.325339741344635e-07
2002,7.360451803606338e-08,0.0,2.926656024193619e-07
2003,7.208776509060044e-08,0.0,2.896011355169037e-07
2004,6.07861210255578e-08,0.0,4.7087218302266365e-07
2005,5.3594618520946824e-08,0.0,2.2293560686392766e-07
2006,8.029885378846302e-08,0.0,3.137832034205701e-07
2007,6.550946096695043e-08,1.1983438685803094e-09,2.9119755018403026e-07
2008,9.110920728971905e-08,1.2772318758180745e-09,2.8908016735940123e-07
2009,6.055604728771868e-08,0.0,3.580912713019302e-07
2010,7.747020447368413e-08,0.0,2.536676841913277e-07
2011,1.0668881600395252e-07,0.0,3.4721664787795703e-07
2012,9.974460368766813e-08,0.0,3.7855290013766307e-07
2013,9.399351341699003e-08,0.0,4.4040283864177354e-07
2014,1.1043770342666903e-07,0.0,4.4846371061169066e-07
2015,9.885926033348369e-08,0.0,5.206735558260789e-07
2016,1.0253133098103717e-07,0.0,5.89917658277983e-07
2017,1.0867440636275205e-07,0.0,3.401106463130077e-07
2018,9.55142667180553e-08,0.0,4.706013703170697e-07
2019,1.0305990372216911e-07,0.0,3.928521223883763e-07
