year,en_ADP amant_NOUN,en_ADP mamans_NOUN
1928,6.969884935870141e-08,0.0
1929,3.899142231311714e-08,0.0
1930,4.306477363602568e-08,0.0
1931,5.1324105854178015e-08,1.1405356659111021e-09
1932,6.13734059129456e-08,0.0
1933,3.326492103994383e-08,0.0
1934,4.7926320689839486e-08,0.0
1935,4.787313745424626e-08,0.0
1936,3.3949200339833396e-08,0.0
1937,3.1477796369472344e-08,0.0
1938,3.500607870243755e-08,0.0
1939,2.5999884911698246e-08,0.0
1940,1.5214697057785997e-08,0.0
1941,5.017554549624492e-08,0.0
1942,4.551317789314169e-08,0.0
1943,4.3548528338988035e-08,0.0
1944,2.8918675454292497e-08,0.0
1945,3.485606470121638e-08,0.0
1946,4.037120326927379e-08,0.0
1947,6.07964452115084e-08,0.0
1948,4.022598432129598e-08,0.0
1949,5.104844191805569e-08,0.0
1950,7.338399554690511e-08,1.0635361480382244e-09
1951,7.462981477246444e-08,1.0661401761424827e-09
1952,5.694194271654851e-08,0.0
1953,6.24881981714509e-08,0.0
1954,4.4953668121294754e-08,9.772536113672459e-10
1955,3.2849627018549654e-08,0.0
1956,4.6222050631428147e-08,0.0
1957,4.6825701538466546e-08,0.0
1958,4.715178647529683e-08,0.0
1959,3.952881266755526e-08,0.0
1960,9.135499823287319e-08,0.0
1961,6.80919640672073e-08,0.0
1962,5.771180228153483e-08,0.0
1963,5.6254663149957196e-08,0.0
1964,3.5895414529640846e-08,0.0
1965,4.1040326692609597e-08,0.0
1966,6.536108043686539e-08,0.0
1967,4.930335484321091e-08,0.0
1968,7.27609393846862e-08,0.0
1969,3.4517358971086765e-08,0.0
1970,2.8052222600383203e-08,0.0
1971,4.830093780494593e-08,0.0
1972,5.284051218801267e-08,0.0
1973,3.473318388458324e-08,0.0
1974,2.7002744096282782e-08,0.0
1975,3.541117576943975e-08,0.0
1976,3.3709809832416227e-08,0.0
1977,4.29005077018374e-08,5.876781838942691e-10
1978,5.2871263589437945e-08,0.0
1979,3.686743288433547e-08,0.0
1980,4.6618235993722834e-08,1.7055452605774235e-09
1981,3.605563259068134e-08,6.325549528618524e-10
1982,4.903926864585628e-08,0.0
1983,3.7260366125835276e-08,0.0
1984,4.349256504943e-08,5.799008495621649e-10
1985,4.932757491360462e-08,1.2031116103372597e-09
1986,5.3950370559885386e-08,0.0
1987,5.7441677192571206e-08,0.0
1988,4.3175187869337606e-08,1.798966087207532e-09
1989,4.664903796580688e-08,1.6464366536794728e-09
1990,4.4134073562407394e-08,0.0
1991,5.392548085847437e-08,0.0
1992,3.416165228475876e-08,0.0
1993,3.7112691420038146e-08,0.0
1994,4.2726905791212744e-08,1.0549853213248639e-09
1995,4.337960568534527e-08,0.0
1996,4.644140183529544e-08,0.0
1997,4.1715580101353567e-08,4.79489448146353e-10
1998,4.4820415601165564e-08,0.0
1999,4.6616050158876376e-08,0.0
2000,4.462211788958115e-08,4.4180314962005696e-10
2001,4.600272479615697e-08,4.3812117822561447e-10
2002,6.440395627915763e-08,0.0
2003,6.50039992944329e-08,0.0
2004,5.109557921212371e-08,8.809582507929292e-10
2005,4.413674703496184e-08,0.0
2006,5.0650046268252424e-08,0.0
2007,5.3925472809357444e-08,0.0
2008,5.577245898447103e-08,0.0
2009,4.6728287461661466e-08,9.53638501499654e-10
2010,5.2434102226772694e-08,4.723793023408973e-10
2011,3.365095466167922e-08,0.0
2012,5.140421477367596e-08,0.0
2013,4.964642430493882e-08,2.2313000336282585e-09
2014,9.527958999555608e-08,8.661780737106994e-10
2015,6.583229117396172e-08,6.649726325136385e-10
2016,6.234733779253432e-08,0.0
2017,4.880285908726023e-08,2.515611330355938e-10
2018,4.646639917282869e-08,1.0325866828253538e-09
2019,9.74477289972242e-08,0.0
