year,en_ADP êtres_NOUN,en_ADP etres_NOUN,en_ADP mètres_NOUN
1940,7.86092684279538e-08,2.5357829169792012e-09,1.0675645754076868e-06
1941,5.312704587367989e-08,2.9515025978810172e-09,8.647902385305883e-07
1942,4.5513175450651033e-08,0.0,6.918002775080367e-07
1943,6.387117679196308e-08,0.0,6.967764678567079e-07
1944,7.711646787811333e-08,0.0,6.811954396113151e-07
1945,1.32888743564763e-07,0.0,6.535512167005209e-07
1946,1.1554516277101357e-07,0.0,8.547558110194586e-07
1947,1.1682453759931377e-07,0.0,6.616083541022277e-07
1948,7.936478141346015e-08,0.0,1.0491371682519457e-06
1949,5.890204946013e-08,6.871905600114303e-09,1.1377912096932619e-06
1950,7.657460088239532e-08,0.0,1.5697793429580997e-06
1951,7.036525240255997e-08,1.0661401761424827e-09,1.2591115563509447e-06
1952,8.014050933979888e-08,0.0,1.0428810632845398e-06
1953,7.864893802889128e-08,0.0,1.0644540999749097e-06
1954,8.697557274395251e-08,0.0,1.6505813764666755e-06
1955,9.197895423085356e-08,1.8771215692936494e-09,9.08526853748981e-07
1956,1.9971413678376848e-07,0.0,8.564160847157609e-07
1957,8.216584745923683e-08,0.0,9.020573612517069e-07
1958,5.873292963087806e-08,0.0,1.2888155573875792e-06
1959,5.5805383425422406e-08,0.0,9.169134882469621e-07
1960,7.33608302994071e-08,0.0,8.138900096099633e-07
1961,7.434530147065743e-08,0.0,8.817214389722494e-07
1962,7.737186535905494e-08,0.0,8.707506049532299e-07
1963,7.241979615990601e-08,1.2932106496776896e-09,7.267844033265192e-07
1964,6.814044783975959e-08,1.825190498738749e-09,6.728868888750128e-07
1965,8.153344543959662e-08,0.0,7.058935764803209e-07
1966,8.197830680956031e-08,1.6617224263271169e-09,6.20376359283803e-07
1967,7.543413715893621e-08,9.860671168482327e-10,5.162061578189991e-07
1968,7.321007527982815e-08,0.0,6.121799825953289e-07
1969,6.767218962977495e-08,4.5417578031781147e-10,5.445567410333751e-07
1970,6.944074470993655e-08,4.5987250119061684e-10,6.070316764805739e-07
1971,6.88545256366524e-08,0.0,6.654224908864137e-07
1972,6.77179372021719e-08,0.0,5.986881568276203e-07
1973,8.931390027555608e-08,0.0,5.832969680596989e-07
1974,8.4383577569902e-08,0.0,5.7943388842574e-07
1975,5.42590607999216e-08,0.0,7.202176472986821e-07
1976,9.1416431757807e-08,0.0,6.79909682332891e-07
1977,7.639816601567873e-08,1.7630346071939584e-09,7.216687842870328e-07
1978,8.07920415013541e-08,0.0,4.3603941257686074e-07
1979,7.549045477617256e-08,5.851973350345929e-10,7.467118123827277e-07
1980,8.925686773020303e-08,0.0,6.168388297922434e-07
1981,9.425068864254982e-08,0.0,5.964993432527876e-07
1982,1.1173504077532925e-07,1.8622506869903077e-09,5.375697171849936e-07
1983,9.915046328412558e-08,1.2630632095778083e-09,5.847982844642274e-07
1984,8.814492957753828e-08,0.0,5.625038319578834e-07
1985,1.0707693187672618e-07,6.015558051686298e-10,5.504235787157086e-07
1986,7.073492724885e-08,5.994485463567401e-10,4.975422753794589e-07
1987,8.799576534102016e-08,1.2221633705067347e-09,5.285856503611797e-07
1988,9.954279533985755e-08,1.1993107618124554e-09,6.512257608726202e-07
1989,9.110282661595193e-08,0.0,4.7142970704960874e-07
1990,8.935787576547227e-08,1.634595292454577e-09,4.2662936183823774e-07
1991,8.968041653734105e-08,5.861465202094962e-10,3.657554371594429e-07
1992,9.917899546074693e-08,1.6529832502776287e-09,4.314286223827679e-07
1993,8.918124194678967e-08,0.0,3.633720198625845e-07
1994,9.705865267051195e-08,0.0,4.2937902811068795e-07
1995,1.1332922306150905e-07,1.0844901643380922e-09,3.752335888673741e-07
1996,1.1476897987527934e-07,0.0,3.2402220173644025e-07
1997,1.1651593467831844e-07,0.0,2.98721917424416e-07
1998,1.0823653373570608e-07,0.0,2.9276313284753996e-07
1999,8.637680082301813e-08,3.1991407856146736e-09,3.249413102202059e-07
2000,1.1089258766805443e-07,4.4180314962005696e-10,3.0970401398988656e-07
2001,9.112920248965928e-08,0.0,2.6243458303709666e-07
2002,1.0690180718420095e-07,1.3143663935011318e-09,3.0712362936169413e-07
2003,1.2250753433917794e-07,4.1669229178253886e-10,3.0335199463493723e-07
2004,1.0086971968803482e-07,8.809582507929292e-10,2.8895430903563835e-07
2005,1.0313586784604922e-07,4.5037495954858286e-10,2.841865875957694e-07
2006,9.759398977848832e-08,0.0,2.9689984892833365e-07
2007,1.1264432445146078e-07,7.988958938831558e-10,2.71225160775046e-07
2008,1.0388152560381059e-07,0.0,3.295258352853381e-07
2009,1.1014524403663017e-07,0.0,3.4521712444224306e-07
2010,1.0439582692756133e-07,0.0,4.2230709906831976e-07
2011,9.712888981994183e-08,0.0,3.862211606087129e-07
2012,1.0451055626470307e-07,0.0,3.727656632257492e-07
2013,1.0738131572818332e-07,2.789125042035323e-10,2.800281575510155e-07
2014,1.1238660502232989e-07,0.0,2.6981447442953055e-07
2015,9.863760652706333e-08,0.0,2.7618530468176417e-07
2016,1.0377413506290623e-07,4.1426800878596737e-10,3.090439452124727e-07
2017,1.0540411676807082e-07,0.0,3.5042467178003633e-07
2018,1.0248422788183831e-07,5.162933414126769e-10,3.3739769134122355e-07
2019,1.0025382096712221e-07,5.1019755087367e-10,3.3137329680243965e-07
