year,en_ADP êtres_NOUN,en_ADP etres_NOUN,en_ADP maître_NOUN
1943,6.387117679196308e-08,0.0,1.4806499848418753e-06
1944,7.711646787811333e-08,0.0,1.4202282727637794e-06
1945,1.32888743564763e-07,0.0,1.2548183576654992e-06
1946,1.1554516277101357e-07,0.0,1.1791174756581313e-06
1947,1.1682453759931377e-07,0.0,1.2946065908181481e-06
1948,7.936478141346015e-08,0.0,1.162204853244475e-06
1949,5.890204946013e-08,6.871905600114303e-09,9.728655641083606e-07
1950,7.657460088239532e-08,0.0,1.158190912065038e-06
1951,7.036525240255997e-08,1.0661401761424827e-09,1.0224284778814763e-06
1952,8.014050933979888e-08,0.0,8.551836003789504e-07
1953,7.864893802889128e-08,0.0,9.416324928679387e-07
1954,8.697557274395251e-08,0.0,9.606402500139666e-07
1955,9.197895423085356e-08,1.8771215692936494e-09,8.86939915289986e-07
1956,1.9971413678376848e-07,0.0,8.53799747346784e-07
1957,8.216584745923683e-08,0.0,9.055913778865943e-07
1958,5.873292963087806e-08,0.0,7.99098700099421e-07
1959,5.5805383425422406e-08,0.0,8.50257038109703e-07
1960,7.33608302994071e-08,0.0,9.163183563032362e-07
1961,7.434530147065743e-08,0.0,9.435600532015087e-07
1962,7.737186535905494e-08,0.0,9.715877240523696e-07
1963,7.241979615990601e-08,1.2932106496776896e-09,9.142999033429078e-07
1964,6.814044783975959e-08,1.825190498738749e-09,8.931265256251208e-07
1965,8.153344543959662e-08,0.0,9.417386763743707e-07
1966,8.197830680956031e-08,1.6617224263271169e-09,9.676763284005574e-07
1967,7.543413715893621e-08,9.860671168482327e-10,1.0156491043744609e-06
1968,7.321007527982815e-08,0.0,1.0923123454631423e-06
1969,6.767218962977495e-08,4.5417578031781147e-10,9.147100286099885e-07
1970,6.944074470993655e-08,4.5987250119061684e-10,9.606736739442567e-07
1971,6.88545256366524e-08,0.0,8.956226906775555e-07
1972,6.77179372021719e-08,0.0,1.0178210914091324e-06
1973,8.931390027555608e-08,0.0,8.22018705548544e-07
1974,8.4383577569902e-08,0.0,8.556494321965147e-07
1975,5.42590607999216e-08,0.0,8.264511848210532e-07
1976,9.1416431757807e-08,0.0,7.867526505833666e-07
1977,7.639816601567873e-08,1.7630346071939584e-09,8.033561016418389e-07
1978,8.07920415013541e-08,0.0,8.596035740993102e-07
1979,7.549045477617256e-08,5.851973350345929e-10,9.064706887329521e-07
1980,8.925686773020303e-08,0.0,9.317961939814268e-07
1981,9.425068864254982e-08,0.0,9.621161325412686e-07
1982,1.1173504077532925e-07,1.8622506869903077e-09,8.659465606797312e-07
1983,9.915046328412558e-08,1.2630632095778083e-09,8.380424674214737e-07
1984,8.814492957753828e-08,0.0,8.901478167899768e-07
1985,1.0707693187672618e-07,6.015558051686298e-10,8.764667995819764e-07
1986,7.073492724885e-08,5.994485463567401e-10,9.794989637157414e-07
1987,8.799576534102016e-08,1.2221633705067347e-09,9.740641644384596e-07
1988,9.954279533985755e-08,1.1993107618124554e-09,9.690430715636467e-07
1989,9.110282661595193e-08,0.0,9.236509868060239e-07
1990,8.935787576547227e-08,1.634595292454577e-09,9.954685538104968e-07
1991,8.968041653734105e-08,5.861465202094962e-10,1.0187226280322648e-06
1992,9.917899546074693e-08,1.6529832502776287e-09,9.802190561458701e-07
1993,8.918124194678967e-08,0.0,1.0513415418245131e-06
1994,9.705865267051195e-08,0.0,9.774438467502478e-07
1995,1.1332922306150905e-07,1.0844901643380922e-09,1.1246163467149017e-06
1996,1.1476897987527934e-07,0.0,1.0852340892597567e-06
1997,1.1651593467831844e-07,0.0,1.0136407126992708e-06
1998,1.0823653373570608e-07,0.0,1.1205103191969101e-06
1999,8.637680082301813e-08,3.1991407856146736e-09,1.0781104720081203e-06
2000,1.1089258766805443e-07,4.4180314962005696e-10,1.1031825124518946e-06
2001,9.112920248965928e-08,0.0,1.1132659665236133e-06
2002,1.0690180718420095e-07,1.3143663935011318e-09,1.0931147471637814e-06
2003,1.2250753433917794e-07,4.1669229178253886e-10,1.1559044423847809e-06
2004,1.0086971968803482e-07,8.809582507929292e-10,1.1351147577443044e-06
2005,1.0313586784604922e-07,4.5037495954858286e-10,1.0799991514431895e-06
2006,9.759398977848832e-08,0.0,1.1698924708980485e-06
2007,1.1264432445146078e-07,7.988958938831558e-10,1.1448178156570066e-06
2008,1.0388152560381059e-07,0.0,1.1631325378402835e-06
2009,1.1014524403663017e-07,0.0,1.2373459412629018e-06
2010,1.0439582692756133e-07,0.0,1.2740069905703422e-06
2011,9.712888981994183e-08,0.0,1.2921201459903386e-06
2012,1.0451055626470307e-07,0.0,1.3215309309089207e-06
2013,1.0738131572818332e-07,2.789125042035323e-10,1.2673783658101456e-06
2014,1.1238660502232989e-07,0.0,1.4265953041103785e-06
2015,9.863760652706333e-08,0.0,1.412623532814905e-06
2016,1.0377413506290623e-07,4.1426800878596737e-10,1.434402975064586e-06
2017,1.0540411676807082e-07,0.0,1.1760482721001608e-06
2018,1.0248422788183831e-07,5.162933414126769e-10,1.3116432455717586e-06
2019,1.0025382096712221e-07,5.1019755087367e-10,1.3295748431119137e-06
