year,en_ADP âge_NOUN,en_ADP age_NOUN,en_ADP mages_NOUN
1948,2.139587422789191e-06,5.979538375555649e-08,3.2615663503321457e-09
1949,2.457197069816175e-06,6.282885400832328e-08,9.817008317369869e-10
1950,2.018591658270452e-06,4.679559051368187e-08,0.0
1951,2.130148004653165e-06,3.8381047118285494e-08,8.529121520162164e-09
1952,1.805270471777476e-06,4.956057786387191e-08,2.1089607837865287e-09
1953,1.8283185454492923e-06,3.1244099751859267e-08,2.1547654771580937e-09
1954,1.9789385987678543e-06,4.9839935289952564e-08,2.9317608341017376e-09
1955,1.8743058944892255e-06,4.3173795205575516e-08,1.8771215692936494e-09
1956,1.9203953343094327e-06,5.232684818778921e-08,1.744228317335228e-09
1957,1.992300894926302e-06,3.8874165220192936e-08,8.835037701437898e-10
1958,2.1565738279605284e-06,4.384288976311268e-08,3.3088973783179654e-09
1959,1.960164127012831e-06,6.74315061566233e-08,7.750747821333448e-10
1960,2.1987486888974672e-06,4.2217082940609885e-08,3.460416619915918e-09
1961,2.1726893919549184e-06,4.6552666776999985e-08,2.779263708063695e-09
1962,2.1816329081048025e-06,5.327243268737902e-08,6.341956404476434e-10
1963,2.398259084657184e-06,4.461576696979108e-08,2.5864212993553792e-09
1964,2.037520971498452e-06,6.205647462564912e-08,1.2167936658258327e-09
1965,2.0914148990414105e-06,8.098624099117657e-08,3.2832261354087677e-09
1966,2.2566191546502523e-06,7.200797458306596e-08,3.8773522170743036e-09
1967,2.3019736090645893e-06,6.853166428788526e-08,5.916402701089396e-09
1968,2.3889840576885035e-06,6.063411447931877e-08,2.245707925174756e-09
1969,2.265883040308836e-06,6.176790451339897e-08,9.083515606356229e-10
1970,2.1949715574010042e-06,8.92152657583356e-08,2.29936253370866e-09
1971,2.3759951091051335e-06,6.114692963077317e-08,5.138397263237948e-09
1972,2.3367817902908428e-06,5.027543836799708e-08,2.0520587451500205e-09
1973,2.3227128167491173e-06,6.726108431331923e-08,6.064524216142786e-09
1974,2.0313939330662834e-06,4.6692244737300825e-08,1.1251143350321513e-09
1975,2.2383289888239233e-06,6.51108731375416e-08,5.711480177694739e-10
1976,2.365400177950505e-06,6.684826581171421e-08,5.713526873840635e-10
1977,2.274314510941622e-06,7.816119840242663e-08,3.526069047854463e-09
1978,2.4356425001315074e-06,5.999997210182073e-08,2.3762365408686037e-09
1979,2.5216152153006988e-06,6.55421010797852e-08,0.0
1980,2.578784460638417e-06,7.561250203735881e-08,2.8425752862659692e-09
1981,2.6288983008271316e-06,9.804601752705366e-08,1.2651099057237047e-09
1982,2.493553665772197e-06,4.966001743156312e-08,1.8622506869903077e-09
1983,2.613909373394563e-06,6.631081828079033e-08,3.789189628733425e-09
1984,2.6054945010400843e-06,7.30675077109666e-08,1.739702604197646e-09
1985,2.642032995936461e-06,6.67726937075841e-08,1.2031116103372597e-09
1986,2.5692363578855293e-06,7.13343740188499e-08,1.1988970927134801e-09
1987,2.666149384822347e-06,5.8052759432936085e-08,6.110816852533674e-10
1988,2.55453187492094e-06,5.996553742448896e-08,5.996553809062277e-10
1989,2.476240752002923e-06,5.707646977270997e-08,2.1952488715726304e-09
1990,2.4322778244822985e-06,6.156975468352144e-08,1.089730194969718e-09
1991,2.670483581823646e-06,4.161640332345229e-08,4.103025696977625e-09
1992,2.6326513307139976e-06,7.438424520778142e-08,2.7549720282848966e-09
1993,2.7258440695732133e-06,5.373031086719493e-08,5.539207426075166e-10
1994,2.861647772078868e-06,4.483687554568405e-08,1.5824779264761446e-09
1995,2.8527513222798007e-06,4.9344302865961254e-08,2.168980273165033e-09
1996,2.929011088781408e-06,4.217092897107477e-08,1.6014276571496566e-09
1997,3.0284554668469355e-06,6.856699052981696e-08,1.438468344439059e-09
1998,3.0897476790414657e-06,7.581325212058232e-08,2.86087753487152e-09
1999,2.8655160804191837e-06,1.50359616313267e-07,5.027221222642098e-09
2000,3.3550531952641904e-06,4.638933026601677e-08,4.4180314962005696e-10
2001,3.3437409001635388e-06,4.2497753399706184e-08,4.3812117822561447e-10
2002,3.414285856706556e-06,4.863155850243217e-08,3.504977197366088e-09
2003,3.575636583263986e-06,3.708561352455675e-08,8.333845835650777e-10
2004,3.5573093555285595e-06,4.0964559439027326e-08,1.3214374039449694e-09
2005,3.698028876897297e-06,4.909087147897395e-08,3.1526248278623825e-09
2006,3.4326731110922992e-06,3.706100892841846e-08,2.8825228870488218e-09
2007,3.6261885725252796e-06,3.7947555014961054e-08,1.1983438685803094e-09
2008,3.4110605611203937e-06,4.896055585956738e-08,1.7029758714315335e-09
2009,3.4173635867773555e-06,2.6701878041990312e-08,4.291373256748443e-09
2010,3.719514552358305e-06,3.1649413423373574e-08,1.8895172093635892e-09
2011,3.4767554097925313e-06,3.250376226504592e-08,2.6767803529281764e-09
2012,3.7402523958007805e-06,2.961699877013224e-08,1.0212758416727752e-09
2013,3.3636847547313664e-06,2.733342513439041e-08,1.6734750252211938e-09
2014,3.336951067467453e-06,3.0965866204546444e-08,8.661780737106994e-10
2015,3.1823371955397306e-06,2.659890505074536e-08,1.1082876977264178e-09
2016,3.2540751817577984e-06,2.4027545397764527e-08,2.6927421681310904e-09
2017,4.03026069761836e-06,2.9181091765195788e-08,2.515611330355938e-10
2018,3.292144583610934e-06,1.6779533762445453e-08,2.8396133222585718e-09
2019,3.057868980249623e-06,2.091809958582047e-08,2.0407902590058313e-09
