year,un_DET auteur_NOUN,un_DET moteur_ADJ
1957,6.617443187195704e-06,2.6505113659425206e-09
1958,6.568161261100158e-06,5.790570467567591e-09
1959,6.709047482900132e-06,1.5501495642666896e-09
1960,6.50973584725989e-06,0.0
1961,6.910639292811993e-06,1.3896318540318475e-09
1962,7.325593742280034e-06,6.341956404476434e-10
1963,6.65421525170018e-06,1.2932106496776896e-09
1964,7.387762934740749e-06,1.2167936658258327e-09
1965,7.861137575559951e-06,0.0
1966,7.635060768507174e-06,1.1078149508847446e-09
1967,7.980241093719087e-06,9.860671168482327e-10
1968,7.829436299289227e-06,1.7965663401398047e-09
1969,6.7531395018249896e-06,0.0
1970,7.674812110280982e-06,2.759235007143701e-09
1971,8.005623129747619e-06,1.0276794970565106e-09
1972,7.760886106211728e-06,0.0
1973,7.728409116225521e-06,2.756601946707349e-09
1974,6.881762036670125e-06,1.1251143350321513e-09
1975,6.581338588773633e-06,1.1422960355389478e-09
1976,7.320742092531418e-06,5.713526873840635e-10
1977,7.27545607759339e-06,1.1753563677885381e-09
1978,7.4037591275555314e-06,5.940591352171509e-10
1979,7.522711918284131e-06,2.3407893401383717e-09
1980,7.510084230943903e-06,5.685150683554241e-10
1981,7.442008854496862e-06,0.0
1982,7.859939550769468e-06,8.690503427999374e-09
1983,7.642163833310178e-06,6.315316047889041e-10
1984,8.084397983054714e-06,5.799008495621649e-10
1985,7.984450089537631e-06,0.0
1986,8.10574343290682e-06,2.3977941854269602e-09
1987,7.879287050371886e-06,0.0
1988,8.155313008018084e-06,0.0
1989,8.454452586903471e-06,0.0
1990,8.63120757088609e-06,0.0
1991,9.009071565202476e-06,0.0
1992,8.891948198197497e-06,0.0
1993,8.997888485851036e-06,1.661762283333701e-09
1994,8.828116833115018e-06,0.0
1995,8.89715727936391e-06,0.0
1996,9.1163939188732e-06,0.0
1997,9.278600039408502e-06,0.0
1998,9.541503125376494e-06,4.768129224785866e-10
1999,9.571829401977539e-06,4.570201161957499e-10
2000,9.560178131806651e-06,0.0
2001,9.93921702274747e-06,0.0
2002,9.877463597263159e-06,1.314366449012283e-09
2003,9.640175871794554e-06,8.333845835650777e-10
2004,9.533289905050424e-06,0.0
2005,9.832586464142423e-06,4.5037495954858286e-10
2006,9.72151493172646e-06,8.235779835885637e-10
2007,9.501268976919164e-06,0.0
2008,8.19216545977497e-06,0.0
2009,7.775968128953537e-06,4.76819250749827e-10
2010,7.419189213209165e-06,9.447586046817946e-10
2011,5.721809110070808e-06,3.82397197240536e-10
2012,4.898379430073874e-06,6.808505426114664e-10
2013,5.0410645435761126e-06,0.0
2014,5.411880406924752e-06,2.1654451842767486e-10
2015,5.4201916146467966e-06,4.433150790905671e-10
2016,5.223505386453553e-06,1.4499380585064614e-09
2017,5.006569715249043e-06,5.031222660711876e-10
2018,5.018113114374501e-06,7.744400121190154e-10
2019,5.582836563711169e-06,2.55098775436835e-10
