year,en_ADP êtres_NOUN,en_ADP etres_NOUN,en_ADP mètre_NOUN
1931,4.904303452235581e-08,0.0,4.5621426636444085e-08
1932,7.671675916753884e-08,0.0,6.356530946050043e-08
1933,5.850037609889114e-08,0.0,5.964744076436546e-08
1934,4.553000465534751e-08,0.0,5.2718952758823434e-08
1935,8.258115968828861e-08,0.0,8.497481474023516e-08
1936,7.759817588492979e-08,0.0,4.849885826274658e-08
1937,6.295558729885187e-08,1.2591118148108649e-09,9.569249925789336e-08
1938,5.963998717106733e-08,3.889564337278273e-09,6.612259539906518e-08
1939,6.729382295844744e-08,0.0,6.576441791139587e-08
1940,7.86092684279538e-08,2.5357829169792012e-09,4.3108308034334186e-08
1941,5.312704587367989e-08,2.9515025978810172e-09,2.3612020783048138e-08
1942,4.5513175450651033e-08,0.0,5.76500234217292e-08
1943,6.387117679196308e-08,0.0,6.967764676346633e-08
1944,7.711646787811333e-08,0.0,1.6065930807940276e-08
1945,1.32888743564763e-07,0.0,3.921307367704685e-08
1946,1.1554516277101357e-07,0.0,2.7842208538686464e-08
1947,1.1682453759931377e-07,0.0,5.245183132274178e-08
1948,7.936478141346015e-08,0.0,4.4574740343250596e-08
1949,5.890204946013e-08,6.871905600114303e-09,6.086545312200542e-08
1950,7.657460088239532e-08,0.0,4.4668517773516214e-08
1951,7.036525240255997e-08,1.0661401761424827e-09,5.863770979885885e-08
1952,8.014050933979888e-08,0.0,5.799642011083961e-08
1953,7.864893802889128e-08,0.0,6.679773179030235e-08
1954,8.697557274395251e-08,0.0,8.111204863325838e-08
1955,9.197895423085356e-08,1.8771215692936494e-09,8.447047150639264e-08
1956,1.9971413678376848e-07,0.0,5.407107650512444e-08
1957,8.216584745923683e-08,0.0,6.714628852932947e-08
1958,5.873292963087806e-08,0.0,9.843969905887207e-08
1959,5.5805383425422406e-08,0.0,6.433120347537624e-08
1960,7.33608302994071e-08,0.0,7.474500307580456e-08
1961,7.434530147065743e-08,0.0,7.990383465994455e-08
1962,7.737186535905494e-08,0.0,6.785893447158742e-08
1963,7.241979615990601e-08,1.2932106496776896e-09,6.789355921910101e-08
1964,6.814044783975959e-08,1.825190498738749e-09,5.4755716405452404e-08
1965,8.153344543959662e-08,0.0,5.636204747361262e-08
1966,8.197830680956031e-08,1.6617224263271169e-09,4.874385695075034e-08
1967,7.543413715893621e-08,9.860671168482327e-10,6.015009290649687e-08
1968,7.321007527982815e-08,0.0,4.9405574742422687e-08
1969,6.767218962977495e-08,4.5417578031781147e-10,5.4046918052108595e-08
1970,6.944074470993655e-08,4.5987250119061684e-10,6.392227902551895e-08
1971,6.88545256366524e-08,0.0,7.090988418667621e-08
1972,6.77179372021719e-08,0.0,5.335352781798974e-08
1973,8.931390027555608e-08,0.0,6.670976659961525e-08
1974,8.4383577569902e-08,0.0,4.7817358961310674e-08
1975,5.42590607999216e-08,0.0,5.6543655091445544e-08
1976,9.1416431757807e-08,0.0,6.627691107041755e-08
1977,7.639816601567873e-08,1.7630346071939584e-09,5.7592462354705276e-08
1978,8.07920415013541e-08,0.0,6.178215272711896e-08
1979,7.549045477617256e-08,5.851973350345929e-10,7.607565066791722e-08
1980,8.925686773020303e-08,0.0,7.561250470189407e-08
1981,9.425068864254982e-08,0.0,5.186950602364959e-08
1982,1.1173504077532925e-07,1.8622506869903077e-09,4.903926864585628e-08
1983,9.915046328412558e-08,1.2630632095778083e-09,5.810090897284681e-08
1984,8.814492957753828e-08,0.0,4.1172960152380256e-08
1985,1.0707693187672618e-07,6.015558051686298e-10,4.511668549866954e-08
1986,7.073492724885e-08,5.994485463567401e-10,5.874595743193822e-08
1987,8.799576534102016e-08,1.2221633705067347e-09,4.27757171905796e-08
1988,9.954279533985755e-08,1.1993107618124554e-09,4.4374498742172364e-08
1989,9.110282661595193e-08,0.0,5.378359801966326e-08
1990,8.935787576547227e-08,1.634595292454577e-09,4.6858399826987807e-08
1991,8.968041653734105e-08,5.861465202094962e-10,5.0408601737217396e-08
1992,9.917899546074693e-08,1.6529832502776287e-09,4.958949872957419e-08
1993,8.918124194678967e-08,0.0,3.323524566667402e-08
1994,9.705865267051195e-08,0.0,5.433174266045171e-08
1995,1.1332922306150905e-07,1.0844901643380922e-09,4.609083248396928e-08
1996,1.1476897987527934e-07,0.0,5.124568502878901e-08
1997,1.1651593467831844e-07,0.0,4.4592518122499314e-08
1998,1.0823653373570608e-07,0.0,4.86349165385036e-08
1999,8.637680082301813e-08,3.1991407856146736e-09,4.844413226123834e-08
2000,1.1089258766805443e-07,4.4180314962005696e-10,3.49024489310068e-08
2001,9.112920248965928e-08,0.0,4.4688359679412315e-08
2002,1.0690180718420095e-07,1.3143663935011318e-09,6.04608558774089e-08
2003,1.2250753433917794e-07,4.1669229178253886e-10,9.500584496890951e-08
2004,1.0086971968803482e-07,8.809582507929292e-10,5.021462001764121e-08
2005,1.0313586784604922e-07,4.5037495954858286e-10,5.314424456059896e-08
2006,9.759398977848832e-08,0.0,7.53573843326194e-08
2007,1.1264432445146078e-07,7.988958938831558e-10,6.511001515718817e-08
2008,1.0388152560381059e-07,0.0,5.4069484889396335e-08
2009,1.1014524403663017e-07,0.0,6.818515174700224e-08
2010,1.0439582692756133e-07,0.0,7.463592766043803e-08
2011,9.712888981994183e-08,0.0,9.21577267831708e-08
2012,1.0451055626470307e-07,0.0,8.306376741984423e-08
2013,1.0738131572818332e-07,2.789125042035323e-10,8.869417911228084e-08
2014,1.1238660502232989e-07,0.0,5.933319968676187e-08
2015,9.863760652706333e-08,0.0,6.073416614071903e-08
2016,1.0377413506290623e-07,4.1426800878596737e-10,8.451067401438195e-08
2017,1.0540411676807082e-07,0.0,7.722926653741524e-08
2018,1.0248422788183831e-07,5.162933414126769e-10,1.060982839362623e-07
2019,1.0025382096712221e-07,5.1019755087367e-10,8.494789227597721e-08
