year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP mages_NOUN
1966,2.215629990587331e-08,2.215629901769489e-09,3.8773522170743036e-09
1967,1.7256175155466735e-08,0.0,5.916402701089396e-09
1968,1.3474247495537384e-08,8.982831700699023e-10,2.245707925174756e-09
1969,1.3625273354023193e-08,1.8167030935156703e-09,9.083515606356229e-10
1970,9.197449912790034e-09,9.197450023812337e-10,2.29936253370866e-09
1971,2.1581270104320538e-08,1.0276794970565106e-09,5.138397263237948e-09
1972,1.3851396474251487e-08,2.0520586896388693e-09,2.0520587451500205e-09
1973,1.2129047988196362e-08,0.0,6.064524216142786e-09
1974,1.7439271360331077e-08,1.687671502548227e-09,1.1251143350321513e-09
1975,1.8847885030481848e-08,0.0,5.711480177694739e-10
1976,1.4855169538918744e-08,1.7140580621521906e-09,5.713526873840635e-10
1977,2.1744092748576804e-08,1.1753563677885381e-09,3.526069047854463e-09
1978,2.0792070287711795e-08,0.0,2.3762365408686037e-09
1979,1.7555919384903973e-08,1.1703946700691858e-09,0.0
1980,3.0699812469947574e-08,3.979605422976817e-09,2.8425752862659692e-09
1981,2.5302197670384885e-08,0.0,1.2651099057237047e-09
1982,2.2347007799794483e-08,0.0,1.8622506869903077e-09
1983,1.9577479193344516e-08,5.052252838311233e-09,3.789189628733425e-09
1984,1.3917620833581168e-08,5.799008495621649e-10,1.739702604197646e-09
1985,1.4437339324047116e-08,6.015558051686298e-10,1.2031116103372597e-09
1986,1.7983456501724504e-08,5.994485463567401e-10,1.1988970927134801e-09
1987,2.749867533680117e-08,1.2221633705067347e-09,6.110816852533674e-10
1988,2.6384837426007834e-08,5.396898261622596e-09,5.996553809062277e-10
1989,1.7013178421620978e-08,2.7440609784434855e-09,2.1952488715726304e-09
1990,1.5256222951620657e-08,3.269190584909154e-09,1.089730194969718e-09
1991,1.4653663171770859e-08,2.344586080837985e-09,4.103025696977625e-09
1992,1.4325855168806356e-08,1.1019888335184191e-09,2.7549720282848966e-09
1993,1.827938511667071e-08,1.661762283333701e-09,5.539207426075166e-10
1994,1.4242301560329906e-08,0.0,1.5824779264761446e-09
1995,1.4640617607142303e-08,5.422450821690461e-10,2.168980273165033e-09
1996,1.4412848692302305e-08,6.4057106285986265e-09,1.6014276571496566e-09
1997,2.157702461147437e-08,5.27438381858758e-09,1.438468344439059e-09
1998,2.0026142522056034e-08,4.768129224785866e-10,2.86087753487152e-09
1999,2.102292562256025e-08,4.570201161957499e-10,5.027221222642098e-09
2000,1.590491294223284e-08,1.3254094488601709e-09,4.4180314962005696e-10
2001,1.8839211080035057e-08,0.0,4.3812117822561447e-10
2002,1.7086764003693133e-08,0.0,3.504977197366088e-09
2003,2.0001230893740285e-08,8.333845835650777e-10,8.333845835650777e-10
2004,1.5857247959161214e-08,0.0,1.3214374039449694e-09
2005,2.522099862289906e-08,9.007499190971657e-10,3.1526248278623825e-09
2006,1.8942293067425453e-08,8.235779835885637e-10,2.8825228870488218e-09
2007,1.677681460421354e-08,0.0,1.1983438685803094e-09
2008,1.9158479247494142e-08,0.0,1.7029758714315335e-09
2009,2.4317781566196572e-08,0.0,4.291373256748443e-09
2010,1.8895171649546683e-08,4.723793023408973e-10,1.8895172093635892e-09
2011,1.5295887223487625e-08,3.82397197240536e-10,2.6767803529281764e-09
2012,1.2936160587173617e-08,0.0,1.0212758416727752e-09
2013,1.1435412616833673e-08,0.0,1.6734750252211938e-09
2014,1.2126492698882885e-08,0.0,8.661780737106994e-10
2015,1.1304534197620342e-08,0.0,1.1082876977264178e-09
2016,1.2428039930512114e-08,0.0,2.6927421681310904e-09
2017,1.3081178806828575e-08,0.0,2.515611330355938e-10
2018,8.26069346260283e-09,0.0,2.8396133222585718e-09
2019,1.3775333762566788e-08,5.1019755087367e-10,2.0407902590058313e-09
