year,peut_VERB être_VERB,peut_VERB etre_VERB,peut_VERB mettre_VERB
1985,0.00016020935436245054,1.1952914373836165e-06,2.2179362986207707e-06
1986,0.00015110659296624362,1.092794652990392e-06,2.0812854018004145e-06
1987,0.00015367176092695445,8.952346535195943e-07,1.990292957998463e-06
1988,0.00015236763283610344,8.017392572057247e-07,2.1395703697635327e-06
1989,0.00014827039558440447,8.709649819138576e-07,2.062436351479846e-06
1990,0.00015508821525145322,8.755982197072854e-07,2.232857241324382e-06
1991,0.00014529575128108263,8.153297859081476e-07,2.186326582886977e-06
1992,0.00014575730892829597,5.961759699246727e-07,2.1312464468792314e-06
1993,0.00014315638691186905,5.982343833643711e-07,2.077202680084156e-06
1994,0.0001446796377422288,5.027005114399685e-07,2.084123480017297e-06
1995,0.00014721357729285955,7.195592433006937e-07,2.182536491091014e-06
1996,0.0001476324105169624,6.533824903343088e-07,2.1485820980160497e-06
1997,0.0001488637353759259,7.480035133511365e-07,2.108315129589755e-06
1998,0.00014981557615101337,1.2635542292471769e-06,2.285364416820812e-06
1999,0.00014979108527768403,8.980445107553692e-07,2.2252309008763405e-06
2000,0.00015404217992909253,6.101301686101124e-07,2.2222698135010432e-06
2001,0.00015324032574426383,4.525791665876966e-07,2.216454959125258e-06
2002,0.00015855158562771976,4.587138811018576e-07,2.3067132133292034e-06
2003,0.00015829390031285584,4.487775902006774e-07,2.297224682479282e-06
2004,0.00015569175593554974,4.122884613710909e-07,2.332777512492612e-06
2005,0.0001592800545040518,6.516925603605728e-07,2.3329423584073083e-06
2006,0.00015346675354521722,5.406789420625557e-07,2.3142540612752782e-06
2007,0.0001476830948377028,3.511147386170421e-07,2.1997598196321633e-06
2008,0.00015018373960629106,5.602790404957148e-07,2.1861953882762464e-06
2009,0.00015417234681081027,4.81587447920262e-07,2.170957941416418e-06
2010,0.00015127994993235916,3.6514919443675353e-07,2.268365506097325e-06
2011,0.00015813155914656818,5.296200971116605e-07,2.344477252336219e-06
2012,0.00014055035717319697,1.7021264220318244e-07,2.205615373895853e-06
2013,0.00013770998339168727,1.2774192836850773e-07,2.08793903766491e-06
2014,0.00012261334632057697,1.0177592146831671e-07,1.8663971559362835e-06
2015,0.00013242509157862514,2.101313407720795e-07,2.060971837636316e-06
2016,0.0001256385730812326,1.3774410834166417e-07,1.9957360564148985e-06
2017,0.00013515826140064746,1.3508832275022087e-07,2.084183961414965e-06
2018,0.00012134416465414688,8.69954275284357e-08,1.8638189658304327e-06
2019,0.00012019412679364905,7.755002817688705e-08,1.8938533230539178e-06
