year,doit_VERB être_VERB,doit_VERB etre_VERB,doit_VERB mettre_VERB
1924,0.00011505130532896146,3.480738679506601e-07,7.103284929144138e-07
1925,0.00011588780034799129,6.983843263697054e-07,7.12681924142089e-07
1926,0.00011365048703737557,4.948885221622845e-07,6.944044343981659e-07
1927,0.00011227269715163857,5.463120285043033e-07,7.380787110378151e-07
1928,0.00012207582767587155,3.256421687858335e-07,7.015589176262438e-07
1929,0.00011365331010892987,2.1500983793387718e-07,6.762226689716044e-07
1930,0.00011860248923767358,4.001872930814443e-07,7.047917733871145e-07
1931,0.00011621944577200338,4.0945230406208566e-07,7.185374784057785e-07
1932,0.0001117237115977332,3.2330633903399075e-07,7.244253765747999e-07
1933,0.00011380732030374929,3.452669212755666e-07,6.607101568079088e-07
1934,0.00011371238360879943,3.2350266643277337e-07,6.925353090991848e-07
1935,0.00011726764205377549,4.392360217764235e-07,7.803321295796195e-07
1936,0.0001140862877946347,4.765012744378794e-07,6.971710604375403e-07
1937,0.0001182645937660709,5.074220368328497e-07,6.547381303789734e-07
1938,0.0001212247516377829,5.095329544957394e-07,6.028824941495259e-07
1939,0.00011812512821052223,7.799965766608352e-07,6.683500259896391e-07
1940,0.00011174941755598411,6.719824785506034e-07,5.984447852824815e-07
1941,0.00011199771688552573,7.93954186839585e-07,6.729425763296604e-07
1942,0.00011000838276231661,5.279528600965477e-07,6.068423772376264e-07
1943,0.00010520163050387055,5.196790917594285e-07,6.938732326489117e-07
1944,0.0001114043770940043,9.22184426599415e-07,6.908350087542203e-07
1945,0.00010799716255860403,8.430810858328641e-07,6.186951395648066e-07
1946,0.00011205235932720825,4.0788836130900563e-07,6.709972240059869e-07
1947,0.0001133078767452389,5.245183469781978e-07,7.486306685677846e-07
1948,0.00011340140190441161,4.424858444096458e-07,7.44724331980251e-07
1949,0.0001167183363577351,5.890204848313374e-07,7.676900395381381e-07
1950,0.0001188895184895955,4.88163099277017e-07,8.072239552348037e-07
1951,0.00011848442227346823,1.1194471909448112e-06,7.6975322826911e-07
1952,0.00011957069364143535,7.613348493862304e-07,7.307548912649509e-07
1953,0.00011845715198433027,6.05489090865774e-07,7.552453098469414e-07
1954,0.00011334480223013088,6.401010956835762e-07,7.143723905755905e-07
1955,0.00011356773029547185,7.208147039250434e-07,6.682552680103981e-07
1956,0.00011836856720037758,6.209452898531254e-07,6.558298650816141e-07
1957,0.00011307611566735432,4.709075174247346e-07,7.500947276639636e-07
1958,0.00011477406951598823,6.14627703399151e-07,7.899992624516017e-07
1959,0.0001163666311185807,7.518225402236567e-07,7.882510431045375e-07
1960,0.00011155691026942804,6.906991885102798e-07,8.021245889722195e-07
1961,0.00011471897596493363,6.253343336481976e-07,7.524856755480869e-07
1962,0.00011194440594408661,6.424402130278395e-07,7.800606454111403e-07
1963,0.00010713215306168422,6.478985508096002e-07,7.707535587542225e-07
1964,0.00011047208681702614,6.449006502151633e-07,8.5844794739387e-07
1965,0.00011224638728890568,1.0495379125785576e-06,8.5199712884787e-07
1966,0.00010879518231377006,5.444910691210225e-07,7.483290005438903e-07
1967,0.00010989077418344095,5.181782700702797e-07,9.342986118099361e-07
1968,0.00010570861923042685,5.28639620966942e-07,7.783623914292548e-07
1969,0.00011251932301092893,4.78247097035478e-07,8.161538858075801e-07
1970,0.00011615919356700033,5.472482715873639e-07,8.434061555817607e-07
1971,0.00011183157039340585,4.6245577678405425e-07,8.6170928170759e-07
1972,0.00011118053953396156,7.074472243573382e-07,8.531434332326171e-07
1973,0.00010224953439319506,5.209977445019831e-07,8.176081109922961e-07
1974,0.00010946574911940843,5.501809319241602e-07,8.157078923431982e-07
1975,0.00010556186316534877,5.92851613134826e-07,7.556288323939953e-07
1976,9.992558625526726e-05,5.073611788475318e-07,8.153202770699863e-07
1977,9.883513121167198e-05,6.382185020470388e-07,7.986546393112803e-07
1978,9.443936141906306e-05,6.748511793830403e-07,7.277224653989833e-07
1979,0.00010045673116110265,5.588634692799133e-07,8.134243216773029e-07
1980,9.311367466580123e-05,6.668682033250661e-07,7.157604500207526e-07
1981,9.060084266820922e-05,6.180061689065042e-07,7.653915190530824e-07
1982,9.459612920181826e-05,6.089559576594183e-07,7.691095333939302e-07
1983,9.388475154992193e-05,5.911135865233064e-07,7.534172254963778e-07
1984,9.364180732518435e-05,4.998745239959135e-07,7.991033612597676e-07
1985,9.454712562728673e-05,6.238133778424526e-07,8.169128022927907e-07
1986,9.109939128393307e-05,5.700755512094702e-07,7.804820256751555e-07
1987,9.29693560465239e-05,5.114753669488437e-07,8.604030199421686e-07
1988,9.379209950566292e-05,4.5813670901395653e-07,8.107340931928775e-07
1989,9.416849206900224e-05,4.489284020081641e-07,8.764531003180309e-07
1990,9.494819096289575e-05,4.7348778053901697e-07,8.510792781635246e-07
1991,9.031403897097334e-05,3.944766220342899e-07,7.678519295950537e-07
1992,8.759488991927356e-05,3.7412521436408497e-07,7.631272751495999e-07
1993,8.818030619295314e-05,3.068721010635045e-07,7.826899945939658e-07
1994,9.128788224188611e-05,2.679662838289687e-07,8.271084652733407e-07
1995,9.181998757412657e-05,4.337960657352369e-07,8.665076620673062e-07
1996,9.055859845830128e-05,4.062288034845096e-07,8.68507584073086e-07
1997,9.039239375852048e-05,5.782642737983679e-07,8.798631370154908e-07
1998,9.064690675586462e-05,1.0575711151261658e-06,9.135735581367044e-07
1999,9.060286538442597e-05,7.837894946405299e-07,8.249213010458334e-07
2000,9.222950029652566e-05,4.0601710793453094e-07,1.00200952601881e-06
2001,9.301181125920266e-05,2.2694676893308952e-07,9.314456406173122e-07
2002,9.689246508060023e-05,2.510439960357047e-07,9.901560815706034e-07
2003,9.681261872174218e-05,2.2293037815757089e-07,9.054723477674997e-07
2004,9.585706720827147e-05,2.444659177314179e-07,9.743398550199345e-07
2005,9.678152855485678e-05,3.927269665027211e-07,1.0516255315451417e-06
2006,9.257469355361536e-05,2.5407380377373556e-07,9.767635447133216e-07
2007,8.967406756710261e-05,1.885394271816665e-07,9.766501989361132e-07
2008,9.109132952289656e-05,2.8865440970804457e-07,9.208841902363929e-07
2009,9.357911767438054e-05,2.9705839499349906e-07,9.636517006583745e-07
2010,9.28726076381281e-05,2.4516485375158936e-07,9.834936918196036e-07
2011,9.970318933483213e-05,3.4989344732672123e-07,9.854376230578055e-07
2012,8.904061542125419e-05,7.489355613454762e-08,8.701269962330116e-07
2013,8.894129132386297e-05,4.434708644751595e-08,9.271051908399386e-07
2014,8.094347140286118e-05,5.023832705397524e-08,8.09443406524224e-07
2015,8.803926903055981e-05,1.3166458345814647e-07,9.169972372546908e-07
2016,8.584316674387082e-05,9.051756166833513e-08,8.573276204515423e-07
2017,8.673123375046998e-05,5.4085643741430545e-08,9.300214856011735e-07
2018,7.834105781512335e-05,5.0338602008981326e-08,8.09547941571509e-07
2019,7.919363270048052e-05,3.316284108434431e-08,8.382545502172434e-07
