year,en_ADP aliment_NOUN,en_ADP ralliement_NOUN
1949,5.3993545634511975e-08,0.0
1950,3.296961992305114e-08,1.0635361480382244e-09
1951,2.3455083209000804e-08,0.0
1952,2.6362009464264702e-08,3.1634410646574906e-09
1953,2.8011951869189033e-08,0.0
1954,1.4658803948464083e-08,0.0
1955,2.0648336374051723e-08,0.0
1956,2.616342520411763e-08,0.0
1957,3.3573144264664734e-08,1.7670075402875796e-09
1958,3.1434524316864554e-08,8.272243445794913e-10
1959,1.5501495198577686e-08,0.0
1960,1.314958364417862e-08,0.0
1961,2.36237411854745e-08,0.0
1962,2.5367825173816527e-08,0.0
1963,4.332255798544793e-08,0.0
1964,1.8860301764789256e-08,1.2167936658258327e-09
1965,4.1040326692609597e-08,5.472043373977442e-10
1966,4.708213552362395e-08,1.0524241922382771e-08
1967,3.451235031093347e-08,2.465167847631733e-09
1968,2.2906220920049236e-08,4.4914158503495116e-10
1969,2.3162964879475112e-08,4.5417578031781147e-10
1970,4.5067505283213904e-08,1.8394900047624674e-09
1971,4.521789875866489e-08,0.0
1972,4.9762423515176124e-08,0.0
1973,3.142526239230392e-08,2.7566018356850464e-09
1974,2.418995848074701e-08,1.1251143350321513e-09
1975,1.9419033492340532e-08,0.0
1976,3.9994688449951354e-08,2.856763492431469e-09
1977,2.2331770210826107e-08,3.526069214387917e-09
1978,2.4950484345254154e-08,1.7821774056514528e-09
1979,2.63338808537128e-08,3.5111840102075575e-09
1980,3.638496437474714e-08,0.0
1981,1.0753434587229549e-08,0.0
1982,1.9864007327896616e-08,6.207502289967692e-10
1983,4.547027643297952e-08,0.0
1984,2.667543874679268e-08,1.1598016991243298e-09
1985,3.9702683807263384e-08,0.0
1986,2.3977941410180392e-08,5.994485463567401e-10
1987,4.6442206524943686e-08,1.2221633705067347e-09
1988,3.7178633505163816e-08,1.798966087207532e-09
1989,4.9941910162942804e-08,5.488122178931576e-10
1990,2.7788120249283565e-08,1.089730194969718e-09
1991,1.934283488935762e-08,2.344586080837985e-09
1992,2.8651710337612712e-08,1.1019888335184191e-09
1993,2.3818591543545153e-08,5.539207426075166e-10
1994,2.3737170451454404e-08,1.0549853213248639e-09
1995,3.416144167545099e-08,5.422450821690461e-10
1996,3.149474281372022e-08,1.6014276571496566e-09
1997,2.3494983736327413e-08,1.438468344439059e-09
1998,2.527108478034279e-08,1.43043876743576e-09
1999,1.8737825513426287e-08,0.0
2000,2.076474814316498e-08,0.0
2001,1.5772362971233633e-08,1.3143635069212678e-09
2002,1.7963008858146168e-08,4.38122149670761e-10
2003,2.083461403401543e-08,1.2500769308587678e-09
2004,2.1583476339515073e-08,1.7619165015858584e-09
2005,2.34194974524371e-08,1.3511248786457486e-09
2006,3.088417344088157e-08,0.0
2007,2.2768533725070483e-08,1.997239706952314e-09
2008,1.4475294740634581e-08,8.514879357157668e-10
2009,1.0966842545201416e-08,4.76819250749827e-10
2010,1.795041271179798e-08,4.723793023408973e-10
2011,1.2236710311697152e-08,0.0
2012,2.4851045665741367e-08,3.404252713057332e-10
2013,1.7292574483462886e-08,2.789125042035323e-10
2014,1.775665126046988e-08,6.496335691608124e-10
2015,9.97458915463767e-09,0.0
2016,1.5120782848043746e-08,4.1426800878596737e-10
2017,2.1131135952145996e-08,5.031222660711876e-10
2018,1.3165480261534412e-08,7.744400121190154e-10
2019,1.7091618786935214e-08,5.1019755087367e-10
