year,en_ADP athée_NOUN,en_ADP raté_NOUN
2002,7.448076544402937e-09,4.38122149670761e-10
2003,7.083769126836614e-09,2.5001538617175356e-09
2004,7.047666006343434e-09,1.3214374039449694e-09
2005,1.1259373877692269e-08,4.5037495954858286e-10
2006,1.4824404093172205e-08,1.6471559671771274e-09
2007,1.0385647009059085e-08,1.5977917877663117e-09
2008,8.514879551446697e-09,2.554463751636149e-09
2009,9.53638501499654e-09,1.430457752249481e-09
2010,6.140930874920514e-09,4.723793023408973e-10
2011,4.5887662558641296e-09,1.1471915639660324e-09
2012,9.19148274158843e-09,2.0425516833455504e-09
2013,8.646287241731443e-09,1.9523875849358774e-09
2014,1.4725027419615344e-08,1.9489005964601347e-09
2015,1.2634480128781433e-08,8.866301581811342e-10
2016,1.0770968256190727e-08,1.86420612280358e-09
2017,9.30776167251679e-09,5.031222660711876e-10
2018,4.904786798931582e-09,1.290733298020541e-09
2019,1.0969247732361964e-08,2.55098775436835e-10
