year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP rage_NOUN
1914,7.366418142140674e-09,1.3393487430235496e-09,8.97363626184422e-08
1915,1.0602685840410686e-08,0.0,1.0720493603955106e-07
1916,4.394984820521586e-09,1.0987462051303964e-09,1.1536835375913768e-07
1917,1.2063066989753679e-08,1.0966424435210342e-09,9.211796481167767e-08
1918,8.040463406189247e-09,0.0,1.2864741449902795e-07
1919,6.4454939163738345e-09,9.207848372660976e-10,1.1417731748952775e-07
1920,7.572231730534895e-09,7.572231730534895e-10,8.102288262534785e-08
1921,6.058197943303867e-09,1.5145494858259667e-09,1.1813485656375633e-07
1922,9.591316185719734e-09,0.0,1.283760728831851e-07
1923,1.2739137744688378e-08,0.0,1.1783702102974303e-07
1924,1.289162443462999e-09,0.0,1.366512200062786e-07
1925,1.8696901804560184e-08,0.0,1.3307795820871604e-07
1926,1.2260752413340015e-08,0.0,1.2595135867599083e-07
1927,8.919379901328739e-09,1.1149224876660924e-09,1.5720406709718304e-07
1928,3.4278122562625413e-09,0.0,1.3711249380321533e-07
1929,3.342121912552898e-09,1.1140406375176326e-09,1.1474618788476221e-07
1930,8.402882833991043e-09,0.0,1.3549649224842142e-07
1931,1.0264820993199919e-08,0.0,1.0264820815564235e-07
1932,1.2055489939655217e-08,1.0959536611565568e-09,1.0082773915787158e-07
1933,9.176529758292418e-09,0.0,1.2961848483428184e-07
1934,1.9170528275935794e-08,0.0,1.5695870558829483e-07
1935,4.787313656606784e-09,1.196828414151696e-09,1.2925747228109685e-07
1936,1.576212937948185e-08,1.2124714565686645e-09,1.8429565917799096e-07
1937,1.1332006444320086e-08,0.0,1.3220673789060555e-07
1938,2.5930428915188486e-09,0.0,1.5298952504849694e-07
1939,1.070583532936098e-08,0.0,1.0705834974089612e-07
1940,5.0715658339584024e-09,2.5357829169792012e-09,1.1411023392859931e-07
1941,1.1806010391524069e-08,0.0,9.149658097840074e-08
1942,3.034211770724937e-09,0.0,2.1846324216312496e-07
1943,2.9032352077962287e-09,0.0,1.3064558856967778e-07
1944,1.2852744646352221e-08,3.2131861615880553e-09,1.8636479914846404e-07
1945,4.357008087652048e-09,2.178504043826024e-09,1.6556630555442098e-07
1946,4.1763312808029696e-09,0.0,1.4060314867947454e-07
1947,9.536696765621855e-09,1.1920870957027319e-09,1.6689218784726734e-07
1948,3.2615663503321457e-09,0.0,1.5764237559778849e-07
1949,2.3560819073509265e-08,1.9634016634739737e-09,1.2565770646233432e-07
1950,1.595304155443955e-08,0.0,1.371961562135482e-07
1951,1.2793682557799002e-08,0.0,1.2260612358705458e-07
1952,6.326882129314981e-09,0.0,1.1282940337586922e-07
1953,6.464296653518886e-09,0.0,1.1851210190982897e-07
1954,7.818028890937967e-09,3.9090144454689835e-09,1.2802021998048474e-07
1955,1.3139850985055546e-08,9.385607846468247e-10,1.2107433633445908e-07
1956,9.593255967388359e-09,1.744228317335228e-09,1.2558443529542274e-07
1957,1.767007518083119e-08,8.835037701437898e-10,1.3340906268588526e-07
1958,2.2335056470978998e-08,0.0,1.3566478768156642e-07
1959,1.705164542897819e-08,0.0,1.1858643844675498e-07
1960,1.4533750203327145e-08,6.920833350854139e-10,1.398008332431644e-07
1961,1.945484662257968e-08,0.0,1.3201503179516294e-07
1962,1.4586500007851555e-08,1.2683912808952869e-09,1.4713339169247774e-07
1963,2.133797494252576e-08,6.466053248388448e-10,1.2608803401370494e-07
1964,1.7035111099517053e-08,3.0419841645645818e-09,1.3749768074111657e-07
1965,2.134096988015699e-08,1.0944086747954884e-09,1.4938678427611762e-07
1966,2.215629990587331e-08,2.215629901769489e-09,1.3570733226053733e-07
1967,1.7256175155466735e-08,0.0,1.7206870817076947e-07
1968,1.3474247495537384e-08,8.982831700699023e-10,1.4462359254618917e-07
1969,1.3625273354023193e-08,1.8167030935156703e-09,1.2171910496183713e-07
1970,9.197449912790034e-09,9.197450023812337e-10,1.342827651296119e-07
1971,2.1581270104320538e-08,1.0276794970565106e-09,1.5312424794799995e-07
1972,1.3851396474251487e-08,2.0520586896388693e-09,1.272276477504164e-07
1973,1.2129047988196362e-08,0.0,1.091614336701241e-07
1974,1.7439271360331077e-08,1.687671502548227e-09,1.1982467473803382e-07
1975,1.8847885030481848e-08,0.0,1.2736600618623584e-07
1976,1.4855169538918744e-08,1.7140580621521906e-09,1.1484189044175253e-07
1977,2.1744092748576804e-08,1.1753563677885381e-09,1.1636027857919728e-07
1978,2.0792070287711795e-08,0.0,1.146534115425979e-07
1979,1.7555919384903973e-08,1.1703946700691858e-09,1.1645426956086169e-07
1980,3.0699812469947574e-08,3.979605422976817e-09,1.353065806064535e-07
1981,2.5302197670384885e-08,0.0,1.5181318802071075e-07
1982,2.2347007799794483e-08,0.0,1.502215525306383e-07
1983,1.9577479193344516e-08,5.052252838311233e-09,1.439892128862752e-07
1984,1.3917620833581168e-08,5.799008495621649e-10,1.7397025797727395e-07
1985,1.4437339324047116e-08,6.015558051686298e-10,1.3655316744021206e-07
1986,1.7983456501724504e-08,5.994485463567401e-10,1.624505518993402e-07
1987,2.749867533680117e-08,1.2221633705067347e-09,1.5521475094093518e-07
1988,2.6384837426007834e-08,5.396898261622596e-09,1.673038523275494e-07
1989,1.7013178421620978e-08,2.7440609784434855e-09,1.5805791564460492e-07
1990,1.5256222951620657e-08,3.269190584909154e-09,1.689081847722207e-07
1991,1.4653663171770859e-08,2.344586080837985e-09,1.6939634051027497e-07
1992,1.4325855168806356e-08,1.1019888335184191e-09,1.6199235175484716e-07
1993,1.827938511667071e-08,1.661762283333701e-09,2.027349985667115e-07
1994,1.4242301560329906e-08,0.0,1.8620491437637554e-07
1995,1.4640617607142303e-08,5.422450821690461e-10,1.71891687883452e-07
1996,1.4412848692302305e-08,6.4057106285986265e-09,1.7562323328945695e-07
1997,2.157702461147437e-08,5.27438381858758e-09,1.9707015641579062e-07
1998,2.0026142522056034e-08,4.768129224785866e-10,2.088440669290037e-07
1999,2.102292562256025e-08,4.570201161957499e-10,1.8006592927832799e-07
2000,1.590491294223284e-08,1.3254094488601709e-09,1.7672125718348752e-07
2001,1.8839211080035057e-08,0.0,1.9978325216385429e-07
2002,1.7086764003693133e-08,0.0,2.1205112576971885e-07
2003,2.0001230893740285e-08,8.333845835650777e-10,2.0376253484499784e-07
2004,1.5857247959161214e-08,0.0,2.2332292282101207e-07
2005,2.522099862289906e-08,9.007499190971657e-10,1.8510411115002512e-07
2006,1.8942293067425453e-08,8.235779835885637e-10,2.376022445460535e-07
2007,1.677681460421354e-08,0.0,3.031809816533837e-07
2008,1.9158479247494142e-08,0.0,3.239911663399653e-07
2009,2.4317781566196572e-08,0.0,3.671508270741697e-07
2010,1.8895171649546683e-08,4.723793023408973e-10,4.7474120901114247e-07
2011,1.5295887223487625e-08,3.82397197240536e-10,5.261785362975502e-07
2012,1.2936160587173617e-08,0.0,6.314888540970287e-07
2013,1.1435412616833673e-08,0.0,6.208592093770449e-07
2014,1.2126492698882885e-08,0.0,7.312708163453863e-07
2015,1.1304534197620342e-08,0.0,6.556629772447309e-07
2016,1.2428039930512114e-08,0.0,6.43772477104676e-07
2017,1.3081178806828575e-08,0.0,7.270116650914815e-07
2018,8.26069346260283e-09,0.0,7.241014028380732e-07
2019,1.3775333762566788e-08,5.1019755087367e-10,7.043277232554601e-07
