year,en_ADP évolution_NOUN,en_ADP evolution_NOUN,en_ADP révolution_NOUN
1893,3.2885944278859824e-07,0.0,3.060733062554277e-07
1894,2.917612675901182e-07,6.301539290376468e-10,3.012135927349391e-07
1895,2.6542090836301213e-07,6.018614495673091e-10,2.8227301474004207e-07
1896,2.7657065970743133e-07,0.0,3.5087322913796015e-07
1897,3.9854720057519444e-07,1.7480140668268973e-09,3.239652839326368e-07
1898,3.8816315850453975e-07,0.0,3.100778562803441e-07
1899,3.6260914271224465e-07,2.7637891975018647e-09,2.647709980152513e-07
1900,3.57144443796642e-07,5.191053142894475e-10,2.958900262584052e-07
1901,4.7671943548266427e-07,0.0,2.2131405863490272e-07
1902,4.213023601096211e-07,0.0,2.7743104791255746e-07
1903,4.395779171773029e-07,2.1600881083827517e-09,3.7045512213396137e-07
1904,5.938960612184019e-07,0.0,3.015164775632684e-07
1905,5.996802201480023e-07,1.0321518084666081e-09,2.915828964944467e-07
1906,6.723449246237578e-07,2.572092261399206e-09,2.6441107436880884e-07
1907,6.011983941789367e-07,1.028568674676933e-09,2.442850632888849e-07
1908,7.97118445916567e-07,9.822778146428846e-10,3.0499727010635524e-07
1909,7.888410209488939e-07,1.1001967115120692e-09,3.9332031853689386e-07
1910,7.615414574502211e-07,5.344150677544235e-10,3.2438994157502066e-07
1911,7.416601306431403e-07,5.320374141248863e-10,2.670827732309533e-07
1912,8.32465502753621e-07,5.209421227725386e-10,3.2819353368296333e-07
1913,9.195384222948633e-07,2.121195885607108e-09,3.10755205568114e-07
1914,8.591921982770145e-07,2.0090231145353243e-09,3.1541661504874696e-07
1915,6.184899916661379e-07,0.0,3.051217464244971e-07
1916,7.84504777584516e-07,0.0,2.58205351544305e-07
1917,7.468134981536423e-07,1.0966424435210342e-09,3.4763566392204126e-07
1918,7.98303176452464e-07,0.0,3.9053680289669046e-07
1919,7.485980972887774e-07,9.207848372660976e-10,4.207986581405976e-07
1920,1.1805109352280851e-06,9.843901249695364e-09,2.900164859376275e-07
1921,1.1556012395885773e-06,4.5436484574779e-09,2.4535701609318394e-07
1922,1.2321152098593302e-06,7.377935318242379e-09,2.405206984690267e-07
1923,9.267722589356708e-07,1.5923922180860473e-08,2.993697241215898e-07
1924,1.175716192847176e-06,1.546994943257829e-08,3.4936301052113095e-07
1925,7.731719051662367e-07,9.898360131543882e-09,2.540579133736287e-07
1926,7.858027402107837e-07,5.573069339348535e-09,4.859716256078173e-07
1927,7.771009791213146e-07,0.0,3.612348979942226e-07
1928,9.62072704169259e-07,1.82816659588525e-08,3.644907193844915e-07
1929,9.569608891979442e-07,0.0,3.1415946732948896e-07
1930,9.852379889707663e-07,1.0503603542488804e-09,3.3086350903488437e-07
1931,9.181312066175451e-07,1.2545892325022123e-08,2.6118267548724816e-07
1932,9.304646368946123e-07,5.479768305782784e-09,2.54261259602373e-07
1933,1.0770951348604285e-06,3.4411986593596566e-09,3.4870813747645e-07
1934,9.201853572449181e-07,0.0,2.719818574803412e-07
1935,1.0292724255123176e-06,4.787313656606784e-09,2.3816885441618751e-07
1936,9.760394732438726e-07,4.849885826274658e-09,2.54618998329903e-07
1937,9.392974220645556e-07,1.2591118148108649e-09,3.0848238896652447e-07
1938,1.0190658485953463e-06,1.5558257571157696e-08,2.8264167672986673e-07
1939,8.289375159620249e-07,4.588215141154706e-09,2.3246956004641106e-07
1940,7.911642683211539e-07,7.607348750937604e-09,2.408993762248457e-07
1941,7.732936637694365e-07,1.4757512989405086e-08,3.010532578784364e-07
1942,6.614581593566982e-07,1.2136846860855144e-08,3.0038696285927813e-07
1943,6.358085329338792e-07,2.9032352077962287e-09,2.2064587379411194e-07
1944,7.840174021112034e-07,1.6065930807940276e-08,2.763340170020001e-07
1945,6.034456419001799e-07,2.178504043826024e-09,3.4638214119198096e-07
1946,6.584682523680385e-07,6.960552134671616e-09,3.438512798936699e-07
1947,6.985630420786038e-07,4.7683483828109274e-09,3.254397675789278e-07
1948,9.165001415567531e-07,4.348755133776194e-09,3.62033873990697e-07
1949,8.619333584647393e-07,7.85360643185129e-09,2.82729847533858e-07
1950,7.880802854742797e-07,4.2541445921528975e-09,2.5737575937156976e-07
1951,6.961895451240707e-07,4.264560704569931e-09,3.571569724414303e-07
1952,8.48856700486067e-07,7.3813627432528506e-09,2.8892763159760193e-07
1953,8.586740705140983e-07,6.464296431474281e-09,2.5964923366927906e-07
1954,8.062342544690182e-07,2.9317608341017376e-09,2.3160910211927899e-07
1955,8.860013736011751e-07,9.385607846468247e-09,2.590427770066128e-07
1956,9.7851204827748e-07,6.104799110673298e-09,3.0698418518326775e-07
1957,9.294459459852078e-07,9.71854158260399e-09,2.5798310332447727e-07
1958,9.28972951896867e-07,7.445019156726573e-09,2.622301201182786e-07
1959,9.347401714876469e-07,7.750748043378053e-09,3.3793260145742465e-07
1960,1.0754974937299266e-06,7.612916630428401e-09,3.4950209815143296e-07
1961,1.035970512930362e-06,9.727422756178328e-09,3.2308939479364085e-07
1962,1.1022319768017041e-06,1.2049717224016376e-08,3.932012866414425e-07
1963,1.0656056019797688e-06,1.4225316924409981e-08,3.317085228715655e-07
1964,1.037316565088986e-06,1.2776333546682395e-08,3.820732215054079e-07
1965,9.794957804842852e-07,1.5868925562489977e-08,3.004151847285641e-07
1966,1.0346991530241212e-06,2.2710207048248776e-08,3.5671642351076116e-07
1967,1.079250409929955e-06,1.2818872352493571e-08,3.9196167955779515e-07
1968,1.0617707175697433e-06,1.4821672056353208e-08,4.778866475874111e-07
1969,1.046875127030944e-06,1.3171097296149625e-08,4.827888626657284e-07
1970,9.905653541864012e-07,1.8854772410037413e-08,4.584928881001815e-07
1971,1.0590237025098759e-06,1.5415192233803054e-08,4.0233652942589515e-07
1972,9.644676310927025e-07,2.359867534718063e-08,3.7809182984460676e-07
1973,9.692212188383564e-07,1.0475087242056702e-08,4.1238765113860154e-07
1974,9.405956120644987e-07,1.9689500752040345e-08,3.7466307123423803e-07
1975,1.0554815617069835e-06,3.198428899509054e-08,3.1070451456116643e-07
1976,9.358756756228104e-07,2.1140048767076536e-08,3.439543165839609e-07
1977,9.208916935676825e-07,2.350712763332652e-08,3.6377280165922343e-07
1978,8.340590511579649e-07,2.7326720775100455e-08,2.7920778111756306e-07
1979,8.924259304876614e-07,2.6919077411591275e-08,2.9786545585608337e-07
1980,9.607904303265968e-07,2.0466542793862175e-08,2.893741745113587e-07
1981,9.00125712632871e-07,2.7199863028570803e-08,2.6504053707299136e-07
1982,9.236763389708358e-07,1.986400754994122e-08,3.1347886464416774e-07
1983,9.965568779080058e-07,1.9577479970500633e-08,2.576648916452484e-07
1984,8.976865046861349e-07,2.3775934832048762e-08,3.3286309530922153e-07
1985,8.969196869657026e-07,2.285912081845254e-08,3.5551947774603576e-07
1986,1.0190625516770524e-06,2.3977941854269602e-08,3.1950607670694353e-07
1987,1.0425053460494382e-06,3.17762474111305e-08,3.3303952617913524e-07
1988,1.0793796718644444e-06,2.278690425239205e-08,4.989132795785167e-07
1989,9.977405852623633e-07,2.634298623682696e-08,8.566958591416096e-07
1990,1.077198248822242e-06,2.5608659193210315e-08,6.189667396405696e-07
1991,1.1711207434927928e-06,2.6376593631471934e-08,4.999829616991747e-07
1992,1.0193397201874177e-06,3.250867131043833e-08,5.124248037002843e-07
1993,9.920720458467258e-07,1.7171543409411072e-08,5.229011623697488e-07
1994,1.0723925925049116e-06,1.1077345707377617e-08,4.193566665033899e-07
1995,1.2205937309772708e-06,1.626735235404908e-08,4.1644423953712817e-07
1996,1.23897120829497e-06,1.975094132689037e-08,3.7259883178819564e-07
1997,1.0380946378063527e-06,1.7261619689179497e-08,3.974967563991072e-07
1998,1.091901594918454e-06,2.1933394767081893e-08,5.597783867550277e-07
1999,1.0223540130027686e-06,1.919484465817689e-08,4.1863041522205435e-07
2000,1.0581185279079364e-06,1.94393382502156e-08,5.001211680344397e-07
2001,1.0409759170215693e-06,2.1029816110740285e-08,4.433786293667197e-07
2002,1.0685798770282418e-06,1.8401129953105055e-08,4.928874224319202e-07
2003,1.1409034641474136e-06,1.7084384129617547e-08,5.429500591347391e-07
2004,1.0249949582430418e-06,1.6738206820576806e-08,5.93765859813189e-07
2005,1.0556789220572682e-06,1.3961623857028371e-08,4.999162246388522e-07
2006,1.096182245419186e-06,7.412201963319376e-09,5.205012705289391e-07
2007,9.714574389363406e-07,7.190063100459554e-09,3.7508162198385264e-07
2008,1.0545678605922149e-06,8.940623352771127e-09,5.12169985533717e-07
2009,9.77956233327859e-07,6.675469510497578e-09,4.1435593178817953e-07
2010,9.608195341570536e-07,3.779034363216027e-09,2.9618182023627426e-07
2011,9.575226158631267e-07,6.118354933803971e-09,3.173896687691524e-07
2012,8.31658951483405e-07,3.404252768568483e-09,2.9174445304036567e-07
2013,7.723087378508353e-07,2.789125042035323e-10,3.0206224321815967e-07
2014,6.154195375529525e-07,6.496335691608124e-10,3.6054661523010623e-07
2015,6.47240028683882e-07,1.1082876977264178e-09,3.6041516660034745e-07
2016,6.162236445561575e-07,1.0356700219649184e-09,3.289287864305379e-07
2017,7.202195320132887e-07,4.5281005334185664e-09,3.202373162203287e-07
2018,7.282317824319762e-07,5.937373315223482e-09,3.327510578188253e-07
2019,6.255021958168072e-07,5.1019755087367e-10,3.5101591766562024e-07
