year,en_ADP habits_NOUN,en_ADP rabbi_NOUN
1911,5.974780328266149e-07,0.0
1912,6.589917767030329e-07,5.209421227725386e-10
1913,6.538586427851101e-07,0.0
1914,5.009164385505471e-07,0.0
1915,4.1114859694602046e-07,0.0
1916,4.79053352098191e-07,0.0
1917,5.099387117013521e-07,0.0
1918,5.75467435481869e-07,0.0
1919,4.622339870863357e-07,0.0
1920,5.300562380128326e-07,0.0
1921,5.15704083881019e-07,0.0
1922,5.120287038806737e-07,0.0
1923,4.883336064409605e-07,0.0
1924,5.388698749442256e-07,0.0
1925,5.983008684040669e-07,0.0
1926,5.70682286316071e-07,0.0
1927,5.251285069007849e-07,4.4596899506643695e-09
1928,5.47307362985805e-07,0.0
1929,5.715028628117125e-07,0.0
1930,4.978708116887276e-07,1.0503603542488804e-09
1931,4.5849534302533357e-07,0.0
1932,4.734519709614915e-07,0.0
1933,4.1638503667229543e-07,2.2941324395731044e-09
1934,3.9059951006947813e-07,0.0
1935,5.230140089906854e-07,0.0
1936,4.18302658289349e-07,0.0
1937,4.0165666614910833e-07,3.777335333410292e-09
1938,3.954390326299517e-07,0.0
1939,4.3740984168039176e-07,0.0
1940,3.803674468727536e-07,0.0
1941,4.5748289245750584e-07,0.0
1942,4.915422806561764e-07,0.0
1943,5.254855626191102e-07,0.0
1944,3.823691638871196e-07,0.0
1945,4.553073407187469e-07,2.178504043826024e-09
1946,3.9396726325691134e-07,0.0
1947,3.6716281748283564e-07,0.0
1948,3.6855699292459576e-07,0.0
1949,2.837115484766173e-07,0.0
1950,2.967265886333337e-07,0.0
1951,3.1664363175920585e-07,1.0661401761424827e-09
1952,3.3954267797398074e-07,0.0
1953,3.24292193987219e-07,0.0
1954,2.8047177735857076e-07,0.0
1955,2.768754359117054e-07,9.385607846468247e-10
1956,3.22682248921069e-07,8.72114158667614e-10
1957,3.16294339164358e-07,0.0
1958,2.7298403360020984e-07,0.0
1959,2.674008112713011e-07,0.0
1960,3.384287410312936e-07,3.4604166754270693e-09
1961,3.3420645539905536e-07,6.948159270159238e-10
1962,3.266107544419583e-07,0.0
1963,3.608057572712653e-07,6.466053248388448e-10
1964,3.492197917509543e-07,0.0
1965,3.507579897643609e-07,5.472043373977442e-10
1966,3.5616251370385044e-07,5.539074754423723e-10
1967,4.383068299418369e-07,0.0
1968,4.23540507554776e-07,0.0
1969,4.055789659673792e-07,0.0
1970,3.573209363949559e-07,1.839490032518043e-09
1971,4.1261331906738974e-07,0.0
1972,3.5859727054443624e-07,1.0260293725750103e-09
1973,3.6056353591717993e-07,1.102640756478479e-09
1974,3.0096808201207637e-07,1.1251143350321513e-09
1975,2.969969781219106e-07,0.0
1976,3.03959621694716e-07,5.713526873840635e-10
1977,2.9031302828386174e-07,1.1753563677885381e-09
1978,3.6356420274330503e-07,0.0
1979,3.154213517042592e-07,2.9259866751729646e-09
1980,2.859630856555384e-07,5.685150683554241e-10
1981,2.916078285508661e-07,1.2651099057237047e-09
1982,3.1347886597643537e-07,6.207502289967692e-10
1983,3.422901189154004e-07,6.315316047889041e-10
1984,3.25324376770908e-07,1.739702604197646e-09
1985,3.2363701807369694e-07,1.8046674155058895e-09
1986,3.0212205714974516e-07,1.1988970927134801e-09
1987,3.2265112404061824e-07,0.0
1988,3.142194193728187e-07,5.996553809062277e-10
1989,3.6496013677833616e-07,5.488122178931576e-10
1990,2.9095797282607805e-07,2.179460389939436e-09
1991,4.0913028476197155e-07,1.7584395606284886e-09
1992,3.151687986147067e-07,3.856960972825618e-09
1993,3.3013677658289e-07,0.0
1994,3.1016568780017906e-07,2.1099705871385765e-09
1995,3.584239856024851e-07,0.0
1996,3.2455599452418937e-07,0.0
1997,3.3132720211881406e-07,9.58978896292706e-10
1998,3.5617926297248914e-07,1.43043876743576e-09
1999,3.2951150252813477e-07,9.140402323914998e-10
2000,3.225163043296675e-07,2.2090156370779823e-09
2001,3.351626968739474e-07,1.7524846851468823e-09
2002,3.7459442481235783e-07,3.9430991805033955e-09
2003,3.6918935775176465e-07,2.9168461535000745e-09
2004,3.6295479910464223e-07,2.642874807889939e-09
2005,3.175143374889444e-07,1.3511248786457486e-09
2006,3.4178486796321295e-07,1.2353669753828456e-09
2007,3.706876889886246e-07,0.0
2008,3.5081303639827865e-07,2.9802077194940324e-09
2009,4.129254724816178e-07,1.430457752249481e-09
2010,3.764863176769495e-07,4.723793023408973e-10
2011,3.6595411812001544e-07,1.91198598620268e-09
2012,4.3097839252936865e-07,6.808505426114664e-10
2013,4.245048410567165e-07,2.789125042035323e-10
2014,4.813784570956159e-07,4.330890368553497e-10
2015,5.146888035767461e-07,1.3299452372717013e-09
2016,5.760396408760471e-07,2.485608052715804e-09
2017,3.921838098719377e-07,2.515611330355938e-10
2018,4.651802960609075e-07,1.2907333535316923e-09
2019,4.466779452982905e-07,2.8060865853163364e-09
