year,un_DET homme_NOUN,un_DET rhum_NOUN
1893,8.573932200306444e-05,8.621783287310336e-09
1894,8.355399677384412e-05,9.452309379653911e-09
1895,8.703759249328868e-05,1.9259565720020078e-08
1896,8.532824267604155e-05,1.0614651768658945e-08
1897,8.0105075994652e-05,3.787363955787271e-08
1898,8.363218603335554e-05,2.7160103499568322e-08
1899,8.556304737794562e-05,1.4371703827009696e-08
1900,8.357336128028692e-05,2.180242297811219e-08
1901,8.034930306166643e-05,2.1237207548097103e-08
1902,6.964648173379828e-05,2.2096276808269977e-08
1903,7.590657560285763e-05,1.4040572704487886e-08
1904,7.391507188003743e-05,1.289910045443321e-08
1905,7.662024381716037e-05,2.0126960986743825e-08
1906,7.735618601145688e-05,9.773950537805831e-09
1907,7.688653704462922e-05,1.2857108266928208e-08
1908,8.147257949531195e-05,3.73265562902958e-08
1909,8.118021196423797e-05,3.960708250261291e-08
1910,8.616000195615925e-05,3.313373431179656e-08
1911,8.059249876168906e-05,7.980560989828689e-09
1912,8.098514217635966e-05,5.990834556213187e-08
1913,8.263065819846815e-05,2.2802855714765258e-08
1914,7.886018238423276e-05,1.808120808632907e-08
1915,6.467756111305789e-05,5.890380805340101e-08
1916,7.008133252384141e-05,5.0542325880087446e-08
1917,7.309560578505625e-05,3.947912929902486e-08
1918,7.272140010172734e-05,8.040463406189247e-09
1919,7.362042788372491e-05,1.1049418269237776e-08
1920,7.743970172668924e-05,6.815008557481406e-09
1921,7.642643913641223e-05,2.9533714140939082e-08
1922,8.069690966294729e-05,2.5084981203349344e-08
1923,8.338190082213259e-05,7.32500433642258e-08
1924,8.336239898198983e-05,1.1602462102189293e-08
1925,8.982212193586747e-05,1.3197813286680571e-08
1926,8.687077342983685e-05,1.3375366259005261e-08
1927,9.836737854129751e-05,1.1149224765638621e-08
1928,8.137397753671394e-05,2.2852082892654835e-08
1929,8.687289255249198e-05,2.116677166874581e-08
1930,8.18619382698671e-05,3.886333210800785e-08
1931,7.609197609781404e-05,3.307553519960038e-08
1932,7.753433419566136e-05,1.6439305139392957e-08
1933,7.517298763559666e-05,1.491186130131439e-08
1934,7.634423445779248e-05,1.677421224144382e-08
1935,7.835157157387584e-05,2.5133396697185617e-08
1936,7.290833400475094e-05,2.5461901032031165e-08
1937,7.048759471217636e-05,1.3850230184964119e-08
1938,7.68538998272561e-05,1.8151300906765755e-08
1939,7.058357414280181e-05,1.988226561167039e-08
1940,7.123268051145715e-05,1.01431314458722e-08
1941,7.801411584296147e-05,3.246652768851277e-08
1942,7.95418650341162e-05,1.8205270402305018e-08
1943,8.883318923835759e-05,2.6129116648121453e-08
1944,8.789028424871503e-05,1.2852744646352221e-08
1945,9.098304280996672e-05,7.406913615781718e-08
1946,9.025052122524357e-05,1.5313214696277555e-08
1947,9.739470988279209e-05,2.2649654374262695e-08
1948,8.69544473971473e-05,1.630783130757152e-08
1949,8.076158565017977e-05,3.435952833363842e-08
1950,8.889353966878843e-05,2.658840414504482e-08
1951,9.002061142382445e-05,3.3050344683260846e-08
1952,8.345052447111811e-05,5.3778498765311156e-08
1953,7.9303991242341e-05,3.3398864562883546e-08
1954,8.301671869048732e-05,3.420387795216584e-08
1955,7.977860332175624e-05,3.566530937249013e-08
1956,8.948414324549958e-05,6.1047992216956e-08
1957,7.64425094530452e-05,2.385460118325966e-08
1958,8.046824723351165e-05,3.6397871494564527e-08
1959,8.090462870313786e-05,4.030388822684472e-08
1960,8.490478603562224e-05,2.353083339290407e-08
1961,8.76218473422341e-05,2.5708189244078028e-08
1962,9.15645314307767e-05,4.24911073548806e-08
1963,8.778636947681662e-05,3.233026635296454e-08
1964,9.286143495046417e-05,3.1636635977605465e-08
1965,9.067778091775835e-05,2.8454625766727304e-08
1966,8.87575765773363e-05,2.658755882123387e-08
1967,9.389626666234108e-05,3.549841598449177e-08
1968,9.426717997484957e-05,2.73976368259099e-08
1969,8.05108293207013e-05,1.4079449078829853e-08
1970,8.134684549077065e-05,2.3453497643988186e-08
1971,8.31305383144354e-05,2.209510840955886e-08
1972,7.87775102253363e-05,2.9754851638141844e-08
1973,7.53627405174484e-05,2.4809416521165417e-08
1974,6.795972058171174e-05,3.094064493502913e-08
1975,6.90249548824795e-05,4.226495331494107e-08
1976,6.956733250262914e-05,4.913633189218558e-08
1977,6.856617892481154e-05,2.409480548415388e-08
1978,7.677442317799432e-05,3.801978509798687e-08
1979,7.810043689460144e-05,2.106710472737916e-08
1980,7.306839597731596e-05,3.752199351225727e-08
1981,7.475091661035549e-05,2.9730082506951305e-08
1982,7.452417185049853e-05,3.538276149850361e-08
1983,7.344839150391635e-05,2.3366669932300965e-08
1984,7.518530674133217e-05,4.059305780401701e-08
1985,7.345237145273131e-05,3.428868000643348e-08
1986,7.771910486553679e-05,3.177077279037377e-08
1987,7.422687122016214e-05,2.9331921780340053e-08
1988,7.395010197797092e-05,5.2769674629971064e-08
1989,7.539362695752061e-05,1.5915555096057687e-08
1990,7.451411465808633e-05,2.5063794151236607e-08
1991,7.477588678739266e-05,3.282420468764258e-08
1992,7.476773726011743e-05,4.0773586285069996e-08
1993,7.806515759511967e-05,3.5450926916258396e-08
1994,7.739794591543614e-05,3.164955919565671e-08
1995,7.59717868277221e-05,2.873898874433678e-08
1996,7.435108409481472e-05,2.7224269505410348e-08
1997,7.507605687351315e-05,4.9866903717443734e-08
1998,7.949806831675232e-05,2.9085587716082273e-08
1999,7.784788886056049e-05,3.290544761669345e-08
2000,7.810770557625801e-05,3.578605589638073e-08
2001,7.815468507033074e-05,3.461157260797876e-08
2002,8.19489969217102e-05,3.285916133632938e-08
2003,8.253382384282304e-05,3.6668922787086444e-08
2004,8.203439392673317e-05,4.4047911318401134e-08
2005,8.229837067119661e-05,2.7923248380190557e-08
2006,8.712260660104221e-05,3.664922187951447e-08
2007,9.57181146077346e-05,4.7933755187301585e-08
2008,9.523892185825389e-05,6.343584924017875e-08
2009,9.964759374270216e-05,6.770833316238623e-08
2010,0.00011189201177330688,8.17216202486648e-08
2011,0.00011483693833724828,1.2810306038169017e-07
2012,0.0001325854309470742,1.4229775857632632e-07
2013,0.00014183649727783632,1.0961261120989718e-07
2014,0.00015440036077052355,1.8861028383554412e-07
2015,0.0001516505562904058,1.516137571044851e-07
2016,0.00015077656280482188,1.408511176581584e-07
2017,0.00014027174256625585,2.12066041727077e-07
2018,0.000146370966831455,2.225224282614846e-07
2019,0.00014896824541210663,1.6122242740834736e-07
