year,grand_ADJ hommage_NOUN,grand_ADJ chômage_NOUN
1935,4.547948151412129e-08,1.795242710045386e-08
1936,3.273672888326473e-08,2.424942913137329e-09
1937,4.406891207509034e-08,5.0364472592434595e-09
1938,2.9819993585533666e-08,2.074434313215079e-08
1939,3.976452944698394e-08,1.3764645423464117e-08
1940,5.325144059042941e-08,5.0715658339584024e-09
1941,7.67390702094417e-08,2.6563522936839945e-08
1942,2.4273694165799498e-08,9.102635090130207e-09
1943,5.2258233296242906e-08,0.0
1944,4.177142187700156e-08,3.2131861615880553e-09
1945,6.099811145077183e-08,1.3071024262956144e-08
1946,3.062643116891195e-08,4.1763312808029696e-09
1947,5.602809238780537e-08,7.152522574216391e-09
1948,4.892349636520521e-08,8.697510267552389e-09
1949,3.7304630495782476e-08,2.945102384188658e-09
1950,4.1477910883713776e-08,5.317680518146517e-09
1951,3.1984203729962246e-08,2.4521224162299404e-08
1952,5.061505703451985e-08,9.490323193972472e-09
1953,4.417269394707546e-08,6.464296653518886e-09
1954,3.420387528763058e-08,6.840775057526116e-09
1955,3.191106756617046e-08,5.631364707880948e-09
1956,4.971050771018781e-08,6.104799332717903e-09
1957,2.6505112771246786e-08,1.0602045463770082e-08
1958,3.8052320405768114e-08,3.3088973783179654e-09
1959,3.410329085795638e-08,6.975672928177801e-09
1960,5.536666591865469e-08,7.612916519406099e-09
1961,4.516303420132317e-08,9.72742331128984e-09
1962,4.693047728210331e-08,1.3952304200870458e-08
1963,4.4615767080813384e-08,1.0992290633282664e-08
1964,4.1979379972190145e-08,6.6923653285755336e-09
1965,2.5171399187229326e-08,2.188817349590977e-09
1966,3.711179985543822e-08,4.431259803538978e-09
1967,3.056808139945133e-08,9.860671390526932e-09
1968,3.772789369804741e-08,1.3474247495537384e-08
1969,3.724241537383932e-08,6.8126366770115965e-09
1970,4.598724956395017e-08,1.1496812390987543e-08
1971,3.288574390580834e-08,4.1107179882260425e-09
1972,4.924940810724365e-08,6.156176013405457e-09
1973,2.921997932503473e-08,6.064523994098181e-09
1974,3.994155761688489e-08,1.012602890426706e-08
1975,2.9699696924012642e-08,3.4268881066168433e-09
1976,4.2280099421532213e-08,7.998937512354587e-09
1977,3.6436048844734614e-08,6.464460078348111e-09
1978,3.029701645118621e-08,8.910887139279566e-09
1979,6.14457178471639e-08,4.681578680276743e-09
1980,4.832378053265529e-08,7.95921106799824e-09
1981,4.617651327976091e-08,3.795329828193417e-09
1982,4.96600165433847e-08,2.483000915987077e-09
1983,3.031351525351056e-08,4.4207211225000265e-09
1984,5.567048333432467e-08,4.059305780401701e-09
1985,4.4515129360434e-08,3.0077789148208467e-09
1986,3.956360572487938e-08,1.019062523255343e-08
1987,5.438626970999394e-08,6.721898593298192e-09
1988,3.657897806874644e-08,4.197587610832443e-09
1989,4.50026007570159e-08,3.2928733073589456e-09
1990,4.195461400513523e-08,2.179460389939436e-09
1991,3.751337729340776e-08,3.5168792322792797e-09
1992,5.234446831536843e-08,2.7549720282848966e-09
1993,4.2097976660215863e-08,3.877445031719162e-09
1994,5.802419167366679e-08,5.274926717646622e-09
1995,4.554858534788764e-08,5.964695848348356e-09
1996,3.683283722466513e-08,3.2028553142993132e-09
1997,4.6510475470995516e-08,3.835915585170824e-09
1998,3.814503202193009e-08,3.337690568372409e-09
1999,4.5702012840820316e-08,2.7421207526856506e-09
2000,3.49024489310068e-08,1.3254094488601709e-09
2001,4.162151157061089e-08,4.381211837767296e-09
2002,4.950780407853017e-08,1.752488598683044e-09
2003,3.9169076870848585e-08,7.500461585152607e-09
2004,3.744072429867629e-08,3.9643119897903034e-09
2005,3.963299732845371e-08,3.602999676388663e-09
2006,4.570857825569874e-08,7.000412693969338e-09
2007,4.393927355295091e-08,4.393927444112933e-09
2008,3.7039725953036395e-08,3.8316958494988285e-09
2009,3.7191902890754136e-08,9.53638501499654e-10
2010,2.9759895880943077e-08,2.3618964561933353e-09
2011,3.6710130046913036e-08,1.1471915639660324e-09
2012,3.9148904562580356e-08,6.808505426114664e-10
2013,3.095928846619245e-08,1.3945624655065103e-09
2014,4.0060736949953935e-08,2.3819897165822113e-09
2015,2.792885034352821e-08,1.7732603163622684e-09
2016,3.396997527715939e-08,1.4499380585064614e-09
2017,2.3395186232733067e-08,1.509366853724714e-09
2018,3.407535942301365e-08,2.5814667070633845e-10
2019,2.448948244193616e-08,2.04079020349468e-09
