year,en_ADP égalité_NOUN,en_ADP egalité_NOUN,en_ADP légalité_NOUN
1950,4.0414374069541736e-08,4.2541445921528975e-09,1.0635361480382244e-09
1951,4.051332780363737e-08,0.0,5.330700769690111e-09
1952,2.741649041126948e-08,0.0,5.272401959466322e-09
1953,3.124409886368085e-08,0.0,2.1547654771580937e-09
1954,4.10446503451567e-08,3.9090144454689835e-09,3.9090144454689835e-09
1955,3.2849627018549654e-08,0.0,2.815682353940474e-09
1956,1.744228228517386e-08,0.0,2.616342476002842e-09
1957,2.3854601849393475e-08,8.835037701437898e-10,0.0
1958,2.8125628048769613e-08,0.0,3.3088973783179654e-09
1959,2.712761748568937e-08,0.0,0.0
1960,3.252791813679323e-08,0.0,2.7683333403416555e-09
1961,4.377340445671507e-08,6.948159270159238e-10,4.16889545107324e-09
1962,5.0735650347633054e-08,6.341956404476434e-10,3.805173953708163e-09
1963,3.427008365974871e-08,6.466053248388448e-10,6.466053248388448e-10
1964,4.380457241381919e-08,3.6503808864551957e-09,3.041984220075733e-09
1965,3.3926667697414814e-08,0.0,5.47204326295514e-09
1966,3.600398557068729e-08,1.6617224263271169e-09,6.092982118843793e-09
1967,4.6345153492666213e-08,4.930335584241163e-10,5.916402479044791e-09
1968,2.380450325745187e-08,0.0,2.245707841908029e-09
1969,4.541757903098187e-08,9.083515606356229e-10,4.087581828571274e-09
1970,3.724967356788511e-08,0.0,5.978342709767048e-09
1971,5.5494691508783944e-08,1.541519245584766e-09,3.5968783507200897e-09
1972,3.1806909106535386e-08,2.0520587451500205e-09,3.5911027485013847e-09
1973,3.804110448868414e-08,5.513203782392395e-10,4.410563025913916e-09
1974,3.600365872102884e-08,1.687671502548227e-09,1.6876715580593782e-09
1975,3.712462159910501e-08,5.711480177694739e-10,3.998036124386317e-09
1976,3.9994688449951354e-08,2.285410749536254e-09,3.9994687561772935e-09
1977,3.6436048844734614e-08,0.0,4.7014254711541525e-09
1978,2.316830638449119e-08,5.940591352171509e-10,5.940591130126904e-09
1979,2.925986741786346e-08,1.7555920051037788e-09,1.462993370893173e-08
1980,4.207011627954671e-08,5.685150683554241e-10,6.822181042309694e-09
1981,2.5934753011824796e-08,0.0,3.1627747087981106e-09
1982,2.2347007799794483e-08,1.8622506869903077e-09,4.345251713999687e-09
1983,2.652432762317858e-08,6.315316047889041e-10,2.2103606056589342e-08
1984,3.36342509399401e-08,1.739702604197646e-09,2.8995041922996734e-09
1985,3.2484013701150616e-08,6.015558051686298e-10,1.0828004270990732e-08
1986,3.2370220282018636e-08,1.1988970927134801e-09,6.593933843390687e-09
1987,3.177624918748734e-08,6.110816852533674e-10,1.9554613928107756e-08
1988,3.8377944377998574e-08,4.197587610832443e-09,8.994830658082265e-09
1989,4.610022585893603e-08,1.0976244357863152e-09,2.7440609784434855e-09
1990,3.2691904294779306e-08,2.724325487424295e-09,1.0352437129768077e-08
1991,3.458264430378222e-08,5.861465202094962e-10,1.4067516929117119e-08
1992,4.1324582866764104e-08,1.1019888335184191e-09,1.1570882918476855e-08
1993,3.10195602537533e-08,1.1078414852150331e-09,1.1078414630105726e-08
1994,3.5342008430916394e-08,1.5824779264761446e-09,7.912389798914177e-09
1995,3.416144167545099e-08,5.422450821690461e-10,1.1929391696696712e-08
1996,4.110330920070737e-08,0.0,7.473328622609188e-09
1997,4.5072006571444945e-08,0.0,1.1987236203658824e-08
1998,3.8621845277475586e-08,4.768129224785866e-10,7.629006981701991e-09
1999,3.838968964942069e-08,0.0,2.1022924651115105e-08
2000,3.7111465900352414e-08,8.836062992401139e-10,6.627047355323157e-09
2001,4.205963222148057e-08,0.0,1.4896119893137438e-08
2002,3.724038322161505e-08,5.257465574004527e-09,1.5772396722013582e-08
2003,3.333538245442469e-08,1.6667691671301554e-09,7.083769126836614e-09
2004,3.4357370282123156e-08,1.3214373761893938e-09,1.1011977829600283e-08
2005,3.873224585504431e-08,9.007499190971657e-10,8.106749160852189e-09
2006,3.5413854959642777e-08,1.2353669198716943e-09,2.4707338397433887e-09
2007,4.673540843214141e-08,1.1983438408247338e-09,5.1928234212628155e-09
2008,4.172290957171754e-08,0.0,1.4901038625225738e-08
2009,3.385416746937153e-08,9.53638501499654e-10,5.245011536203492e-09
2010,3.920748170571642e-08,0.0,9.447585824773341e-09
2011,4.741725234680416e-08,3.82397197240536e-10,9.942326961720482e-09
2012,3.472337795074054e-08,3.404252713057332e-10,5.7872298064864935e-09
2013,2.342865101923053e-08,0.0,6.693900100884775e-09
2014,3.18320445558129e-08,2.1654451842767486e-10,7.795602385840539e-09
2015,4.012001397768472e-08,2.2165753954528356e-10,7.314698624583116e-09
2016,3.459138042671839e-08,0.0,8.078226088059637e-09
2017,2.9181091321106578e-08,0.0,6.792150536449881e-09
2018,2.4007640320178325e-08,0.0,6.453666934191915e-09
2019,2.831596468411135e-08,0.0,5.101975730781305e-09
