year,était_VERB en_PRON,était_VERB tant_ADV,etait_VERB en_PRON,etait_VERB tant_ADV
1941,1.0625409174735978e-07,7.083606590185809e-08,0.0,0.0
1942,7.888950648293758e-08,3.3376331032286544e-08,0.0,0.0
1943,9.290352664947932e-08,5.516146828199453e-08,0.0,0.0
1944,9.318240046241044e-08,5.462416652335378e-08,0.0,0.0
1945,1.3071024795863195e-07,6.099811145077183e-08,2.178504043826024e-09,0.0
1946,1.2111360092603718e-07,5.568441707737293e-08,0.0,0.0
1947,1.3232167361820757e-07,4.172304812755101e-08,0.0,0.0
1948,1.2937546500779717e-07,5.762100485640076e-08,0.0,1.0871887834440486e-09
1949,1.6198063690353592e-07,4.417653798327592e-08,0.0,0.0
1950,1.4570444761830004e-07,3.403315673722318e-08,0.0,0.0
1951,1.5565646549475787e-07,5.543929049167673e-08,0.0,0.0
1952,1.2021077111512568e-07,4.5342655852209646e-08,0.0,0.0
1953,1.1635733443426943e-07,5.710128547775639e-08,0.0,0.0
1954,1.5538331865627697e-07,6.058972701339371e-08,0.0,9.772536113672459e-10
1955,1.2858282616434735e-07,3.2849627018549654e-08,0.0,0.0
1956,1.5610842751812015e-07,4.883839466174322e-08,8.72114158667614e-10,0.0
1957,1.5726367053048307e-07,5.3893728590992396e-08,0.0,0.0
1958,1.546909516036976e-07,4.053399393910695e-08,8.272243445794913e-10,0.0
1959,1.875680908369759e-07,3.8753739772801055e-08,0.0,0.0
1960,1.8201791363026132e-07,3.5296249478733444e-08,0.0,0.0
1961,2.0636032616039302e-07,4.377340445671507e-08,0.0,6.948159270159238e-10
1962,1.934296705030647e-07,4.312530421657357e-08,1.2683912808952869e-09,0.0
1963,2.0109425236114475e-07,5.560805860227447e-08,0.0,0.0
1964,2.2206484118214576e-07,5.41473177406715e-08,0.0,0.0
1965,2.2216495665361435e-07,3.6115487489496445e-08,5.472043373977442e-10,0.0
1966,2.3374894908556598e-07,3.6557892713062756e-08,0.0,0.0
1967,2.3123273251712817e-07,5.0289422404148354e-08,4.930335584241163e-10,0.0
1968,3.0361971425918455e-07,6.961694509755034e-08,4.4914158503495116e-10,0.0
1969,2.2799623877745034e-07,3.451735963722058e-08,0.0,4.5417578031781147e-10
1970,2.7500374244482373e-07,4.920635632288395e-08,0.0,0.0
1971,2.7387659429223277e-07,3.7510300643361916e-08,0.0,0.0
1972,2.9293138936736796e-07,4.104117579117883e-08,5.130146862875051e-10,0.0
1973,3.192145072716812e-07,3.3630541906859435e-08,2.7566018356850464e-09,0.0
1974,3.1221921403812303e-07,3.825388716904854e-08,5.625571675160757e-10,0.0
1975,3.169871547470393e-07,3.7695770060963696e-08,5.711480177694739e-10,0.0
1976,3.153866714455944e-07,2.3425460682346966e-08,0.0,0.0
1977,3.3438888635828334e-07,4.525121966025836e-08,0.0,0.0
1978,3.790097196088027e-07,2.970295653881294e-08,5.940591352171509e-10,0.0
1979,3.4117005043299287e-07,3.6867433550469286e-08,0.0,0.0
1980,3.774940182665887e-07,3.240536017301565e-08,0.0,0.0
1981,4.320350228681491e-07,4.2381181231121445e-08,1.2651099057237047e-09,0.0
1982,3.892103848102124e-07,6.021276988121826e-08,6.207502289967692e-10,0.0
1983,4.086009539605584e-07,4.862793190341108e-08,0.0,0.0
1984,3.8795366208432824e-07,4.233276129639307e-08,2.8995041922996734e-09,0.0
1985,4.2349529394414276e-07,4.271046094572739e-08,1.2031116103372597e-09,6.015558051686298e-10
1986,4.513847500220436e-07,4.1961399688261736e-08,5.994485463567401e-10,0.0
1987,4.53422615009913e-07,4.766437200487417e-08,1.2221633705067347e-09,0.0
1988,4.119632421861752e-07,6.296381371839743e-08,1.798966087207532e-09,0.0
1989,4.3081757894469774e-07,4.664903840989609e-08,1.0976244357863152e-09,0.0
1990,4.587764124153182e-07,3.378163526690514e-08,5.44865097484859e-10,0.0
1991,4.982245513929229e-07,4.5719428243273796e-08,0.0,0.0
1992,4.744061925521237e-07,4.573253775674857e-08,0.0,0.0
1993,5.079453444523097e-07,4.3759737167192725e-08,1.1078414852150331e-09,0.0
1994,4.92150661557389e-07,3.586950114708998e-08,0.0,0.0
1995,5.059146701569261e-07,4.554858534788764e-08,1.626735190995987e-09,5.422450821690461e-10
1996,5.151259188096446e-07,3.95018808774239e-08,5.338092190498855e-10,0.0
1997,5.049024025538529e-07,4.027711497656128e-08,1.917957792585412e-09,4.79489448146353e-10
1998,5.46904402654036e-07,5.674073833006332e-08,2.86087753487152e-09,0.0
1999,5.100344537822821e-07,5.255731494457905e-08,2.285100553223174e-09,0.0
2000,5.235367552813841e-07,4.63893314872621e-08,1.7672125984802278e-09,0.0
2001,5.266216476229602e-07,4.1183390919741214e-08,4.3812117822561447e-10,0.0
2002,5.371377369556285e-07,5.169841443830592e-08,0.0,0.0
2003,5.300325938151218e-07,4.750292248445476e-08,4.1669229178253886e-10,0.0
2004,5.439917458716081e-07,4.845270495934528e-08,4.404791253964646e-10,0.0
2005,5.134274374540837e-07,4.909087181204086e-08,4.5037495954858286e-10,4.5037495954858286e-10
2006,5.295606229083205e-07,5.270899094966808e-08,4.1178899179428186e-10,0.0
2007,5.788000976281182e-07,5.752050569185485e-08,3.994479469415779e-10,3.994479469415779e-10
2008,5.555958750846912e-07,5.364373834026992e-08,8.514879357157668e-10,8.514879357157668e-10
2009,5.955472488494706e-07,5.292693572300777e-08,9.53638501499654e-10,0.0
2010,6.362949420690711e-07,5.1961723812610217e-08,4.723793023408973e-10,4.723793023408973e-10
2011,6.355441541927576e-07,6.691951170978427e-08,1.911985902935953e-09,0.0
2012,7.217015536298277e-07,8.510631488434228e-08,6.808505426114664e-10,0.0
2013,7.639413297511055e-07,7.865332918299828e-08,2.789125042035323e-10,0.0
2014,7.832415462871722e-07,8.445235977205812e-08,2.1654451842767486e-10,0.0
2015,6.86916735048726e-07,9.353948371426668e-08,8.866301581811342e-10,0.0
2016,6.727712502652139e-07,9.983858717532712e-08,1.0356699942093428e-09,0.0
2017,7.657520768589166e-07,8.779483806620192e-08,2.515611330355938e-10,0.0
2018,8.312322847814357e-07,9.499797215539729e-08,2.5814667070633845e-10,0.0
2019,7.933571737339662e-07,8.23969017460513e-08,0.0,0.0
