year,en_ADP ânes_NOUN,en_ADP anes_NOUN,en_ADP fan_NOUN
1985,3.609334831011779e-09,6.015558051686298e-10,1.4437339435069418e-08
1986,5.994485352545098e-09,0.0,1.1389522547311515e-08
1987,3.6664902225425067e-09,0.0,2.1387859705512824e-08
1988,5.396898483667201e-09,0.0,3.777828883055889e-08
1989,4.939309850016116e-09,5.488122178931576e-10,1.5366741656919203e-08
1990,6.538381391862913e-09,3.814055737905164e-09,2.1249738413331443e-08
1991,9.37834432335194e-09,1.7584396161396398e-09,1.2309077257466328e-08
1992,8.815910668147353e-09,0.0,1.597883814152823e-08
1993,7.754890063438324e-09,0.0,1.4401939418817733e-08
1994,7.384897138251745e-09,5.274926606624319e-10,1.3187316516560799e-08
1995,1.0302656505700725e-08,0.0,1.5725107216368883e-08
1996,3.736664311304594e-09,1.6014276571496566e-09,1.0676184603042316e-08
1997,5.274384040632185e-09,0.0,2.1577024722496674e-08
1998,3.814503379828693e-09,1.9072516899143466e-09,1.239713631751016e-08
1999,1.1425503210205079e-08,0.0,1.32535835362102e-08
2000,3.97622823555821e-09,0.0,1.502130686503733e-08
2001,6.571817756650944e-09,0.0,1.5334241487696687e-08
2002,6.133709984368352e-09,0.0,1.6648641076866255e-08
2003,9.167230530238157e-09,1.2500769308587678e-09,1.2084076739249383e-08
2004,4.404791198453495e-09,4.404791253964646e-10,1.3214373734138363e-08
2005,1.1259373877692269e-08,0.0,9.90824899904652e-09
2006,1.1941880373456115e-08,8.235779835885637e-10,2.26483944376632e-08
2007,4.7933754743212376e-09,0.0,2.9559148517765976e-08
2008,1.0217855006544596e-08,0.0,1.8732735168613956e-08
2009,9.059565542202108e-09,0.0,2.0026408531492734e-08
2010,1.2281861749841028e-08,4.723793023408973e-10,2.0784689969133296e-08
2011,1.2236710311697152e-08,0.0,9.942326739675877e-09
2012,9.19148224198807e-09,0.0,9.191482353010372e-09
2013,7.80955033974351e-09,0.0,9.204112638716566e-09
2014,8.445236510112863e-09,0.0,7.795602663396295e-09
2015,7.314698624583116e-09,0.0,9.752931823259203e-09
2016,8.078226088059637e-09,2.0713400439298368e-10,8.906762022364845e-09
2017,7.2952728302766445e-09,0.0,1.0062445321423752e-08
2018,5.937373259712331e-09,0.0,1.213289363422021e-08
2019,7.397864543179367e-09,0.0,1.1734543836627864e-08
