year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP femmes_NOUN
1898,1.1882545614128048e-08,1.13167097914868e-09,1.5560476551712554e-07
1899,1.9899282222013426e-08,1.6582735185011188e-09,1.5145564269403167e-07
1900,1.453494924419374e-08,3.633737311048435e-09,1.619608523961702e-07
1901,1.956058603980182e-08,1.1177477832191585e-09,1.0506828851397643e-07
1902,9.329538919189417e-09,1.4730852093691738e-09,1.5221880433902157e-07
1903,1.4580594509538969e-08,0.0,2.2734926652390186e-07
1904,8.061937784020756e-09,5.374625189347171e-10,1.6285113879632718e-07
1905,7.2250627702885595e-09,1.0321518084666081e-09,1.888837831143242e-07
1906,1.18316245689698e-08,0.0,1.692436759626048e-07
1907,1.697138252154673e-08,0.0,1.758852419264656e-07
1908,1.7189861978295085e-08,4.911389073214423e-10,1.551998920490405e-07
1909,2.0353638774395222e-08,5.500983557560346e-10,2.343419023276283e-07
1910,1.4429207162436342e-08,5.344150677544235e-10,1.822355328862102e-07
1911,1.755723388896513e-08,4.25629931299909e-09,1.6759178800285213e-07
1912,1.40654377034366e-08,4.167536982180309e-09,1.3544495303108306e-07
1913,2.333315407554437e-08,5.30298971401777e-10,1.537867074241639e-07
1914,1.875088173619588e-08,6.696743715117748e-10,2.0157198488135464e-07
1915,1.1780761921542648e-09,0.0,1.4372530188211385e-07
1916,2.4172416956957932e-08,3.2962386153911893e-09,1.2855331021910388e-07
1917,1.315970976634162e-08,0.0,1.8971914528265188e-07
1918,3.9053681177847466e-08,0.0,1.458769816053973e-07
1919,2.301962176431971e-08,5.524709190130039e-09,1.2338516341969807e-07
1920,2.0445025228355007e-08,0.0,1.4160072980828886e-07
1921,1.8931869405491852e-08,0.0,1.3328035808335414e-07
1922,1.1804696775641332e-08,7.377935484775833e-10,1.3206503979290574e-07
1923,1.9108707505210987e-08,4.246379248229459e-09,2.1019576745828772e-07
1924,2.1915761649893284e-08,0.0,2.2818175038352706e-07
1925,2.3096173862313663e-08,0.0,1.3637740892136208e-07
1926,2.1177662290483568e-08,0.0,2.0620356355749436e-07
1927,1.7838759802657478e-08,0.0,1.806174405594163e-07
1928,1.4853853258500749e-08,0.0,1.9652790683721832e-07
1929,1.7824650200282122e-08,2.2280812750352652e-09,1.5039548717510343e-07
1930,8.402882833991043e-09,1.0503603542488804e-09,1.6805765001848272e-07
1931,1.0264820993199919e-08,1.1405356659111021e-09,1.2203732158155844e-07
1932,1.3151444377967891e-08,1.0959536611565568e-09,1.4356993127684348e-07
1933,9.176529758292418e-09,0.0,1.7091287318748982e-07
1934,1.5576054224197833e-08,1.1981580172459871e-09,1.5336423153655687e-07
1935,1.555876849579363e-08,0.0,1.1848601122466107e-07
1936,3.6374143697059935e-09,0.0,1.1639726116285942e-07
1937,1.888667711114067e-08,0.0,1.4605696374569987e-07
1938,1.6854778905894818e-08,1.2965214457594243e-09,1.4391387992418458e-07
1939,1.5294050470515685e-08,0.0,1.3152883582279173e-07
1940,5.0715658339584024e-09,0.0,1.0903866609623947e-07
1941,1.1806010391524069e-08,2.9515025978810172e-09,8.264207496111453e-08
1942,1.2136847082899749e-08,0.0,1.0012898599143227e-07
1943,5.806470415592457e-09,0.0,1.9741999324196513e-07
1944,0.0,0.0,1.381670102773569e-07
1945,1.089252066321933e-08,4.357008087652048e-09,1.1763921747842687e-07
1946,2.0881657292193267e-08,4.1763312808029696e-09,1.3225049233511754e-07
1947,1.6689218895749036e-08,1.1920870957027319e-09,1.6689219783927456e-07
1948,7.610321262063735e-09,3.2615663503321457e-09,1.3154984257468527e-07
1949,6.8719057111366055e-09,0.0,1.7376105176936107e-07
1950,1.3825969702452312e-08,0.0,2.127072264990204e-07
1951,1.1727541604500402e-08,1.0661401761424827e-09,1.3859822289852275e-07
1952,1.2653764258629963e-08,0.0,1.1388388543309702e-07
1953,1.1851209791302608e-08,0.0,1.885419749214634e-07
1954,1.7590565448699635e-08,0.0,1.7004212793381157e-07
1955,9.385607846468247e-09,9.385607846468247e-10,1.9240496396122353e-07
1956,1.4825940475304833e-08,2.616342476002842e-09,2.2064488103268332e-07
1957,1.3252556385623393e-08,1.7670075402875796e-09,1.501956475857824e-07
1958,8.272243334772611e-09,0.0,1.7371710808733454e-07
1959,2.325224279786653e-08,7.750747821333448e-10,1.4726420616284486e-07
1960,1.591791587429725e-08,1.3841666701708277e-09,1.4810584048063902e-07
1961,2.292892631317045e-08,1.3896318540318475e-09,1.584180370772792e-07
1962,1.6489087428794846e-08,5.073564957047694e-09,1.9660064243254283e-07
1963,9.052474325699222e-09,6.466053248388448e-10,1.8169610038754058e-07
1964,1.034274621503073e-08,1.2167936658258327e-09,1.8738622542535666e-07
1965,1.3132904541635071e-08,1.6416130121932326e-09,1.5376442275005786e-07
1966,1.38476865529924e-08,1.1078149508847446e-09,1.6561832827388656e-07
1967,4.930335695263466e-09,9.860671168482327e-10,1.848875901266922e-07
1968,1.257596426995633e-08,1.3474247551048535e-09,1.8908860544009087e-07
1969,1.4987801222332564e-08,9.083515606356229e-10,1.562364753127099e-07
1970,1.4715920038099739e-08,1.8394900047624674e-09,1.577362610527544e-07
1971,9.762954888969944e-09,2.0553589941130213e-09,1.9525910166517946e-07
1972,9.747279428040656e-09,4.104117490300041e-09,1.5954757087710547e-07
1973,1.1026407342740185e-08,1.6539611347177186e-09,1.80833086060872e-07
1974,7.875800456247362e-09,1.687671502548227e-09,1.5301554701085962e-07
1975,1.028066431985053e-08,1.1422960355389478e-09,1.924768864292048e-07
1976,1.2569759455516305e-08,4.570821388050206e-09,1.3941005483353308e-07
1977,1.3516598507123945e-08,2.3507127910882275e-09,2.2037931834972824e-07
1978,1.2475242172627077e-08,0.0,2.1861375731901944e-07
1979,7.022368020415115e-09,0.0,2.054042597121608e-07
1980,1.2507331170752423e-08,4.548120657865695e-09,1.8760997133604462e-07
1981,1.2018544381930951e-08,1.897664858585557e-09,2.1380357534406258e-07
1982,8.690503427999374e-09,3.103751144983846e-09,1.8560432124559156e-07
1983,1.3893695083311286e-08,0.0,1.7682884845271474e-07
1984,1.5077421977593986e-08,2.319603453759811e-09,1.8962758324692075e-07
1985,9.02333674446254e-09,1.2031116103372597e-09,1.9430252184982066e-07
1986,8.392279760016663e-09,5.994485463567401e-10,1.9841747200821658e-07
1987,4.888653482026939e-09,5.499735000746853e-09,2.0776777365227872e-07
1988,1.199310784016916e-08,0.0,1.816955825795219e-07
1989,9.329808037250586e-09,2.1952488715726304e-09,2.0306051851104456e-07
1990,1.3076762783725826e-08,2.1794604454505873e-09,1.8797845691143067e-07
1991,8.7921980806982e-09,0.0,1.9811753004805865e-07
1992,9.91789939064347e-09,1.1019888335184191e-09,1.746652285583572e-07
1993,1.0524494165053966e-08,3.877445031719162e-09,1.5288212473762997e-07
1994,1.2132331583813993e-08,1.0549853213248639e-09,2.088870869609849e-07
1995,1.0844901865425527e-08,5.422450821690461e-10,2.027996632847362e-07
1996,1.4412848692302305e-08,1.067618438099771e-09,1.601427677133671e-07
1997,1.4864173003559245e-08,0.0,2.0570097802874443e-07
1998,1.0489884516573511e-08,9.536258449571733e-10,2.0407593381843725e-07
1999,7.312321859131998e-09,1.8280804925385752e-09,1.7869487001220818e-07
2000,1.4579503826439577e-08,1.3254094488601709e-09,2.4034092593883116e-07
2001,5.257454027685071e-09,8.762423564512289e-10,2.072313241840984e-07
2002,7.448076377869484e-09,3.504977197366088e-09,2.102986274010732e-07
2003,8.750538071922165e-09,0.0,2.300141472844075e-07
2004,9.690540814233373e-09,2.2023955992267474e-09,2.1935860972099874e-07
2005,1.3961623857028371e-08,3.15262471684008e-09,2.2518748599154037e-07
2006,9.059357708451898e-09,4.1178899179428186e-10,2.1001238437179381e-07
2007,1.1983438241713884e-08,7.988958938831558e-10,2.264869835011396e-07
2008,1.0643598891135753e-08,2.1287198670449925e-09,2.0648583110016716e-07
2009,6.198650481792356e-09,4.76819250749827e-10,2.183832139568409e-07
2010,4.723792912386671e-09,9.447586046817946e-10,2.2249065151358494e-07
2011,1.6825476123472072e-08,0.0,1.957873684288458e-07
2012,1.599998711299122e-08,6.808505426114664e-10,2.1855302057005588e-07
2013,1.2272150407000026e-08,5.578250084070646e-10,2.2089869711194865e-07
2014,1.1043770342666903e-08,4.330890368553497e-10,2.685152020731607e-07
2015,1.5072712855612735e-08,0.0,2.2764229190563867e-07
2016,1.3463710146766061e-08,8.285360175719347e-10,2.3841124274781578e-07
2017,1.4842107098900215e-08,2.515611330355938e-10,1.929473922857028e-07
2018,1.161660012627408e-08,7.744400121190154e-10,1.9774035431296966e-07
2019,1.9387506711154856e-08,2.55098775436835e-10,2.3111949642995455e-07
