year,en_ADP arts_NOUN,en_ADP fard_NOUN
1999,5.246590891738734e-07,1.8280804647829996e-09
2000,3.892285849182997e-07,8.836062992401139e-10
2001,6.361519561681739e-07,8.762423564512289e-10
2002,5.555388691291796e-07,1.3143663935011318e-09
2003,4.6169506306981134e-07,4.1669229178253886e-10
2004,3.9731216042171447e-07,1.3214374039449694e-09
2005,5.17480829742567e-07,4.5037495954858286e-10
2006,5.270899150477959e-07,8.235779835885637e-10
2007,4.841309169112407e-07,2.7961355453243186e-09
2008,4.849223698144556e-07,1.2772318758180745e-09
2009,4.0481954499682615e-07,1.907277002999308e-09
2010,3.80265337884822e-07,2.3618964561933353e-09
2011,5.74360592808798e-07,7.64794394481072e-10
2012,4.54808154914943e-07,2.382976926895708e-09
2013,3.7932100527271473e-07,1.9523875849358774e-09
2014,3.6596023633705954e-07,2.165445156521173e-09
2015,3.6396168223706837e-07,2.438232948875907e-09
2016,3.5005647902597303e-07,1.86420612280358e-09
2017,4.857645619082973e-07,1.7609279590047322e-09
2018,4.0451583177558703e-07,5.162933192082164e-09
2019,3.499955180119585e-07,2.5509878653906526e-09
