year,en_ADP humeur_NOUN,en_ADP fumeurs_NOUN
1970,8.691590380749403e-08,1.3796175313274261e-09
1971,1.0071259026744883e-07,1.0276794970565106e-09
1972,1.2517558900526637e-07,0.0
1973,9.207050055692889e-08,1.102640756478479e-09
1974,4.2754344065087935e-08,0.0
1975,4.9118728639996334e-08,0.0
1976,6.342014557958464e-08,5.713526873840635e-10
1977,4.7014253823363106e-08,5.876781838942691e-10
1978,6.59405614555908e-08,1.7821774056514528e-09
1979,1.0006874617829453e-07,2.3407893401383717e-09
1980,6.083111259158613e-08,1.1370301367108482e-09
1981,5.69299452024552e-08,1.2651099057237047e-09
1982,4.717701784784367e-08,3.7245013739806154e-09
1983,6.504775740268087e-08,0.0
1984,4.755186822080759e-08,5.799008495621649e-10
1985,5.414002401948892e-08,1.2031116103372597e-09
1986,4.555808885697843e-08,0.0
1987,6.477466030219148e-08,0.0
1988,5.336933028843305e-08,5.996553809062277e-10
1989,4.445378820605583e-08,0.0
1990,5.285191306825254e-08,1.089730194969718e-09
1991,5.0994746203514296e-08,5.861465202094962e-10
1992,5.179347439820958e-08,5.509944167592096e-10
1993,6.14852027069901e-08,2.7696036575264316e-09
1994,4.483687732204089e-08,0.0
1995,4.825981392286849e-08,0.0
1996,5.4448541675355955e-08,1.6014276571496566e-09
1997,5.370281996874837e-08,4.79489448146353e-10
1998,6.15088637800909e-08,0.0
1999,5.072923414672914e-08,9.140402323914998e-10
2000,5.1249166688194236e-08,8.836062992401139e-10
2001,5.827011761994072e-08,3.5049694258049158e-09
2002,4.381221430094229e-08,0.0
2003,3.62522278862798e-08,1.6667691671301554e-09
2004,5.5059889092490266e-08,8.809582507929292e-10
2005,4.3235996116663955e-08,4.5037495954858286e-10
2006,7.165128579345037e-08,2.4707338397433887e-09
2007,4.6335962622379157e-08,7.988958938831558e-10
2008,5.704969296971285e-08,0.0
2009,4.196009228962794e-08,0.0
2010,4.2986517456711226e-08,4.723793023408973e-10
2011,4.5505267110002023e-08,1.911985902935953e-09
2012,6.536165386705761e-08,6.808505426114664e-10
2013,9.98506735072624e-08,5.578250084070646e-10
2014,9.159833069816159e-08,1.5158115873603606e-09
2015,1.2146833228143805e-07,0.0
2016,1.507935536437799e-07,1.4499380585064614e-09
2017,4.603568726224694e-08,2.515611330355938e-10
2018,8.931874617701396e-08,7.744400121190154e-10
2019,8.265200079904389e-08,1.53059265262101e-09
