year,en_ADP humeur_NOUN,en_ADP fumeur_NOUN
1954,1.2117945402678743e-07,0.0
1955,9.291751723594643e-08,4.6928039232341234e-09
1956,9.767678932348645e-08,1.744228317335228e-09
1957,7.686482916824389e-08,0.0
1958,1.2821976724808337e-07,0.0
1959,1.030849432481773e-07,0.0
1960,8.651041838447782e-08,0.0
1961,1.3548910260396951e-07,0.0
1962,1.2747332789331267e-07,0.0
1963,1.1380253539527985e-07,3.879631726988464e-09
1964,1.0281906526188322e-07,1.2167936658258327e-09
1965,1.0561043950474414e-07,0.0
1966,1.0358069602034448e-07,0.0
1967,1.0205794609419172e-07,1.4791006197611978e-09
1968,9.836200831614406e-08,4.4914158503495116e-10
1969,8.038911403218663e-08,4.5417578031781147e-10
1970,8.691590380749403e-08,0.0
1971,1.0071259026744883e-07,0.0
1972,1.2517558900526637e-07,1.0260293725750103e-09
1973,9.207050055692889e-08,5.513203782392395e-10
1974,4.2754344065087935e-08,5.625571675160757e-10
1975,4.9118728639996334e-08,1.1422960355389478e-09
1976,6.342014557958464e-08,5.713526873840635e-10
1977,4.7014253823363106e-08,0.0
1978,6.59405614555908e-08,1.1881182704343018e-09
1979,1.0006874617829453e-07,0.0
1980,6.083111259158613e-08,1.1370301367108482e-09
1981,5.69299452024552e-08,6.325549528618524e-10
1982,4.717701784784367e-08,6.207502289967692e-10
1983,6.504775740268087e-08,5.68378455412244e-09
1984,4.755186822080759e-08,5.799008495621649e-10
1985,5.414002401948892e-08,1.8046674155058895e-09
1986,4.555808885697843e-08,5.994485463567401e-10
1987,6.477466030219148e-08,6.110816852533674e-10
1988,5.336933028843305e-08,5.996553809062277e-10
1989,4.445378820605583e-08,0.0
1990,5.285191306825254e-08,1.089730194969718e-09
1991,5.0994746203514296e-08,1.7584396161396398e-09
1992,5.179347439820958e-08,5.509944056569793e-09
1993,6.14852027069901e-08,1.661762283333701e-09
1994,4.483687732204089e-08,0.0
1995,4.825981392286849e-08,2.1689803286761844e-09
1996,5.4448541675355955e-08,5.338092190498855e-10
1997,5.370281996874837e-08,9.58978896292706e-10
1998,6.15088637800909e-08,3.337690568372409e-09
1999,5.072923414672914e-08,2.285100553223174e-09
2000,5.1249166688194236e-08,8.836062992401139e-10
2001,5.827011761994072e-08,2.190605918883648e-09
2002,4.381221430094229e-08,8.76244299341522e-10
2003,3.62522278862798e-08,2.083461403401543e-09
2004,5.5059889092490266e-08,3.9643119897903034e-09
2005,4.3235996116663955e-08,2.702249757291497e-09
2006,7.165128579345037e-08,2.4707338397433887e-09
2007,4.6335962622379157e-08,2.7961355453243186e-09
2008,5.704969296971285e-08,2.1287198670449925e-09
2009,4.196009228962794e-08,4.291373478793048e-09
2010,4.2986517456711226e-08,1.4171379625338432e-09
2011,4.5505267110002023e-08,2.2943831279320648e-09
2012,6.536165386705761e-08,3.4042526575461807e-09
2013,9.98506735072624e-08,2.7891249310130206e-09
2014,9.159833069816159e-08,2.3819897165822113e-09
2015,1.2146833228143805e-07,1.994917786518613e-09
2016,1.507935536437799e-07,2.0713399884186856e-09
2017,4.603568726224694e-08,1.2578056374223934e-09
2018,8.931874617701396e-08,2.581466596041082e-09
2019,8.265200079904389e-08,5.1019755087367e-10
