year,étions_VERB en_ADP,étions_VERB tant_ADV,etions_VERB en_ADP
1926,7.969488819981052e-07,3.343841648018042e-09,0.0
1927,7.927098977233982e-07,6.689535148041159e-09,1.1149224876660924e-09
1928,7.552613396910601e-07,1.82816659588525e-08,0.0
1929,8.444428090115252e-07,2.2280812750352652e-09,0.0
1930,7.447055168086081e-07,7.352522590764465e-09,1.0503603542488804e-09
1931,8.451369239992346e-07,9.124285327288817e-09,3.4216069977333063e-09
1932,8.077178677012853e-07,4.383814644626227e-09,0.0
1933,7.742697221146955e-07,0.0,0.0
1934,7.153003593884932e-07,2.3963160344919743e-09,2.3963160344919743e-09
1935,7.348526196437888e-07,2.393656828303392e-09,1.196828414151696e-09
1936,7.177831093940767e-07,1.2124714565686645e-09,2.424942913137329e-09
1937,6.660701501459698e-07,5.0364472592434595e-09,0.0
1938,6.456676828747732e-07,2.5930428915188486e-09,1.2965214457594243e-09
1939,7.035263251964352e-07,7.647025235257843e-09,3.058810094103137e-09
1940,7.150907777031534e-07,5.0715658339584024e-09,7.607348528892999e-09
1941,9.208687856698816e-07,0.0,0.0
1942,8.738529686524998e-07,3.034211770724937e-09,0.0
1943,8.100026320789766e-07,2.9032352077962287e-09,0.0
1944,8.450679729321564e-07,9.639558484764166e-09,3.2131861615880553e-09
1945,1.1502501138238586e-06,6.535512131478072e-09,0.0
1946,1.0900224651777535e-06,5.568441707737293e-09,2.7842208538686464e-09
1947,1.051420781550405e-06,7.152522574216391e-09,0.0
1948,8.893204039850389e-07,6.523132700664291e-09,0.0
1949,8.000861839718709e-07,3.9268033269479474e-09,9.817008317369869e-10
1950,8.837985205900623e-07,1.0635361480382244e-09,0.0
1951,8.593089546593546e-07,9.595261474260042e-09,0.0
1952,7.771520245114516e-07,7.381362632230548e-09,2.1089607837865287e-09
1953,8.155787440955464e-07,4.3095309543161875e-09,0.0
1954,8.668239388498478e-07,9.772536557761669e-09,4.886268278880834e-09
1955,7.799440027156379e-07,0.0,8.447047505910632e-09
1956,8.049613597904681e-07,1.744228317335228e-09,0.0
1957,6.9355047571662e-07,1.7670075402875796e-09,8.835037701437898e-10
1958,7.461563313881925e-07,3.3088973783179654e-09,8.272243445794913e-10
1959,7.347708788074669e-07,7.750747821333448e-10,7.750747821333448e-10
1960,7.370687740149151e-07,4.152500121534786e-09,4.844583401109048e-09
1961,7.399789865303319e-07,5.55852741612739e-09,6.948159270159238e-10
1962,9.094365509554336e-07,9.512934440181198e-09,1.2683912808952869e-09
1963,7.377767019534076e-07,1.2932106496776896e-09,6.466053248388448e-10
1964,7.994334509930923e-07,2.4335873316516654e-09,4.867174663303331e-09
1965,7.091768452482938e-07,6.5664522708175355e-09,6.0192477668863376e-09
1966,8.159057074408338e-07,1.6617224263271169e-09,1.1078149508847446e-09
1967,7.637089538548025e-07,3.944268467392931e-09,1.9721342336964653e-09
1968,8.18785110823228e-07,6.287982134978165e-09,1.3474247273492779e-09
1969,8.238748705480248e-07,2.2708788183223305e-09,3.6334062425424918e-09
1970,8.84334838247014e-07,6.438214850135182e-09,9.197450023812337e-10
1971,7.949100790938246e-07,4.1107179882260425e-09,2.0553589941130213e-09
1972,7.372021286755626e-07,4.6171320100540925e-09,5.130146862875051e-10
1973,6.693029490634217e-07,1.6539611902288698e-09,5.513203782392395e-10
1974,7.363873351096117e-07,4.500457340128605e-09,0.0
1975,7.619114512635861e-07,3.4268881066168433e-09,0.0
1976,7.810391480234102e-07,1.142705374768127e-09,0.0
1977,7.398868433483585e-07,5.876781727920388e-09,1.7630346071939584e-09
1978,8.007917244867713e-07,3.5643548113029055e-09,3.5643548113029055e-09
1979,7.906015753178508e-07,6.437170796402825e-09,5.851973128301324e-09
1980,8.05585841590073e-07,5.685150683554241e-10,2.2740602734216964e-09
1981,8.425632245234738e-07,6.325549417596221e-09,3.795329828193417e-09
1982,8.435995368927252e-07,6.828252629986764e-09,2.483000915987077e-09
1983,8.134127256198553e-07,5.68378455412244e-09,6.315316047889041e-10
1984,8.785497698227118e-07,5.219107812592938e-09,0.0
1985,9.215834779752186e-07,6.015558051686298e-10,6.015557829641693e-09
1986,9.003717309497006e-07,4.7955883708539204e-09,1.7983456945813714e-09
1987,7.834067332623817e-07,1.8332451112712533e-09,1.8332451112712533e-09
1988,8.305227083837963e-07,2.398621523624911e-09,0.0
1989,9.571284635967459e-07,5.488121956886971e-09,0.0
1990,8.407268410337565e-07,4.358920779878872e-09,2.179460389939436e-09
1991,9.266976235267066e-07,2.344586080837985e-09,5.861465202094962e-10
1992,9.328335295322177e-07,9.366905473484621e-09,1.1019888335184191e-09
1993,9.233858691004571e-07,3.877445031719162e-09,1.2186256448387667e-08
1994,9.774438467502478e-07,1.5824779264761446e-09,2.1099706426497278e-09
1995,9.77125637291465e-07,3.795715741716776e-09,2.1689803286761844e-09
1996,8.775823516771197e-07,2.135236876199542e-09,3.2028553142993132e-09
1997,9.249351364815084e-07,2.3974471297094624e-09,1.917957792585412e-09
1998,1.0427899042042554e-06,1.9072516899143466e-09,1.43043876743576e-09
1999,9.803081866266439e-07,8.683382013430219e-09,9.140402323914998e-10
2000,1.0470735105627682e-06,6.627047355323157e-09,1.0161472552283612e-08
2001,1.0685776032914873e-06,3.943090742808408e-09,8.762423564512289e-10
2002,1.0988103440467967e-06,6.571832411594869e-09,1.752488598683044e-09
2003,1.1567377669052803e-06,3.7502307925763034e-09,2.083461403401543e-09
2004,1.2412701835273765e-06,3.523833003171717e-09,1.7619165015858584e-09
2005,1.1317922599118901e-06,8.557123898356167e-09,3.602999676388663e-09
2006,1.334196326752135e-06,4.117890028965121e-09,2.0589450144825605e-09
2007,1.293811919822474e-06,5.991719120856942e-09,3.994479469415779e-10
2008,1.3930342674939311e-06,5.108927503272298e-09,4.6831836186811415e-09
2009,1.5715962717877119e-06,7.629108011997232e-09,2.384096253749135e-09
2010,1.7761461776899523e-06,8.502827775203059e-09,9.447586046817946e-10
2011,1.906250076899596e-06,5.7359579308524644e-09,1.6825476123472072e-08
2012,2.1232324343145592e-06,1.1234034147378225e-08,3.404252713057332e-10
2013,2.4653077161929104e-06,1.0877587719448911e-08,2.789125042035323e-10
2014,2.5002229904202977e-06,1.4291938299493268e-08,1.7323561474213989e-09
2015,2.496972228982486e-06,1.1969507163200888e-08,4.433150790905671e-10
2016,2.552719479353982e-06,1.2842308549920745e-08,1.4499380585064614e-09
2017,2.596110789454542e-06,1.3081178806828575e-08,2.0124890642847504e-09
2018,2.8540696348500205e-06,1.3681773936013997e-08,4.130346731301415e-09
2019,2.4632338408991927e-06,1.1734544003161318e-08,5.1019755087367e-10
