year,étions_VERB au_ADP,étions_VERB tôt_ADV,etions_VERB au_ADP
1935,2.680895647699799e-07,0.0,0.0
1936,1.9520790317528736e-07,0.0,2.424942913137329e-09
1937,2.3671302074035339e-07,1.2591118148108649e-09,0.0
1938,2.7356603027328674e-07,0.0,2.5930428915188486e-09
1939,2.24822542804759e-07,0.0,1.5294050470515685e-09
1940,2.510425076707179e-07,0.0,0.0
1941,3.571318245576549e-07,0.0,0.0
1942,3.5196856629227113e-07,0.0,0.0
1943,3.164526276577817e-07,0.0,0.0
1944,3.18105435326288e-07,0.0,3.2131861615880553e-09
1945,4.923419396618556e-07,0.0,4.357008087652048e-09
1946,3.9953567920747446e-07,0.0,4.1763312808029696e-09
1947,4.2319092585785256e-07,0.0,0.0
1948,3.109360022790497e-07,0.0,0.0
1949,3.121808731521014e-07,0.0,0.0
1950,3.0523486316269555e-07,0.0,0.0
1951,3.1770977670930733e-07,1.0661401761424827e-09,0.0
1952,2.2460432091975235e-07,0.0,0.0
1953,2.9089332542753255e-07,2.1547654771580937e-09,1.0773827385790469e-09
1954,3.4008425586762314e-07,0.0,9.772536113672459e-10
1955,2.5528854052936367e-07,0.0,1.8771215692936494e-09
1956,3.0436783049481164e-07,8.72114158667614e-10,0.0
1957,2.447305575969949e-07,0.0,0.0
1958,2.6471178671272355e-07,8.272243445794913e-10,0.0
1959,2.4957407163128664e-07,0.0,0.0
1960,2.6922040774479683e-07,0.0,2.076250060767393e-09
1961,2.862641679257649e-07,0.0,1.3896318540318475e-09
1962,3.1836620451031195e-07,0.0,0.0
1963,3.401144113013288e-07,0.0,0.0
1964,3.522617646467552e-07,0.0,6.083968329129164e-10
1965,3.113592583758873e-07,0.0,5.472043373977442e-10
1966,3.1849680226514465e-07,0.0,0.0
1967,2.9976439464007854e-07,0.0,4.930335584241163e-10
1968,2.9418774261102953e-07,0.0,2.6948494546985557e-09
1969,2.829515040048136e-07,0.0,4.5417578031781147e-10
1970,2.6626617000147235e-07,0.0,4.5987250119061684e-10
1971,2.7130738544656197e-07,0.0,5.138397485282553e-10
1972,2.970355126308277e-07,0.0,0.0
1973,2.9385375910351286e-07,1.102640756478479e-09,0.0
1974,2.6946489128931717e-07,1.1251143350321513e-09,0.0
1975,2.5644544621172827e-07,0.0,0.0
1976,2.7024981363865663e-07,0.0,0.0
1977,2.8326087431196356e-07,5.876781838942691e-10,0.0
1978,2.8930679718541796e-07,2.3762365408686037e-09,0.0
1979,2.70946372893377e-07,0.0,0.0
1980,3.172314109178842e-07,5.685150683554241e-10,5.685150683554241e-10
1981,3.0489150049106684e-07,0.0,0.0
1982,3.116166169547796e-07,0.0,1.2415004579935385e-09
1983,3.265018335696368e-07,0.0,1.2630632095778083e-09
1984,3.2474446243213606e-07,0.0,1.1598016991243298e-09
1985,3.4168368756581913e-07,0.0,3.609334831011779e-09
1986,3.081165402818442e-07,0.0,0.0
1987,3.0370759418474336e-07,0.0,6.110816852533674e-10
1988,3.094221767696581e-07,1.1993107618124554e-09,1.1993107618124554e-09
1989,3.589231880596344e-07,0.0,2.1952488715726304e-09
1990,3.2855365361683653e-07,0.0,5.44865097484859e-10
1991,3.11243809392181e-07,0.0,0.0
1992,3.1737278050059103e-07,1.1019888335184191e-09,0.0
1993,3.7278866216183815e-07,5.539207426075166e-10,4.4313659408601325e-09
1994,3.19660557579482e-07,0.0,5.274926606624319e-10
1995,3.5137480836056056e-07,0.0,5.422450821690461e-10
1996,3.0854172905492305e-07,0.0,1.6014276571496566e-09
1997,3.059142557049199e-07,0.0,0.0
1998,3.466429916443303e-07,4.768129224785866e-10,4.768129224785866e-10
1999,3.395659575744503e-07,4.570201161957499e-10,9.140402323914998e-10
2000,3.530007290919457e-07,8.836062992401139e-10,1.3254094488601709e-09
2001,3.544400328792108e-07,0.0,1.3143635069212678e-09
2002,3.675844766348746e-07,8.76244299341522e-10,4.38122149670761e-10
2003,3.850236680591479e-07,0.0,0.0
2004,4.109670328489301e-07,0.0,1.7619165015858584e-09
2005,3.8642170352432004e-07,0.0,9.007499190971657e-10
2006,4.414378054207191e-07,0.0,8.235779835885637e-10
2007,4.198197984806029e-07,0.0,3.994479469415779e-10
2008,4.887540967501991e-07,0.0,2.1287198670449925e-09
2009,5.02090642839903e-07,9.53638501499654e-10,2.384096253749135e-09
2010,6.235406999621773e-07,0.0,4.723793023408973e-10
2011,6.584879770343832e-07,0.0,1.911985902935953e-09
2012,7.87744056651718e-07,6.808505426114664e-10,3.404252713057332e-10
2013,8.434313940597349e-07,2.789125042035323e-10,0.0
2014,8.711585905984975e-07,1.7323561474213989e-09,0.0
2015,8.830836577544687e-07,4.433150790905671e-10,4.433150790905671e-10
2016,1.0101925909111742e-06,8.285360175719347e-10,0.0
2017,8.4373601794141e-07,7.54683426862357e-10,0.0
2018,1.0594338846203755e-06,7.744400121190154e-10,2.8396134332808742e-09
2019,9.49222567214747e-07,1.02039510174734e-09,5.1019755087367e-10
