year,étiez_VERB en_ADP,étiez_VERB tant_ADV,etiez_VERB en_ADP
1916,1.3844201873780548e-07,0.0,1.0987462051303964e-09
1917,1.2392060000365746e-07,0.0,0.0
1918,1.5391744057069445e-07,0.0,0.0
1919,1.5377106876712787e-07,1.012863304339362e-08,0.0
1920,1.370573983194845e-07,0.0,7.572231730534895e-10
1921,1.257076007732394e-07,1.5145494858259667e-09,0.0
1922,1.313272548486566e-07,1.4755870969551665e-09,0.0
1923,1.6560879601001943e-07,3.1847844361720945e-09,1.0615948120573648e-09
1924,1.7790441120268952e-07,0.0,0.0
1925,1.5947358633638942e-07,3.299453377181294e-09,1.0998177923937646e-09
1926,1.7387975503879716e-07,1.114613823460786e-08,0.0
1927,1.6946822256613814e-07,7.804457524684949e-09,1.1149224876660924e-09
1928,1.1768822361091225e-07,4.570416489713125e-09,0.0
1929,1.8381670940925687e-07,1.1140406375176326e-09,0.0
1930,1.4179865104324563e-07,3.1510811737689437e-09,0.0
1931,1.7564249787938024e-07,0.0,0.0
1932,1.6877686448424356e-07,1.0959536611565568e-09,0.0
1933,1.1814782396868395e-07,3.4411986593596566e-09,0.0
1934,1.2700475338078832e-07,1.1981580172459871e-09,2.3963160344919743e-09
1935,1.1369869667987587e-07,1.196828414151696e-09,0.0
1936,1.33371855781661e-07,1.2124714565686645e-09,2.424942913137329e-09
1937,1.397614113329837e-07,1.2591118148108649e-09,0.0
1938,1.9058865063925623e-07,0.0,0.0
1939,1.6517574863428308e-07,0.0,0.0
1940,7.353770570261986e-08,0.0,0.0
1941,2.656352364738268e-07,0.0,8.854508237732261e-09
1942,1.8508691823626577e-07,0.0,0.0
1943,1.7709734834170376e-07,0.0,0.0
1944,1.4780655988033686e-07,6.4263723231761105e-09,3.2131861615880553e-09
1945,1.9824386754407897e-07,2.178504043826024e-09,0.0
1946,1.9211124424600712e-07,2.7842208538686464e-09,0.0
1947,2.1099941704960656e-07,1.1920870957027319e-09,0.0
1948,2.000427343773481e-07,3.2615663503321457e-09,0.0
1949,1.5903553673979332e-07,0.0,0.0
1950,1.7016577658068854e-07,1.0635361480382244e-09,0.0
1951,2.1962488006010972e-07,4.264560704569931e-09,0.0
1952,1.5079069726198213e-07,0.0,0.0
1953,1.626847989655289e-07,2.1547654771580937e-09,0.0
1954,1.7395113616203162e-07,9.772536113672459e-10,9.772536113672459e-10
1955,1.61432453182897e-07,3.754243138587299e-09,9.385607846468247e-10
1956,1.7093437065796024e-07,8.72114158667614e-10,0.0
1957,1.7846775790530955e-07,8.835037701437898e-10,0.0
1958,1.5717262158432277e-07,2.4816730892496253e-09,8.272243445794913e-10
1959,2.0306958958826726e-07,0.0,7.750747821333448e-10
1960,1.9101500470242172e-07,6.920833350854139e-10,6.920833239831836e-09
1961,1.653661882983215e-07,2.08444772553662e-09,2.779263708063695e-09
1962,2.1182134446462442e-07,1.2683912808952869e-09,1.2683912808952869e-09
1963,1.901019714978247e-07,1.2932106496776896e-09,0.0
1964,1.7582668476734398e-07,4.258777774879263e-09,6.083968329129164e-10
1965,1.7565258758622804e-07,1.6416130677043839e-09,8.20806533852192e-09
1966,1.8057383499581192e-07,5.539074754423723e-10,2.215629901769489e-09
1967,1.8981792493377725e-07,4.930335695263466e-09,0.0
1968,1.706738004259023e-07,8.982831700699023e-10,4.4914158503495116e-10
1969,1.7258679463338922e-07,4.5417578031781147e-10,0.0
1970,1.3750187122241186e-07,4.5987250119061684e-10,9.197450023812337e-10
1971,1.8241311749989109e-07,1.541519245584766e-09,0.0
1972,1.2568860086048517e-07,5.643161493651405e-09,5.130146862875051e-10
1973,1.1687991730013891e-07,0.0,1.6539611902288698e-09
1974,1.2713792330032447e-07,0.0,5.625571675160757e-10
1975,1.0337779343672082e-07,0.0,5.711480177694739e-10
1976,1.1541324340669235e-07,0.0,0.0
1977,1.4163043715598178e-07,0.0,5.876781838942691e-10
1978,1.3425736256067466e-07,1.7821774056514528e-09,0.0
1979,1.5800327446413576e-07,1.1703946700691858e-09,4.096381456264453e-09
1980,1.722600586617773e-07,5.685150683554241e-10,2.2740602734216964e-09
1981,1.5434341094078263e-07,1.2651099057237047e-09,6.325549528618524e-10
1982,1.6449881456992443e-07,4.966001831974154e-09,1.8622506869903077e-09
1983,1.5914596929178515e-07,1.2630632095778083e-09,0.0
1984,1.5889283133674326e-07,0.0,0.0
1985,1.377562739435234e-07,6.015558051686298e-10,0.0
1986,1.9062463252339512e-07,5.994485463567401e-10,0.0
1987,1.5338150660682004e-07,1.2221633705067347e-09,0.0
1988,1.4991384489349002e-07,0.0,0.0
1989,1.7232703442005004e-07,1.0976244357863152e-09,5.488122178931576e-10
1990,1.6509412148479896e-07,0.0,1.6345953479657283e-09
1991,1.7408551400421857e-07,2.344586080837985e-09,0.0
1992,1.3444264368445147e-07,1.65298330578878e-09,5.509944167592096e-10
1993,1.495586019473194e-07,2.7696036575264316e-09,0.0
1994,1.6510520595147682e-07,1.5824779264761446e-09,1.0549853213248639e-09
1995,1.420682167463383e-07,0.0,0.0
1996,1.4145943794119376e-07,1.067618438099771e-09,2.135236876199542e-09
1997,1.3713398061554471e-07,9.58978896292706e-10,0.0
1998,1.5925552077078464e-07,9.536258449571733e-10,9.536258449571733e-10
1999,1.7595274925952253e-07,9.140402323914998e-10,0.0
2000,1.4491143929262762e-07,4.4180314962005696e-10,4.4180314962005696e-10
2001,1.6517168432983453e-07,8.762423564512289e-10,1.7524847129024579e-09
2002,1.71743877785957e-07,0.0,1.3143663935011318e-09
2003,1.633433726055955e-07,8.333845835650777e-10,4.1669229178253886e-10
2004,1.788345258546542e-07,8.809582507929292e-10,0.0
2005,1.977146126819207e-07,4.5037495954858286e-10,9.007499190971657e-10
2006,2.0548270640574628e-07,8.235779835885637e-10,0.0
2007,2.967898353745113e-07,1.997239706952314e-09,7.988958938831558e-10
2008,3.0270396678133693e-07,2.1287198670449925e-09,1.2772318758180745e-09
2009,3.6047535445504764e-07,1.907277002999308e-09,2.384096253749135e-09
2010,4.662383616960142e-07,9.447586046817946e-10,0.0
2011,5.651830292663362e-07,1.529588788962144e-09,0.0
2012,6.808505190747383e-07,1.7021263287730903e-09,0.0
2013,7.611522505612811e-07,5.29933741333366e-09,0.0
2014,7.371175456682977e-07,1.9489005964601347e-09,0.0
2015,7.791262532919063e-07,1.7732603163622684e-09,4.433150790905671e-10
2016,7.388470066871378e-07,1.6570720351438695e-09,4.1426800878596737e-10
2017,7.717895300629607e-07,1.0062445321423752e-09,2.515611330355938e-10
2018,8.05159459105198e-07,7.744400121190154e-10,1.290733298020541e-09
2019,8.277955316771113e-07,2.2958890344426663e-09,5.1019755087367e-10
