year,étais_VERB en_PRON,étais_VERB sans_ADP,etais_VERB sans_ADP
1941,0.0,1.4757512545315876e-08,0.0
1942,0.0,9.102635090130207e-09,0.0
1943,0.0,2.9032351633873077e-08,2.9032352077962287e-09
1944,0.0,2.5705489292704442e-08,0.0
1945,0.0,2.6142048525912287e-08,0.0
1946,1.3921104269343232e-09,1.8097434661967782e-08,0.0
1947,0.0,3.457052599742383e-08,0.0
1948,3.2615663503321457e-09,2.2830963786191205e-08,0.0
1949,0.0,1.7670615193310368e-08,0.0
1950,0.0,1.2762433776458693e-08,0.0
1951,1.0661401761424827e-09,1.5992101864981123e-08,1.0661401761424827e-09
1952,1.0544803918932644e-09,7.381362632230548e-09,0.0
1953,2.1547654771580937e-09,9.69644453618912e-09,0.0
1954,0.0,1.6613311615287785e-08,0.0
1955,9.385607846468247e-10,1.3139850985055546e-08,0.0
1956,3.488456634670456e-09,2.8779767902165077e-08,0.0
1957,0.0,7.951533653738352e-09,0.0
1958,8.272243445794913e-10,2.7298403537656668e-08,0.0
1959,3.8753737996444215e-09,2.015194411342236e-08,0.0
1960,2.076250060767393e-09,1.5225833038812198e-08,0.0
1961,1.3896318540318475e-09,1.737039845295385e-08,0.0
1962,6.341956404476434e-10,1.8391673961559718e-08,0.0
1963,1.2932106496776896e-09,3.0390449268224984e-08,0.0
1964,6.083968329129164e-10,1.3384730657151067e-08,0.0
1965,1.6416130677043839e-09,2.3529786119524942e-08,0.0
1966,5.539074754423723e-10,1.7171132071780448e-08,5.539074754423723e-10
1967,9.860671168482327e-10,1.9721342781053863e-08,0.0
1968,4.4914158503495116e-10,1.661823922916028e-08,0.0
1969,0.0,1.2716921737876419e-08,0.0
1970,4.5987250119061684e-10,1.977451802304131e-08,0.0
1971,0.0,2.1581270104320538e-08,0.0
1972,1.0260293725750103e-09,1.128632298730281e-08,0.0
1973,0.0,1.9847533394568018e-08,0.0
1974,1.1251143350321513e-09,1.8564387360697765e-08,0.0
1975,0.0,7.996072248772634e-09,0.0
1976,2.285410749536254e-09,2.742492810625663e-08,0.0
1977,1.1753563677885381e-09,1.1753563455840776e-08,0.0
1978,0.0,1.0099005187669263e-08,0.0
1979,0.0,1.462993370893173e-08,5.851973350345929e-10
1980,0.0,1.193881615790815e-08,0.0
1981,1.8976649140967083e-09,1.5181319312773667e-08,0.0
1982,6.207502289967692e-10,1.8622506203769262e-08,0.0
1983,1.2630632095778083e-09,1.705135410645653e-08,0.0
1984,0.0,1.0438215625185876e-08,5.799008495621649e-10
1985,6.015558051686298e-10,1.2632671797518924e-08,0.0
1986,1.7983456945813714e-09,2.8174081734277934e-08,0.0
1987,0.0,1.649920555735207e-08,0.0
1988,5.396898483667201e-09,2.2187249371086182e-08,0.0
1989,1.6464366536794728e-09,1.8659616074501173e-08,5.488122178931576e-10
1990,1.089730194969718e-09,1.2531897297662908e-08,0.0
1991,2.344586080837985e-09,1.875668864670388e-08,0.0
1992,1.65298330578878e-09,1.5427843891302473e-08,0.0
1993,2.7696036575264316e-09,1.2740176913439427e-08,0.0
1994,0.0,1.5297286992677073e-08,5.274926606624319e-10
1995,1.0844901643380922e-09,1.6809597269684673e-08,5.422450821690461e-10
1996,1.067618438099771e-09,1.7615704450690828e-08,0.0
1997,1.438468344439059e-09,1.6302641014931396e-08,0.0
1998,2.3840645013706308e-09,1.9072516010965046e-08,4.768129224785866e-10
1999,1.8280804647829996e-09,1.553868322901053e-08,0.0
2000,1.7672125984802278e-09,1.192868470667463e-08,0.0
2001,1.7524847129024579e-09,2.1467938537966802e-08,0.0
2002,1.752488598683044e-09,1.927737436346888e-08,4.38122149670761e-10
2003,1.2500769308587678e-09,1.7917768602160322e-08,0.0
2004,2.642874807889939e-09,2.026203915761471e-08,0.0
2005,1.8014998381943315e-09,1.4862373554080932e-08,4.5037495954858286e-10
2006,2.4707338397433887e-09,2.2236605445868918e-08,4.1178899179428186e-10
2007,1.5977917877663117e-09,2.9559148018165615e-08,3.994479469415779e-10
2008,5.108927503272298e-09,2.9802077250451475e-08,0.0
2009,3.814554005998616e-09,3.051643204798893e-08,0.0
2010,7.558068837454357e-09,4.2041758518962524e-08,4.723793023408973e-10
2011,3.823971805871906e-09,3.4415748473293206e-08,0.0
2012,5.446804340891731e-09,4.6978687606724634e-08,0.0
2013,6.136075203500013e-09,5.1877727003102336e-08,0.0
2014,8.012147389990787e-09,5.110450729262084e-08,0.0
2015,1.1526192444932803e-08,3.8568412463746427e-08,0.0
2016,1.0356700386182638e-08,4.5983750140976554e-08,0.0
2017,1.282961736848165e-08,5.7859061541876144e-08,0.0
2018,2.090988004965766e-08,5.266192104613765e-08,0.0
2019,1.8877308605169674e-08,4.872386583087973e-08,0.0
