year,grands_ADJ âges_NOUN,grands_ADJ ages_NOUN,grands_ADJ sages_NOUN
1926,1.2260752413340015e-08,0.0,8.916910765321973e-09
1927,2.3413372574054847e-08,0.0,1.7838759802657478e-08
1928,1.9424270192303084e-08,0.0,1.7139061614379614e-08
1929,1.7824650200282122e-08,0.0,7.798284684668033e-09
1930,1.3654684494213143e-08,0.0,7.3525223687198604e-09
1931,1.3686427990933225e-08,0.0,1.1405356659111021e-08
1932,1.0959536389520963e-08,0.0,2.1919073223131136e-09
1933,1.1470662641954732e-08,0.0,9.176529758292418e-09
1934,1.1981580172459871e-08,0.0,8.38710612072191e-09
1935,3.4708023122220766e-08,0.0,1.196828414151696e-08
1936,1.8187071404440758e-08,0.0,9.699771652549316e-09
1937,2.392312481447334e-08,0.0,1.2591117926064044e-08
1938,1.2965214679638848e-08,0.0,2.7226949583791793e-08
1939,1.5294050470515685e-08,0.0,1.3764645423464117e-08
1940,2.028626333583361e-08,0.0,5.0715658339584024e-09
1941,1.1806010391524069e-08,0.0,2.066051907334554e-08
1942,9.102635090130207e-09,0.0,2.1239482173029955e-08
1943,1.7419411690866582e-08,0.0,2.9032351633873077e-08
1944,3.213186161588055e-08,0.0,1.6065930807940276e-08
1945,1.3071024262956144e-08,0.0,8.714016175304096e-09
1946,1.8097434661967782e-08,0.0,2.3665876369705074e-08
1947,1.1920871401116528e-08,0.0,1.4305045148432782e-08
1948,1.195907639583993e-08,0.0,2.0656587107481528e-08
1949,1.3743811422273211e-08,0.0,7.853606542873592e-09
1950,1.4889506516624351e-08,0.0,1.1698897628420468e-08
1951,5.650542789226165e-08,1.0661401761424827e-09,1.0661401983469432e-08
1952,2.5307528517259925e-08,0.0,7.3813627432528506e-09
1953,2.0470272588113403e-08,1.0773827385790469e-09,2.5857186169986335e-08
1954,3.713563856422297e-08,0.0,2.834035472965013e-08
1955,2.815682265122632e-08,0.0,1.6894094123642844e-08
1956,1.3953826538681824e-08,0.0,1.0465370126055973e-08
1957,2.1204090927540165e-08,0.0,2.650511243817988e-08
1958,1.3235589513271862e-08,0.0,1.4890038535497752e-08
1959,1.7826719656000023e-08,0.0,1.007597250080039e-08
1960,1.591791587429725e-08,0.0,2.0762499497450904e-08
1961,2.987708569435199e-08,0.0,1.737039845295385e-08
1962,1.1415521861124489e-08,0.0,1.9660064687343493e-08
1963,1.8751554975438012e-08,6.466053248388448e-10,1.5518527796132275e-08
1964,2.1293889318485526e-08,1.2167936658258327e-09,1.155953976983426e-08
1965,1.91521518644322e-08,1.0944086747954884e-09,1.8057743078614408e-08
1966,2.215629990587331e-08,5.539074754423723e-10,1.4955502058988657e-08
1967,2.465167803222812e-08,4.930335584241163e-10,2.1200443067748154e-08
1968,2.0211372131484495e-08,8.982831700699023e-10,2.0211370799216866e-08
1969,3.2246479264586014e-08,4.5417578031781147e-10,1.725867981861029e-08
1970,2.0234390163409444e-08,2.2993624781975086e-09,1.8854773076171227e-08
1971,3.9051819555879774e-08,5.138397485282553e-10,5.652237122788506e-09
1972,3.026786643545165e-08,0.0,2.5650733259663383e-08
1973,5.2375437320506535e-08,1.6539611902288698e-09,1.102640712069558e-08
1974,3.431598827319249e-08,5.625571675160757e-10,2.0252058474667933e-08
1975,2.1132477101559743e-08,0.0,1.1994108373158952e-08
1976,5.656391621755574e-08,0.0,2.628222350864462e-08
1977,3.819908300783936e-08,0.0,1.7630345627850375e-08
1978,2.0198010375338527e-08,0.0,1.6039596761885377e-08
1979,2.2237498953359136e-08,0.0,1.3459538705795637e-08
1980,1.819248218737357e-08,0.0,1.6486936760262694e-08
1981,1.707898356073656e-08,0.0,1.3283653788054295e-08
1982,2.5450759721934446e-08,0.0,1.1794254017871708e-08
1983,2.5261265079734585e-08,6.315316047889041e-10,1.1999100379966876e-08
1984,1.9136727757995686e-08,0.0,1.681712458179163e-08
1985,3.368712597762169e-08,0.0,1.9249786209485364e-08
1986,1.6784559520033326e-08,0.0,1.258841941798039e-08
1987,1.588812459374367e-08,0.0,1.9554613928107756e-08
1988,3.1781734577407406e-08,1.1993107618124554e-09,1.9188972077976985e-08
1989,1.7013178421620978e-08,0.0,1.4269117221132888e-08
1990,3.214704236143007e-08,0.0,1.961514417558874e-08
1991,3.751337729340776e-08,0.0,4.220254928855027e-08
1992,3.03046938654461e-08,0.0,1.3774860807558298e-08
1993,5.483815357365529e-08,0.0,2.4372511675530006e-08
1994,2.3737170451454404e-08,0.0,2.5847140372459165e-08
1995,2.982347879765257e-08,0.0,2.168980317573954e-08
1996,3.25623616959092e-08,0.0,1.975094088280116e-08
1997,1.8700088588730068e-08,4.79489448146353e-10,1.7261620022246404e-08
1998,4.7681293580126294e-08,0.0,2.2410207023426665e-08
1999,3.701862993921168e-08,4.570201161957499e-10,2.559312584082818e-08
2000,4.4180314517916486e-08,0.0,3.4018841521543663e-08
2001,1.2442642116639036e-07,0.0,1.8401089707520413e-08
2002,9.68249977972846e-08,0.0,1.9715496790695397e-08
2003,6.833753474211335e-08,0.0,2.0001229561472655e-08
2004,3.876216325693349e-08,0.0,3.303593398840121e-08
2005,6.890736869991088e-08,0.0,2.747287319859737e-08
2006,3.7884586134850906e-08,0.0,2.800165210814498e-08
2007,4.593651325990322e-08,0.0,3.794755515373893e-08
2008,3.1079309792403365e-08,0.0,3.9594189704672544e-08
2009,2.384096298158056e-08,0.0,3.0039612131105287e-08
2010,2.0784689525044087e-08,0.0,2.9759895880943077e-08
2011,2.829739287335542e-08,0.0,2.982698155129526e-08
2012,2.7234021260369445e-08,0.0,3.472337711807327e-08
2013,1.4224537991935904e-08,0.0,3.7932099683501974e-08
2014,1.3858849179371191e-08,0.0,4.0277279650391407e-08
2015,1.684597350504191e-08,0.0,3.081039796903884e-08
2016,1.1806638333666797e-08,0.0,3.6869854114218725e-08
2017,1.6099912514278003e-08,0.0,3.62248027130363e-08
2018,1.2132893800753664e-08,0.0,3.768941364556966e-08
2019,1.1224345897176136e-08,0.0,3.2652644033071e-08
