year,anciens_ADJ âges_NOUN,anciens_ADJ ages_NOUN,anciens_ADJ pages_NOUN
1949,7.264586088240321e-08,0.0,0.0
1950,1.0848068399127442e-07,1.0635361480382244e-09,1.0635361480382244e-09
1951,7.249753508631329e-08,1.0661401761424827e-09,2.1322803522849654e-09
1952,7.697706649878455e-08,1.0544803918932644e-09,1.0544803918932644e-09
1953,7.218464048719397e-08,1.0773827385790469e-09,0.0
1954,3.8112890621277984e-08,0.0,1.9545072227344917e-09
1955,6.569925403709931e-08,0.0,9.385607846468247e-10
1956,6.889701609225085e-08,0.0,0.0
1957,6.714628852932947e-08,1.7670075402875796e-09,2.6505113659425206e-09
1958,6.700517474200751e-08,0.0,0.0
1959,5.5805383425422406e-08,1.5501495642666896e-09,3.100299128533379e-09
1960,5.9519166484278685e-08,0.0,1.3841666701708277e-09
1961,6.878677538679767e-08,0.0,0.0
1962,8.054284705849568e-08,1.2683912808952869e-09,1.9025869768540815e-09
1963,7.694603709751391e-08,0.0,6.466053248388448e-10
1964,7.544120705915702e-08,0.0,6.083968329129164e-10
1965,9.028871517102743e-08,0.0,4.924839036579698e-09
1966,7.200797114137458e-08,1.6617224263271169e-09,3.877352328096606e-09
1967,7.148986469474039e-08,9.860671168482327e-10,3.944268467392931e-09
1968,8.39894767068472e-08,4.4914158503495116e-10,5.3896989093971115e-09
1969,6.176790634526697e-08,0.0,3.179230406713529e-09
1970,6.484201975354154e-08,4.5987250119061684e-10,4.138852510715552e-09
1971,4.932861585871251e-08,5.138397485282553e-10,2.0553589941130213e-09
1972,5.540558589700595e-08,5.130146862875051e-10,1.0260293725750103e-09
1973,4.134902908958793e-08,0.0,3.3079223804577396e-09
1974,4.2754344065087935e-08,0.0,6.750686232237513e-09
1975,4.3407247574123176e-08,0.0,6.282628195464213e-09
1976,4.1137393935741784e-08,0.0,0.0
1977,4.9364967225074e-08,0.0,2.938390863960194e-09
1978,4.81187889533885e-08,5.940591352171509e-10,1.1881182704343018e-09
1979,4.447499790671827e-08,0.0,2.9259866751729646e-09
1980,4.43441763309238e-08,1.7055452050662723e-09,5.685150683554241e-10
1981,3.921840630027873e-08,0.0,1.2651099057237047e-09
1982,3.227901146374279e-08,0.0,1.2415004579935385e-09
1983,3.0945049189767815e-08,0.0,1.8945948143667124e-09
1984,4.697196942515802e-08,0.0,0.0
1985,2.947623478632977e-08,0.0,1.2031116103372597e-09
1986,4.615753823600244e-08,5.994485463567401e-10,5.994485463567401e-10
1987,3.788706592899871e-08,0.0,2.4443267410134695e-09
1988,3.2381390013824785e-08,0.0,1.1993107618124554e-09
1989,2.5245361356951435e-08,0.0,1.6464366536794728e-09
1990,3.650596269721973e-08,0.0,1.089730194969718e-09
1991,2.989347080983862e-08,0.0,1.1722930404189924e-09
1992,3.856960972825618e-08,0.0,1.65298330578878e-09
1993,2.3818591543545153e-08,0.0,1.661762283333701e-09
1994,2.2154692302933654e-08,0.0,1.0549853213248639e-09
1995,3.633041956163652e-08,5.422450821690461e-10,1.626735190995987e-09
1996,2.2419987644184403e-08,0.0,0.0
1997,2.972834600711849e-08,4.79489448146353e-10,1.917957792585412e-09
1998,3.146965354972053e-08,0.0,1.43043876743576e-09
1999,2.696418732739403e-08,0.0,3.1991407301035224e-09
2000,3.446064411605221e-08,0.0,3.092622158362701e-09
2001,2.2782300490575835e-08,0.0,4.381211837767296e-09
2002,2.102986229601811e-08,0.0,5.257465574004527e-09
2003,2.1667998950647416e-08,0.0,5.416999737661854e-09
2004,1.3214373595360485e-08,0.0,1.7619165015858584e-09
2005,2.7022498017004182e-08,0.0,9.007499190971657e-10
2006,2.6766285188273287e-08,0.0,1.1941880373456115e-08
2007,2.7961355897332396e-08,3.994479469415779e-10,1.2382886188655462e-08
2008,2.8524846484856425e-08,4.257439678578834e-10,1.7029758714315335e-09
2009,2.7178696626606325e-08,4.76819250749827e-10,2.860915504498962e-09
2010,2.3146585093059002e-08,0.0,9.447586046817946e-10
2011,1.8355065023456518e-08,0.0,1.1471915639660324e-09
2012,2.7574447614142628e-08,3.404252713057332e-10,1.7021263287730903e-09
2013,2.900689999307815e-08,0.0,2.789125042035323e-10
2014,3.096586453921191e-08,4.330890368553497e-10,8.661780737106994e-10
2015,4.6104769779731214e-08,2.2165753954528356e-10,1.10828768384863e-09
2016,6.793995055431878e-08,4.1426800878596737e-10,2.278474076078396e-09
2017,3.270294612889302e-08,0.0,1.0062445321423752e-09
2018,4.440122580717798e-08,0.0,1.5488800242380307e-09
2019,4.005050868727267e-08,0.0,1.2754939326953263e-09
