year,dix_DET îles_NOUN,dix_DET iles_NOUN,dix_DET piles_NOUN
1933,4.588264879146209e-09,0.0,1.1470662197865522e-09
1934,7.188948103475923e-09,2.3963160344919743e-09,0.0
1935,7.180970484910176e-09,0.0,5.98414207075848e-09
1936,0.0,0.0,0.0
1937,1.2591118148108649e-09,0.0,0.0
1938,3.8895642262559704e-09,0.0,1.2965214457594243e-09
1939,1.5294050470515685e-09,0.0,0.0
1940,0.0,0.0,0.0
1941,0.0,0.0,0.0
1942,0.0,0.0,3.034211770724937e-09
1943,0.0,0.0,5.806470415592457e-09
1944,0.0,0.0,0.0
1945,2.178504043826024e-09,0.0,0.0
1946,0.0,0.0,2.7842208538686464e-09
1947,0.0,1.1920870957027319e-09,0.0
1948,0.0,0.0,1.0871887834440486e-09
1949,9.817008317369869e-10,9.817008317369869e-10,0.0
1950,0.0,0.0,2.1270722960764488e-09
1951,0.0,0.0,3.1984206394497505e-09
1952,2.1089607837865287e-09,0.0,0.0
1953,0.0,0.0,0.0
1954,0.0,0.0,1.9545072227344917e-09
1955,1.8771215692936494e-09,0.0,4.6928039232341234e-09
1956,4.360570571293465e-09,0.0,1.744228317335228e-09
1957,4.417518795207798e-09,0.0,1.7670075402875796e-09
1958,8.272243445794913e-10,0.0,1.6544486891589827e-09
1959,3.1002992395556817e-09,0.0,7.750747821333448e-10
1960,0.0,0.0,2.076250060767393e-09
1961,5.55852741612739e-09,6.948159270159238e-10,6.948159270159238e-10
1962,0.0,0.0,0.0
1963,0.0,0.0,1.2932106496776896e-09
1964,6.083968329129164e-10,0.0,0.0
1965,3.830430195250756e-09,0.0,1.0944086747954884e-09
1966,5.539074754423723e-10,0.0,1.1078149508847446e-09
1967,4.437302081328198e-09,0.0,2.465167847631733e-09
1968,2.6948494546985557e-09,4.4914158503495116e-10,2.6948494546985557e-09
1969,4.541757636644661e-09,0.0,4.5417578031781147e-10
1970,1.8394900047624674e-09,0.0,9.197450023812337e-10
1971,3.5968783507200897e-09,0.0,5.138397485282553e-10
1972,4.1041173792777386e-09,1.5390440033513642e-09,2.0520587451500205e-09
1973,5.513203671370093e-09,5.513203782392395e-10,5.513203782392395e-10
1974,4.500457340128605e-09,5.625571675160757e-10,2.2502286700643026e-09
1975,3.998036124386317e-09,0.0,0.0
1976,3.428116124304381e-09,5.713526873840635e-10,0.0
1977,7.05213826224238e-09,0.0,1.7630346071939584e-09
1978,3.5643548113029055e-09,5.940591352171509e-10,1.7821774056514528e-09
1979,7.607565244427406e-09,5.851973350345929e-10,1.1703946700691858e-09
1980,1.0233271119375331e-08,0.0,1.7055452605774235e-09
1981,7.590659267808775e-09,0.0,6.325549528618524e-10
1982,6.2075020679230875e-09,0.0,0.0
1983,3.157658134966823e-09,0.0,6.315316047889041e-10
1984,1.739702604197646e-09,0.0,5.799008495621649e-10
1985,7.2186697730458604e-09,0.0,6.015558051686298e-10
1986,3.5966913891627428e-09,0.0,2.997242676272549e-09
1987,4.277571630240118e-09,0.0,0.0
1988,1.7989661427186832e-09,0.0,1.1993107618124554e-09
1989,9.87861958900993e-09,0.0,5.488122178931576e-10
1990,1.1442166825137434e-08,5.44865097484859e-10,1.089730194969718e-09
1991,5.8614650910726596e-09,0.0,2.344586080837985e-09
1992,1.0468894195980738e-08,0.0,2.7549720282848966e-09
1993,1.0524494165053966e-08,0.0,2.7696036575264316e-09
1994,6.857404422078162e-09,0.0,2.1099706426497278e-09
1995,4.880205572987961e-09,5.422450821690461e-10,2.7112254663563817e-09
1996,1.1743802597052877e-08,0.0,5.338092190498855e-10
1997,1.3905194329311144e-08,0.0,1.438468344439059e-09
1998,7.629006870679689e-09,0.0,2.86087753487152e-09
1999,5.0272213059088244e-09,9.140402323914998e-10,7.312322081176603e-09
2000,1.4579503826439577e-08,0.0,0.0
2001,1.358175683030538e-08,2.190605918883648e-09,4.3812117822561447e-10
2002,1.182929815213285e-08,0.0,3.9430991805033955e-09
2003,4.166923084358842e-09,4.1669229178253886e-10,4.583615265119079e-09
2004,2.642874807889939e-09,4.404791253964646e-10,0.0
2005,6.7556245042510454e-09,0.0,0.0
2006,6.58862386870851e-09,0.0,8.235779835885637e-10
2007,4.793375307787784e-09,0.0,1.997239706952314e-09
2008,4.6831836186811415e-09,1.2772318758180745e-09,2.1287198115338413e-09
2009,9.059565764246713e-09,4.76819250749827e-10,0.0
2010,1.4171379625338432e-09,0.0,0.0
2011,2.6767803529281764e-09,0.0,1.911985902935953e-09
2012,4.085103366691101e-09,0.0,1.0212758416727752e-09
2013,5.020425186685884e-09,2.789125042035323e-10,4.7415126269712005e-09
2014,5.413612946814084e-09,0.0,1.2992671383216248e-09
2015,5.98475341506699e-09,0.0,2.6598904884211905e-09
2016,3.935546000199963e-09,0.0,2.278474076078396e-09
2017,2.5156113858670892e-09,0.0,1.5093667704579872e-09
2018,4.904786909953884e-09,0.0,1.5488800242380307e-09
2019,3.826481520530223e-09,0.0,1.7856914835689963e-09
