year,anciennes_ADJ îles_NOUN,anciennes_ADJ iles_NOUN,anciennes_ADJ piles_NOUN
1900,4.2047531678690575e-08,0.0,6.22926377147337e-09
1901,1.1736351446245408e-08,4.470991188387785e-09,6.706486921359556e-09
1902,8.838511256215043e-09,9.820567692386817e-10,5.892340837476695e-09
1903,2.052083658554693e-08,2.1600881083827517e-09,1.6200660812870638e-09
1904,1.289910045443321e-08,0.0,1.9886112312406112e-08
1905,1.2901897328276846e-08,5.160759042333041e-10,1.5482276793932215e-08
1906,1.6461390472954918e-08,2.0576738091193647e-09,8.745113966313056e-09
1907,3.599990305858114e-09,5.142843373384665e-10,7.71426478252124e-09
1908,5.40252820258047e-09,9.822778146428846e-10,6.875944702500192e-09
1909,1.265226234892225e-08,1.1001967115120692e-09,1.265226234892225e-08
1910,1.2291546447329438e-08,1.068830135508847e-09,5.34415089958884e-09
1911,1.3832972989291648e-08,1.5961122423746588e-09,1.9685383989553884e-08
1912,5.2094213387476884e-09,0.0,9.376957876838787e-09
1913,7.954484182448596e-09,0.0,1.4318072061314524e-08
1914,1.5402511266415786e-08,2.0090231700464756e-09,6.696743604095445e-09
1915,7.068456930880984e-09,1.1780761921542648e-09,2.8273827723523937e-08
1916,4.394984820521586e-09,0.0,7.69122365795738e-09
1917,2.0836205649743533e-08,0.0,8.773139548168274e-09
1918,1.2635013924011673e-08,2.2972752589112133e-09,6.89182577673364e-09
1919,1.2890987832747669e-08,9.207848372660976e-10,6.4454939163738345e-09
1920,1.2872794385998532e-08,0.0,1.4387239843927091e-08
1921,2.0446417892117097e-08,7.572747429129834e-10,2.574734203619755e-08
1922,2.5822775029382683e-08,4.426761179843197e-09,3.6889677978990676e-09
1923,1.1677542488541803e-08,0.0,6.369568872344189e-09
1924,1.0313299547703991e-08,6.4458122173149945e-09,6.445812328337297e-09
1925,8.798542339150117e-09,2.1996355847875293e-09,1.2097995494286806e-08
1926,1.2260752413340015e-08,0.0,1.3375366592072169e-08
1927,1.1149224654616319e-08,2.2298449753321847e-09,1.5608915049369898e-08
1928,1.2568645679778001e-08,1.1426041224282812e-09,1.7139061725401916e-08
1929,1.0026365515614089e-08,4.4561625500705304e-09,1.1140405931087116e-08
1930,1.470504518152893e-08,0.0,5.2518016602221e-09
1931,2.2810713318222042e-09,1.1405356659111021e-09,5.7026783295555106e-09
1932,1.753525857850491e-08,1.0959536611565568e-09,1.0959536389520963e-08
1933,1.0323596200123575e-08,0.0,1.261772819560747e-08
1934,2.036868629318178e-08,2.3963160344919743e-09,2.3963160344919743e-09
1935,1.555876849579363e-08,0.0,5.98414207075848e-09
1936,1.33371855781661e-08,1.2124714565686645e-09,3.031178508194898e-08
1937,2.392312481447334e-08,1.2591118148108649e-09,1.2591118148108649e-09
1938,3.630260181353151e-08,0.0,3.8895642262559704e-09
1939,1.5294050470515685e-08,1.5294050470515685e-09,6.117620188206274e-09
1940,1.2678914806940611e-08,0.0,1.0143131667916805e-08
1941,2.066051862925633e-08,0.0,2.9515025978810172e-09
1942,1.517105907566929e-08,3.034211770724937e-09,9.102635090130207e-09
1943,2.9032352077962287e-09,2.9032352077962287e-09,2.9032352077962287e-09
1944,1.6065930807940276e-08,0.0,3.2131861615880553e-09
1945,1.5249527862692958e-08,2.178504043826024e-09,0.0
1946,1.1136883415474585e-08,0.0,6.960552134671616e-09
1947,3.5762612871081956e-09,0.0,3.5762612871081956e-09
1948,1.4133454406817236e-08,0.0,4.348755133776194e-09
1949,8.835307596655184e-09,1.9634016634739737e-09,1.0798709482173763e-08
1950,1.0635361036293034e-08,1.0635361480382244e-09,8.508289184305795e-09
1951,2.6653504292539765e-08,2.1322803522849654e-09,5.330700769690111e-09
1952,2.2144087452602434e-08,1.0544803918932644e-09,6.326882129314981e-09
1953,9.69644453618912e-09,1.0773827385790469e-09,1.0773827163745864e-08
1954,1.07497895029951e-08,4.886268056836229e-09,3.9090144454689835e-09
1955,8.447047505910632e-09,9.385607846468247e-10,2.815682353940474e-09
1956,1.1337483840634377e-08,7.849027205963921e-09,8.72114158667614e-10
1957,1.1485549400447326e-08,0.0,2.6505113659425206e-09
1958,2.1507833736222892e-08,8.272243445794913e-10,2.4816730892496253e-09
1959,2.9452841943111707e-08,2.325224457422337e-09,1.5501495642666896e-09
1960,4.844583401109048e-09,4.152500121534786e-09,1.038124963770315e-08
1961,1.111705483225478e-08,3.47407969059077e-09,7.64297514166401e-09
1962,1.1415521861124489e-08,1.2683912808952869e-09,1.9025869768540815e-09
1963,1.0345685197421517e-08,1.2932106496776896e-09,1.2932106496776896e-09
1964,6.6923653285755336e-09,6.083968329129164e-10,2.4335873316516654e-09
1965,1.2038495533772675e-08,0.0,2.73602163147757e-09
1966,8.862519607077957e-09,2.7695373772118614e-09,2.215629901769489e-09
1967,9.367637332502454e-09,0.0,2.9582012395223956e-09
1968,1.7067380397861598e-08,4.4914158503495116e-10,3.5931326802796093e-09
1969,5.904285060864822e-09,0.0,5.450109252791435e-09
1970,1.1496812390987543e-08,9.197450023812337e-10,1.3796175313274261e-09
1971,6.679916619845017e-09,0.0,2.0553589941130213e-09
1972,8.721249500354133e-09,2.0520587451500205e-09,5.130146862875051e-10
1973,5.513203671370093e-09,5.513203782392395e-10,1.6539611902288698e-09
1974,1.0688586016271984e-08,1.1251143350321513e-09,3.937900228123681e-09
1975,9.709516746170266e-09,1.1422960355389478e-09,1.7134440533084216e-09
1976,1.428381679602353e-08,0.0,4.570821499072508e-09
1977,8.22749424145286e-09,1.7630345516828072e-09,1.7630346071939584e-09
1978,8.910887139279566e-09,5.940591352171509e-10,4.158414057542359e-09
1979,7.607565244427406e-09,0.0,2.925986564150662e-09
1980,1.193881615790815e-08,1.7055452050662723e-09,1.7055452605774235e-09
1981,8.223214109648325e-09,6.325549528618524e-10,6.325549528618524e-10
1982,2.483000915987077e-09,6.207502289967692e-10,2.483000915987077e-09
1983,1.1999100379966876e-08,1.89459470334441e-09,2.5261264191556165e-09
1984,1.1018116197192285e-08,1.1598016991243298e-09,5.799008384599347e-09
1985,7.218669662023558e-09,3.0077789148208467e-09,1.8046674155058895e-09
1986,1.2588419195935785e-08,5.994485463567401e-10,2.3977941854269602e-09
1987,1.588812459374367e-08,0.0,1.8332451112712533e-09
1988,8.395175221664886e-09,0.0,2.398621523624911e-09
1989,9.329808037250586e-09,0.0,1.0976244357863152e-09
1990,9.262707045820662e-09,0.0,5.448650863826288e-09
1991,5.2753188484189195e-09,0.0,4.68917216167597e-09
1992,6.61193322315512e-09,0.0,7.162927584403178e-09
1993,9.416652346772025e-09,0.0,3.877445031719162e-09
1994,6.857404422078162e-09,5.274926606624319e-10,6.329911705904578e-09
1995,6.506940763983948e-09,0.0,5.4224509327127635e-09
1996,5.871901187504136e-09,5.338092190498855e-10,1.6014276571496566e-09
1997,1.054876808126437e-08,9.58978896292706e-10,9.58978896292706e-10
1998,8.582632382569955e-09,0.0,9.536258449571733e-10
1999,8.226361813967742e-09,0.0,2.7421207526856506e-09
2000,1.192868470667463e-08,0.0,3.092622158362701e-09
2001,1.4019877703219663e-08,1.3143635069212678e-09,8.762423564512289e-10
2002,8.324320788233308e-09,0.0,2.1906108038649563e-09
2003,5.8336921959778465e-09,8.333845835650777e-10,2.083461403401543e-09
2004,3.9643119897903034e-09,4.404791253964646e-10,3.523833003171717e-09
2005,1.6663873836364473e-08,0.0,1.8014998381943315e-09
2006,1.317724773741702e-08,4.1178899179428186e-10,8.235779835885637e-10
2007,6.7906151812735516e-09,0.0,1.5977917877663117e-09
2008,1.4049550856043425e-08,0.0,8.514879357157668e-10
2009,3.814554005998616e-09,4.76819250749827e-10,9.53638501499654e-10
2010,5.668551850135373e-09,0.0,1.8895172093635892e-09
2011,6.883149605840799e-09,0.0,1.911985902935953e-09
2012,1.05531832161887e-08,0.0,2.382976926895708e-09
2013,6.136075203500013e-09,0.0,1.6734750252211938e-09
2014,6.063246349441442e-09,0.0,8.661780737106994e-10
2015,7.75801378694041e-09,0.0,1.994917786518613e-09
2016,9.528164035543796e-09,2.0713400439298368e-10,1.6570720351438695e-09
2017,9.056201122348284e-09,0.0,7.54683426862357e-10
2018,6.453666934191915e-09,0.0,7.744400121190154e-10
2019,7.90806176098613e-09,0.0,5.1019755087367e-10
