year,les_DET hommes_NOUN,les_DET pommes_NOUN
1885,8.542723026039312e-05,2.268863752874495e-06
1886,8.228102160501294e-05,2.090276950639236e-06
1887,8.896770032151835e-05,2.6389912406443727e-06
1888,8.497628186887596e-05,2.1304465747107315e-06
1889,8.658231126901228e-05,2.352558780671643e-06
1890,8.157523734553251e-05,2.6407623181512463e-06
1891,7.929210823931498e-05,2.2258776226635746e-06
1892,8.167244686774211e-05,2.6158502137718642e-06
1893,8.094930399238365e-05,2.3672953801678887e-06
1894,8.052169869188219e-05,2.2817874238967306e-06
1895,8.528677608410362e-05,2.2220724673616132e-06
1896,8.354734018212184e-05,2.6424586536677452e-06
1897,7.556256696261698e-05,2.6039582365910974e-06
1898,8.125680415105307e-05,2.3674557496633497e-06
1899,7.787915910739684e-05,2.6825337897662394e-06
1900,7.85759302743827e-05,2.13975212659534e-06
1901,7.811044815753121e-05,2.1214853376250176e-06
1902,6.697626986351679e-05,2.791005357494214e-06
1903,7.697743694734527e-05,2.320474649764037e-06
1904,7.65228387535899e-05,2.226169797836519e-06
1905,7.549623023805907e-05,2.0462410148525123e-06
1906,7.67100818848121e-05,2.580323013035013e-06
1907,7.676156474190066e-05,2.187251318730432e-06
1908,7.667807676625671e-05,2.352555299012238e-06
1909,7.488763912988361e-05,2.4286841693310635e-06
1910,8.138981502270326e-05,2.4064711041660303e-06
1911,7.898840067355195e-05,2.7836197773467575e-06
1912,7.558297056675656e-05,2.4322788405584106e-06
1913,7.740349701634841e-05,2.6467222440373916e-06
1914,7.72435932958615e-05,2.5039124551540226e-06
1915,8.993787378130946e-05,3.0111628461781947e-06
1916,9.59622966547613e-05,4.16644557788004e-06
1917,9.988219699152978e-05,5.005076147313048e-06
1918,9.264911022910383e-05,4.592253304736005e-06
1919,8.657495072839083e-05,3.3157462056010445e-06
1920,8.166879069904098e-05,2.796425157214344e-06
1921,7.345034737227252e-05,2.819333758452558e-06
1922,7.484915568056749e-05,2.415536172861721e-06
1923,7.820875271136174e-05,2.290921514713773e-06
1924,7.584400827909121e-05,2.325649077761227e-06
1925,7.768232899252325e-05,2.4767897315314258e-06
1926,7.584947252325946e-05,2.311709081936897e-06
1927,8.180632630683249e-05,2.536448633350119e-06
1928,7.188236759247957e-05,2.585713090752506e-06
1929,7.031936183921061e-05,2.7149171089035917e-06
1930,7.229945731523912e-05,2.3349509916670286e-06
1931,7.02991956131882e-05,2.780626054743607e-06
1932,6.845107418484986e-05,2.6719349150994276e-06
1933,6.759890584362438e-05,2.4375156542078003e-06
1934,6.793675856897607e-05,2.8528142124173428e-06
1935,6.826828757766634e-05,2.61626693998096e-06
1936,7.071739946695743e-05,2.662587320401144e-06
1937,6.893133559060516e-05,2.709608700968147e-06
1938,7.482873843400739e-05,2.577484565335908e-06
1939,7.114027903298847e-05,2.6642236221618987e-06
1940,6.718049553455785e-05,3.007438493796144e-06
1941,8.083280226856004e-05,2.963308546100052e-06
1942,8.131080994644435e-05,3.3801118632936777e-06
1943,9.35248217501794e-05,3.1761392378371056e-06
1944,9.347801369585795e-05,2.834030269127652e-06
1945,0.00010091920285049127,3.2830056859722845e-06
1946,9.476791638007853e-05,2.899765917163677e-06
1947,9.235814013663912e-05,2.708421810382333e-06
1948,8.727299064048566e-05,2.7571108418555923e-06
1949,8.004788651305716e-05,2.9961510037423977e-06
1950,8.58007779243053e-05,2.7332877792218824e-06
1951,8.35864575492451e-05,2.6898717351286905e-06
1952,7.705615280428901e-05,2.751139412282555e-06
1953,7.969399848661851e-05,2.6126531409431664e-06
1954,8.20081950223539e-05,2.594608417894051e-06
1955,7.700797050347319e-05,2.598874921488914e-06
1956,7.993187773536192e-05,2.37999944552314e-06
1957,7.487605944334064e-05,2.366906590722806e-06
1958,8.016631090868032e-05,2.148301629034677e-06
1959,8.106506811600411e-05,2.0663493671690958e-06
1960,8.172880916390568e-05,2.5108782706340094e-06
1961,9.398705788044026e-05,2.1337796809461906e-06
1962,9.02339897947968e-05,2.220318950918454e-06
1963,8.78749569892534e-05,2.474558574050434e-06
1964,9.747977492224891e-05,2.0496889368004645e-06
1965,9.084522480407031e-05,2.1466826325422517e-06
1966,8.703492585482309e-05,2.1059562316239067e-06
1967,9.579987454344518e-05,1.960794516975284e-06
1968,9.467725067224819e-05,1.9663418697746238e-06
1969,8.977192737802397e-05,1.9079924307163765e-06
1970,8.842612169246422e-05,2.193591813970386e-06
1971,8.438070926786168e-05,1.979824556741505e-06
1972,8.284110208478523e-05,1.8391577132348402e-06
1973,7.990396443346981e-05,1.7151577074159263e-06
1974,7.790066774759907e-05,1.8868166820062982e-06
1975,7.457250922016101e-05,1.8608002871900453e-06
1976,8.006136886251625e-05,1.9763089671442913e-06
1977,8.058184721448924e-05,1.8682289653071393e-06
1978,8.289441939268727e-05,1.7940585603781756e-06
1979,8.553537008992862e-05,1.6549380550401338e-06
1980,8.190653534256853e-05,1.7072507199067388e-06
1981,8.288493700092658e-05,1.9166415654581215e-06
1982,8.93365140655078e-05,1.967157500004646e-06
1983,8.36469898786163e-05,1.6571389167552297e-06
1984,8.73962808327633e-05,2.0638671767159167e-06
1985,8.58654721014318e-05,1.8804634223101857e-06
1986,8.379810969927348e-05,2.0698958023146474e-06
1987,8.212204284063773e-05,1.7263057250360703e-06
1988,8.604514914622996e-05,1.8961103460668483e-06
1989,8.815680666884873e-05,1.9971276010721795e-06
1990,8.6464643572981e-05,1.6781844465185713e-06
1991,8.492617962474469e-05,1.7719209539635017e-06
1992,8.926385089580435e-05,1.8651160900162722e-06
1993,9.006640630104812e-05,1.61523283104259e-06
1994,9.338993731944356e-05,1.8209046279693553e-06
1995,9.352426422992721e-05,1.7666344422906377e-06
1996,9.287319699069485e-05,1.7653071076040305e-06
1997,9.389410206495086e-05,1.587110071810116e-06
1998,9.7749036285677e-05,1.6993613085602988e-06
1999,9.447199681744678e-05,1.611909933529887e-06
2000,9.855391181190498e-05,1.5600069538379557e-06
2001,9.45294605116942e-05,1.5338622940674895e-06
2002,9.962021704268409e-05,1.738468641931945e-06
2003,9.730764941195957e-05,1.6409342471490618e-06
2004,9.797533402888803e-05,1.5161291120335818e-06
2005,0.00010019086039392278,1.6609828255020886e-06
2006,0.00010059511259896681,1.8258723333275384e-06
2007,0.0001029285504046129,1.82907210177774e-06
2008,9.696020697447238e-05,2.001848187216382e-06
2009,0.0001011147687677294,2.6787705240671755e-06
2010,0.00010290216414432507,2.583914820775135e-06
2011,9.918541854858631e-05,4.001404157794042e-06
2012,0.00010205438957200386,4.451060398480422e-06
2013,0.00010200137330684811,3.585420142560025e-06
2014,0.0001115241047955351,3.893903522733666e-06
2015,0.00010067641233035829,3.8012052456792844e-06
2016,0.00010635875241860049,4.186385368143419e-06
2017,0.00010076633225253318,3.854922746571177e-06
2018,9.897756262944313e-05,3.9924963397552915e-06
2019,9.520847470412264e-05,3.908623479098594e-06
